,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,timestamp
6165,105.60303,4.0,0.0,0.0,0.0,0.0,21.469631,26.717012,22.112404,28.419743,20.6013,20.036308,20.72315,19.486681,26.692913,20.598787,21.825743,20.204002,20.275534,19.497265,26.02881,19.467955,20.587309,16.503689,15.715269,23.238161,22.862585,14.875283,21.003527,15.812066,15.442864,20.260906,0.0,19.008759,13.758292,16.929571,11.6468,12.207984,12.646856,10.845011,10.146906,8.737647,14.57597,10.0336685,8.182491,12.109207,9.321889,9.458853,10.517167,12.738686,10.635793,8.280802,8.189829,8.6021805,10.111191,9.431833,5.5723147,6.488153,8.575104,0.0,0.0,0.0,0.0,0.0,68.7705
6166,105.60303,4.0,0.0,0.0,0.0,0.0,30.448801,28.62739,31.481619,29.45544,30.701965,29.598087,30.45504,29.211088,28.789188,28.44805,31.613554,29.190084,29.118258,28.406847,26.836103,27.783436,29.565372,25.049719,23.670076,24.496609,24.138103,22.631247,21.942099,23.201033,23.205812,21.885014,0.0,20.718998,19.968073,18.51082,17.589384,18.102179,17.547915,17.265755,15.362265,13.5276575,14.052841,16.140656,13.461705,16.144522,13.406868,13.486542,14.280754,12.257365,11.020164,12.244733,11.546664,11.22471,10.578883,10.113059,8.700569,8.407314,8.497763,0.0,0.0,0.0,0.0,0.0,68.7757
6167,105.60303,4.0,0.0,0.0,0.0,0.0,30.709051,30.60029,30.481745,30.334827,31.516129,30.408255,30.372173,30.457531,30.671057,27.54449,31.176842,29.996391,29.43971,28.363825,28.180532,27.76787,20.315914,26.685316,26.180887,25.317013,17.387026,24.125366,22.980007,16.626457,16.559462,16.078007,0.0,15.3369875,20.74827,20.44345,18.268011,13.030504,17.012968,12.758404,11.658294,11.35069,13.829143,12.674029,11.051503,10.655409,9.863341,10.046108,9.9989805,8.620356,11.669749,9.366241,8.525859,7.317395,7.7995734,7.817261,7.1073794,5.5015554,6.351596,0.0,0.0,0.0,0.0,0.0,68.7822
6168,105.60303,4.0,0.0,0.0,0.0,0.0,30.464672,33.088963,29.171112,31.076658,32.543747,31.613693,30.079956,31.393023,31.268654,28.047697,30.543318,31.182045,30.713606,29.949484,30.337736,28.857012,18.557926,27.068848,27.867918,25.467743,16.05984,26.560377,23.847212,15.946488,15.734063,15.058164,0.0,14.990052,22.319736,22.524721,18.895658,12.617646,18.486782,11.876175,11.581015,11.227002,15.466237,10.822347,9.871715,10.060541,9.985295,9.106766,9.351169,9.055119,12.379754,8.355118,8.854255,8.091805,7.7122707,7.7175303,6.6865363,6.4068413,5.7266016,0.0,0.0,0.0,0.0,0.0,68.84
6169,105.60303,4.0,0.0,0.0,0.0,0.0,30.408182,33.90323,28.616076,31.862688,31.944979,29.640646,28.065578,31.807104,31.16773,28.72229,30.205284,31.72865,29.926853,30.227865,30.264086,28.926191,23.440903,25.848114,28.074142,25.341303,20.47844,25.794632,22.200233,18.919104,18.655111,17.59404,0.0,18.088554,21.724297,22.583656,18.094238,14.686707,18.536982,14.607297,13.702841,13.516553,14.891591,12.0958605,12.12841,11.698566,11.570215,11.061176,11.274998,11.730586,11.914293,10.210854,10.978685,10.757369,9.533472,9.659534,8.518529,7.9929442,8.176551,0.0,0.0,0.0,0.0,0.0,68.8458
6170,105.60303,4.0,0.0,0.0,0.0,0.0,30.171436,32.230408,28.39575,30.37171,29.52444,29.707924,26.288649,30.223053,27.922092,28.315538,30.658575,30.506065,30.016663,29.287912,28.90323,29.421307,30.880772,25.889206,26.18007,25.580446,27.443275,22.98863,21.77578,23.5969,24.152601,23.539215,0.0,23.154722,20.675259,22.866407,18.008951,19.679976,17.96918,19.395048,16.999315,17.044592,15.399878,17.47826,16.647131,15.075295,14.3007965,14.8104,14.835017,15.849783,12.109934,13.744679,12.945001,14.2077265,12.717019,12.7729435,11.740429,10.282239,10.986151,0.0,0.0,0.0,0.0,0.0,68.8521
6171,105.60303,4.0,0.0,0.0,0.0,0.0,31.457653,32.134228,29.761822,30.597656,29.780449,31.126688,27.651415,31.619099,28.581017,28.613316,31.975948,28.26943,30.016663,30.057405,29.794256,30.407904,29.176819,26.153624,25.368038,26.851858,26.463259,22.81214,23.52658,22.8024,22.698483,23.97002,0.0,22.661047,19.918932,21.230549,17.739388,18.174078,17.666876,17.027847,15.836017,16.77106,16.128746,17.176336,15.028032,13.801491,13.36609,14.176351,13.306464,14.731652,13.377359,13.362227,11.740869,12.683507,12.499252,12.458518,11.928064,9.858592,10.935188,0.0,0.0,0.0,0.0,0.0,68.8584
6172,105.60303,4.0,0.0,0.0,0.0,0.0,31.528269,29.187078,29.694458,28.52791,31.352228,31.29407,30.05738,28.477264,28.744402,29.353514,31.884151,26.502611,29.986853,28.457354,27.536207,30.723482,27.367826,26.990524,24.45614,26.913021,25.826433,22.994726,24.76137,22.938189,22.245583,24.056461,0.0,22.03364,20.831247,19.44293,17.488794,17.8947,16.697615,16.075233,18.70005,16.543531,17.346146,17.133678,15.4973345,15.600699,14.240949,14.137699,13.905919,13.445898,14.659057,12.858276,10.997893,12.219256,12.326785,12.16781,12.367543,10.228939,10.48522,0.0,0.0,0.0,0.0,0.0,68.8644
6173,105.60303,4.0,0.0,0.0,0.0,0.0,30.989792,28.471106,29.806646,29.575876,32.24271,30.688501,31.135782,28.489704,29.051058,30.235893,31.08563,28.04643,30.35045,28.348146,27.50118,29.615501,27.353128,26.70516,26.366402,26.3242,25.00981,23.731878,24.352331,24.274086,22.456564,23.252827,0.0,22.02377,21.45362,18.78173,18.411968,16.95792,15.272046,15.979369,19.721064,15.464014,16.749996,17.54099,16.157978,15.556626,15.3453865,14.502903,15.306619,12.819672,15.324589,12.916267,11.0594425,12.643206,11.652812,12.2933655,11.612839,10.126066,10.694623,0.0,0.0,0.0,0.0,0.0,68.8699
6174,105.60303,4.0,0.0,0.0,0.0,0.0,28.893671,26.969345,28.06883,28.25592,28.870955,29.029291,29.55419,26.16925,25.751701,29.449606,28.968039,28.461079,29.327408,26.831743,25.90808,28.153656,27.59795,26.940706,25.93222,25.585892,24.716167,22.788464,23.630331,21.788662,21.366472,20.398087,0.0,20.575668,20.284306,19.675934,19.131187,16.463093,13.709691,15.622034,17.144936,13.381444,15.612164,16.830566,16.247114,14.522769,14.646682,14.934498,13.902536,13.063628,14.199696,12.692006,11.43193,13.150402,11.444625,11.47264,10.694877,9.544947,9.855686,0.0,0.0,0.0,0.0,0.0,68.8758
