0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
71.04375,0.4,0.0,0.0,0.0,0.0,16.396196,20.595404,17.553722,20.660427,21.827732,21.970333,22.556005,18.471554,23.728132,23.529882,23.74405,23.398882,25.193115,25.599213,22.602674,26.21332,26.058653,24.637625,24.62673,24.838743,25.794394,22.478643,22.898993,23.796934,27.91806,23.327309,0.0,23.134893,22.205845,26.415236,23.929726,24.599604,24.041872,22.610012,21.113909,19.932991,22.409716,23.714485,18.358887,19.759775,24.291656,15.2773,20.99911,20.287045,18.246063,16.378626,20.431913,17.85901,18.98469,17.301962,20.71079,20.969643,19.55111,0.0,0.0,0.0,0.0,0.0
65.109985,3.4,0.0,0.0,0.0,0.0,12.329685,16.47439,16.890081,18.898949,17.885923,21.498756,17.955105,16.43673,20.433794,17.280594,20.817253,24.078175,22.879982,21.102276,21.169878,20.674603,21.155178,18.842405,18.6392,20.387182,18.4497,19.652609,21.233524,20.668907,19.500202,19.308752,0.0,20.282644,20.727612,23.978085,17.166803,19.475002,15.65151,24.866611,16.299044,19.464762,19.22428,16.579844,12.01714,13.358631,13.980946,18.565619,19.866608,14.060948,11.925112,13.301383,18.276415,19.015594,16.20143,17.26086,14.297501,17.184622,15.862741,0.0,0.0,0.0,0.0,0.0
117.14324,5.4,0.0,0.0,0.0,0.0,10.232409,12.673613,13.617968,13.8620615,14.347482,15.547497,16.394632,13.221909,15.640173,13.679066,14.964074,17.766624,16.886583,16.837168,16.832014,18.291872,16.18758,17.63029,17.318127,15.349979,15.2494,14.683335,16.074318,16.692827,15.604424,15.976035,0.0,14.986506,15.855344,17.56242,15.110435,15.305041,13.455073,17.042593,13.869376,18.305836,13.263793,11.54862,10.53079,12.462052,11.321969,13.891518,15.1077385,11.169662,9.650092,11.964964,12.46744,13.578011,13.086304,13.2833185,11.375105,11.344227,12.849313,0.0,0.0,0.0,0.0,0.0
144.18665,12.8,0.0,0.0,0.0,0.0,12.991677,12.950109,14.988479,14.777047,14.67784,14.706012,18.1653,14.307375,15.716494,15.810339,16.558958,16.389713,17.223705,17.821482,17.128387,22.688261,19.144457,21.030214,19.042707,18.09593,19.239145,18.754786,17.35417,19.939734,19.234724,18.71635,0.0,17.896542,16.476809,16.882956,18.307531,17.017263,17.915428,15.137539,16.279976,18.639614,13.428944,13.421277,14.142785,13.740155,13.1840315,13.111166,13.064899,12.722714,10.9218445,11.833027,10.354587,11.495931,11.36768,11.749537,11.3123255,10.994831,12.556461,0.0,0.0,0.0,0.0,0.0
140.5756,20.685715,0.0,0.0,0.0,0.0,13.158159,16.484604,15.836139,15.811572,14.311282,15.727162,19.99875,19.310429,15.96851,21.009815,18.632938,21.963217,18.602196,22.356941,21.733633,21.825909,20.531065,18.656176,20.331768,20.23008,18.952488,20.095638,18.751144,20.113739,20.086843,19.272726,0.0,17.836771,16.728994,17.22343,15.638314,16.64283,16.567085,16.523445,15.584768,14.348091,14.090396,14.847785,14.083921,10.616262,12.157145,12.435366,11.218426,12.234785,11.492505,10.644018,10.330578,10.536291,10.347791,11.28216,10.485792,11.900804,11.466817,0.0,0.0,0.0,0.0,0.0
122.6308,19.4,0.0,0.0,0.0,0.0,14.396523,17.386608,15.576753,15.176852,15.075063,16.052538,21.410192,20.662657,16.409235,22.490694,19.070107,23.791403,18.464626,23.442139,22.803068,17.807928,15.867208,17.71087,21.517973,15.24157,17.51225,19.106108,13.2948,17.129095,17.9755,13.385645,0.0,16.241749,14.904055,11.542001,14.840149,13.959722,14.14596,10.216741,11.010393,11.090138,10.828022,11.3622675,9.150593,8.868654,9.142834,9.514331,7.2829366,7.7601104,8.225357,6.9857354,8.1946535,7.793851,7.1577997,8.784853,8.334833,10.1487465,9.507529,0.0,0.0,0.0,0.0,0.0
126.15682,8.885715,0.0,0.0,0.0,0.0,13.694182,16.561024,14.862946,15.580417,16.420162,15.684114,19.717108,20.913477,17.720161,21.167675,17.963295,20.73917,17.064238,22.503721,20.01547,12.8990755,10.794231,15.9368925,19.641972,10.221686,15.7876835,13.372897,8.364264,12.879879,13.718567,8.188284,0.0,9.143567,10.276105,6.4660864,8.765821,9.231457,7.2098746,4.551712,8.50795,10.228968,9.672853,9.702428,4.9315715,8.928729,6.8838215,5.1475916,3.8967984,5.882718,6.7486196,5.720303,7.03198,5.9265804,7.502351,8.348598,7.9095473,8.04017,9.890303,0.0,0.0,0.0,0.0,0.0
126.28601,2.3714285,0.0,0.0,0.0,0.0,12.305827,11.614283,12.730082,13.86993,12.750946,16.553213,18.079924,13.425307,13.957611,13.2872305,13.0803795,16.89462,14.173481,15.3555355,16.968868,11.162077,12.101489,14.540319,14.793854,9.982897,15.683178,12.7311535,9.503815,13.584459,13.127338,9.274685,0.0,10.385102,11.234496,8.977461,8.956653,8.305826,8.966537,8.674819,12.117524,14.079948,13.560182,13.06515,6.097947,11.781375,9.372915,7.8177814,6.874436,8.602723,9.380287,8.564582,8.769312,8.435975,10.161873,10.02553,9.351797,8.77298,13.024322,0.0,0.0,0.0,0.0,0.0
126.253716,4.0,0.0,0.0,0.0,0.0,6.8993,6.198446,5.546035,9.546217,7.9505525,13.207105,16.813286,8.876049,6.8625226,8.658075,10.403409,14.272203,8.964352,9.787655,14.330072,10.74616,11.245762,9.764498,9.932371,9.831906,10.110561,7.743396,8.163209,9.046573,9.192872,8.82557,0.0,7.6244197,9.671282,11.035094,7.638982,4.6293793,6.3025928,8.540081,8.889597,9.789438,10.467231,10.256944,6.0921526,9.246639,8.818576,7.972086,8.275795,9.469307,10.172635,10.718108,8.759953,9.866334,10.914301,11.608537,11.092535,10.505103,14.276301,0.0,0.0,0.0,0.0,0.0
126.253716,4.0,0.0,0.0,0.0,0.0,9.912591,8.937612,7.5033364,11.239318,10.876936,13.365954,17.50088,9.59906,9.403193,9.71617,14.940179,15.154412,12.0387335,11.721644,16.29997,14.747576,13.597848,12.166895,11.462856,12.2624035,10.583071,11.326995,10.272076,11.18187,10.0,10.565421,0.0,11.307112,13.064869,12.738377,11.7239275,6.9381514,8.844098,8.752352,7.5476894,7.632515,8.2651415,8.507964,6.8721685,8.170408,7.775679,8.856454,8.905508,9.149604,10.087929,11.192635,9.439537,11.665966,10.50735,12.870841,12.764156,12.911498,14.187764,0.0,0.0,0.0,0.0,0.0
129.52045,4.1714287,0.0,0.0,0.0,0.0,12.935788,12.626245,13.40174,15.750753,16.229753,13.422631,16.242964,14.884884,15.644605,14.35063,19.523928,15.311539,16.129396,16.743881,16.509686,18.236599,15.364285,15.146773,13.774412,14.569852,13.239022,12.786296,10.567149,12.2757,8.883852,11.817405,0.0,10.339931,11.340645,11.522993,9.885843,8.398377,6.3572736,7.3559456,5.5826683,6.570193,6.644214,7.274067,7.3965516,7.3806705,6.1398377,7.5148473,6.4003224,8.110919,8.049033,9.729576,8.921956,10.683744,9.131835,11.7719,12.062759,13.045172,12.630567,0.0,0.0,0.0,0.0,0.0
116.453545,3.4857142,0.0,0.0,0.0,0.0,13.602462,19.202354,16.319458,14.994972,15.083157,14.01109,15.020762,14.03161,15.762999,13.863869,15.347362,15.365831,16.043036,15.824315,15.524635,15.88118,15.617045,14.555565,13.89982,14.03895,13.987633,13.080727,16.364918,12.659328,14.318476,12.101814,0.0,15.029867,10.239245,10.61079,12.109596,9.402175,12.064449,9.471897,11.030737,8.5367775,7.385747,7.95924,7.59092,7.9649816,6.8921976,8.0685215,9.464151,6.9588466,7.254804,8.78121,8.381447,8.973609,11.595928,8.698683,9.608311,10.592676,10.521391,0.0,0.0,0.0,0.0,0.0
96.445435,2.3428571,0.0,0.0,0.0,0.0,12.280165,18.916721,14.2579775,13.599714,13.66608,14.702681,14.430752,14.106024,14.190499,14.222803,13.993826,14.949785,14.766957,13.271107,13.455361,13.35279,13.668984,12.594927,12.214339,12.45713,12.8247,11.277856,16.466013,11.121377,16.692453,10.604717,0.0,14.486671,9.682032,9.860194,12.800379,8.590681,12.681607,8.779592,11.466019,7.57411,6.6658278,6.895794,7.038779,6.990951,7.003262,7.5695186,10.293415,5.9195056,6.6968,7.739983,7.860892,8.134067,11.71372,7.264767,8.556771,8.867871,9.067768,0.0,0.0,0.0,0.0,0.0
