0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
66.40831,1.8,0.0,0.0,0.0,0.0,35.48019,34.580406,33.369858,34.276985,32.757763,31.772486,32.772907,32.021725,32.767868,30.275227,33.225567,31.45647,29.705004,30.169943,28.805828,29.023247,28.88313,27.271833,26.491552,24.708553,24.877468,24.781551,22.942734,22.184181,22.287325,21.6114,0.0,21.490385,20.867985,20.092388,19.622478,19.384413,17.348684,17.035242,16.914307,16.86653,17.082989,17.27932,15.60532,15.658139,15.84604,14.711918,15.048191,15.207856,14.895431,13.220877,12.324906,13.395301,13.315209,12.3554945,11.401168,12.141208,11.276641,0.0,0.0,0.0,0.0,0.0
123.81746,5.8,0.0,0.0,0.0,0.0,33.934284,29.973343,30.507612,31.713913,28.845963,28.781073,25.767431,27.350098,32.406353,27.181398,32.627197,30.650932,27.835238,29.15347,28.042173,26.233032,24.886852,21.186438,22.73428,21.25494,23.47387,18.496174,20.23387,20.830606,21.553185,19.63881,0.0,17.665348,20.41074,19.00905,15.631723,19.13167,15.086917,14.0853405,14.36529,11.8777075,16.749966,20.37549,12.703599,14.865504,13.615841,15.187997,11.84883,13.337432,11.596825,10.315473,9.5605135,10.210923,11.507575,11.457044,11.182687,7.3378167,8.745085,0.0,0.0,0.0,0.0,0.0
144.18665,12.8,0.0,0.0,0.0,0.0,37.757732,35.268703,36.20486,38.146255,34.198254,34.97892,31.058182,33.281116,33.5699,31.230925,33.854126,32.166103,31.871927,31.302986,29.933622,29.34988,27.55269,23.883701,24.451998,23.96855,21.932775,20.135115,21.188017,21.031729,22.135132,19.455683,0.0,17.1626,20.15073,18.037256,14.829039,15.559975,14.8598385,13.918387,12.511741,10.973907,12.338288,14.900847,10.25085,11.414414,10.477993,11.872978,8.099396,9.532637,9.072299,9.580112,8.027356,8.525193,11.243023,11.31882,11.176819,7.5989985,8.868818,0.0,0.0,0.0,0.0,0.0
140.5756,20.685715,0.0,0.0,0.0,0.0,32.00125,31.756092,33.33484,34.20866,31.01514,32.02804,29.549677,30.06346,28.319508,28.557243,27.833403,27.125109,27.770128,26.675287,24.851084,26.310514,23.207169,22.180397,21.26396,22.116205,17.573982,18.933405,18.11525,17.60598,18.4607,16.152426,0.0,14.757697,16.728779,13.670121,13.188063,11.578011,12.524307,11.84115,10.248234,9.589957,8.631179,9.185868,9.147812,8.801615,7.8466296,8.965071,6.757983,7.749563,7.7450385,9.337344,7.8914332,8.071527,11.379114,11.401754,11.030548,9.256717,9.370867,0.0,0.0,0.0,0.0,0.0
122.6308,19.4,0.0,0.0,0.0,0.0,24.536644,23.317663,24.457876,24.102657,23.255718,22.871586,23.230804,22.367102,22.342028,21.534227,21.182335,21.130953,19.852844,21.41475,19.163311,18.797325,17.403795,17.616077,16.586433,16.499662,15.154859,15.864032,14.301704,13.345101,12.586404,12.526923,0.0,11.341013,10.779976,10.157901,10.875196,8.926153,9.433308,8.276743,7.427224,8.016737,7.743869,8.347322,7.6811533,7.9012575,7.6440287,8.118773,8.338142,9.0269,8.683702,9.568079,9.644642,9.826709,11.221886,11.264762,11.479735,12.6518755,11.364915,0.0,0.0,0.0,0.0,0.0
126.15682,8.885715,0.0,0.0,0.0,0.0,19.65419,19.181023,20.820322,20.202225,19.157785,19.33651,18.655842,18.726194,19.428913,18.514292,18.504784,19.11562,19.270603,18.02934,15.679594,16.77277,14.577324,14.978318,14.2195,14.510967,13.900094,13.5953,13.714943,14.2736635,12.729046,12.758082,0.0,11.596932,11.740747,10.778068,11.96008,10.614189,10.603091,10.963418,9.776891,9.736702,10.38973,10.624565,9.8121195,10.828688,10.238554,10.632608,10.701864,10.72557,11.236362,10.742799,10.939237,10.85164,11.691001,11.842808,11.240834,11.74457,11.537888,0.0,0.0,0.0,0.0,0.0
126.28601,2.3714285,0.0,0.0,0.0,0.0,21.786211,22.812721,22.509258,22.417189,21.84499,21.99402,21.288939,21.124271,21.56449,20.631542,21.391636,22.01617,21.555872,19.874008,18.214289,18.978987,18.337416,17.516872,17.022785,16.225908,16.246672,15.662004,16.833042,17.163288,15.026617,15.0715685,0.0,14.318072,14.09638,13.964051,13.351303,13.597404,13.204262,13.997256,12.123113,12.0079975,12.646216,13.073807,11.446129,12.292605,11.9320345,12.175432,12.172375,12.037358,12.765839,12.649192,12.156053,12.328171,11.839374,12.16418,11.830174,12.658274,12.768767,0.0,0.0,0.0,0.0,0.0
126.253716,4.0,0.0,0.0,0.0,0.0,25.46626,26.80826,26.449135,21.72374,25.371073,25.816101,26.167742,24.674654,25.750298,24.83061,25.28706,25.511568,24.239353,23.108438,21.32623,23.595823,22.156542,20.885424,20.683447,19.571293,19.243643,19.327742,19.79724,20.165775,18.367289,17.66137,0.0,17.74121,17.411127,16.822577,16.40022,16.520082,15.529096,15.752259,14.917789,14.581161,15.417911,15.261138,14.2901535,13.649097,13.4109125,14.007576,14.094084,14.036809,14.17447,15.277514,14.4426365,14.294921,14.64366,14.837414,14.625336,15.346511,14.536235,0.0,0.0,0.0,0.0,0.0
126.253716,4.0,0.0,0.0,0.0,0.0,24.604786,26.544563,26.37638,20.64817,25.041582,25.290043,25.041574,24.248241,25.085638,24.775795,24.892698,24.833832,22.709112,23.862692,20.188372,22.719606,21.720213,20.353205,19.926357,18.099308,19.741869,18.153004,18.252922,17.027748,17.45998,16.08124,0.0,15.378111,15.316584,15.2946825,13.624403,14.052327,13.709028,12.117157,11.934436,12.832921,11.134548,12.419866,10.875854,10.41995,11.007337,10.985909,10.701371,10.906635,10.642742,11.450964,11.568265,11.249787,10.852845,12.417846,12.929994,14.224793,12.284397,0.0,0.0,0.0,0.0,0.0
129.52045,4.1714287,0.0,0.0,0.0,0.0,23.450453,24.725695,25.709549,21.14578,23.147383,22.574257,23.35627,22.531286,23.183193,22.895304,23.41565,22.992603,20.829996,21.970274,17.964857,19.642864,19.168882,18.330896,16.596994,16.007793,16.677082,15.506355,15.998888,14.876729,14.697406,14.0890255,0.0,12.453384,13.047516,12.332502,10.015271,10.795806,11.071144,9.830068,9.169849,8.630802,7.514098,9.739502,7.3415623,8.003503,9.329859,8.173665,7.6681404,8.096706,7.3570485,8.53904,8.669558,7.983392,7.881523,9.31816,9.707583,11.193802,9.56865,0.0,0.0,0.0,0.0,0.0
116.453545,3.4857142,0.0,0.0,0.0,0.0,25.377022,26.892132,26.931044,25.810938,24.571783,23.521145,25.031404,23.11766,24.377378,23.785885,24.35634,23.387915,21.998837,22.019258,20.84887,19.457506,18.71869,18.860353,16.37279,17.708658,15.69521,16.570478,15.48411,14.687997,13.933195,15.205715,0.0,11.719341,13.334638,12.318066,10.041652,10.8205,9.826891,9.830424,8.637926,7.8694153,7.18289,8.9472,7.5535207,8.479078,8.5100765,7.4622927,7.652345,7.4454474,6.5556455,6.9075375,7.042165,6.96558,5.9853883,6.683542,7.152366,8.601605,7.559763,0.0,0.0,0.0,0.0,0.0
96.445435,2.3428571,0.0,0.0,0.0,0.0,23.824894,33.516,32.992123,31.173033,30.833158,30.001673,32.38386,29.677538,32.729744,21.15147,30.27134,28.690903,30.54271,26.63018,21.303806,25.518871,24.466854,22.83959,20.979885,18.087122,18.814587,16.822166,18.696754,19.525127,18.101772,15.184374,0.0,15.024017,13.152117,12.368537,11.635493,10.047175,12.384805,8.945492,12.01353,7.838904,7.95124,7.944527,8.057469,8.2233715,7.3833623,7.089076,7.7583456,6.827978,6.51033,6.1296663,6.1447687,6.318675,6.152379,5.5694757,6.0212317,6.3873076,6.2352877,0.0,0.0,0.0,0.0,0.0
89.365204,2.3428571,0.0,0.0,0.0,0.0,26.460762,38.092464,37.14381,36.65139,35.517414,35.075825,35.91104,33.443493,28.809155,23.200415,34.062523,32.150406,27.331177,29.697578,15.349453,28.956627,21.573017,24.681213,23.514933,13.228503,22.091194,12.00892,20.384554,16.497847,15.989478,10.182727,0.0,16.317368,8.986861,8.851241,8.192508,9.881118,10.565554,9.2347975,12.68128,8.481303,8.554902,8.311024,8.680472,8.532745,8.113113,8.221894,9.087674,8.460615,8.279658,8.59095,8.430277,8.764279,8.676205,8.71317,9.56844,10.014102,9.965277,0.0,0.0,0.0,0.0,0.0
101.11303,3.4857142,0.0,0.0,0.0,0.0,26.637568,31.939753,31.483732,27.540016,30.484653,29.3241,30.369461,28.162422,19.660744,21.982931,27.852394,27.379993,18.516542,24.22657,9.526105,24.13071,14.140081,20.214333,20.229038,8.670004,18.807013,6.7425776,16.798601,11.374792,10.430769,5.906871,0.0,12.974088,5.29939,5.4079356,4.19944,8.540383,7.2749896,8.416592,10.422553,7.7664404,9.022959,8.179414,8.82427,8.72964,8.96807,9.01666,8.978731,10.08291,9.923695,11.497794,11.073411,11.149939,11.355518,11.468853,13.162054,12.552444,12.587871,0.0,0.0,0.0,0.0,0.0
107.09969,4.1714287,0.0,0.0,0.0,0.0,26.867964,22.780647,24.10975,18.729193,23.801302,21.66618,22.305624,20.22371,13.923326,23.742464,19.939774,20.273476,12.169922,17.258774,11.925783,17.902246,8.713669,14.892135,15.018464,10.503627,14.261998,8.507635,12.046938,8.255723,7.900518,7.5874124,0.0,8.737851,6.8739963,6.430055,5.025462,9.44852,5.9732866,8.754801,8.241488,8.380613,9.573464,8.874504,10.026494,9.352574,9.874875,9.380464,9.537123,11.353748,11.284103,12.712901,12.851726,12.009615,13.290509,12.453707,14.611828,14.304474,13.737077,0.0,0.0,0.0,0.0,0.0
105.60303,4.0,0.0,0.0,0.0,0.0,17.633492,16.198013,17.488688,14.184456,16.847275,15.955854,16.10187,15.061797,16.240322,16.251514,14.541104,14.767731,14.824742,13.328641,12.617552,13.423341,11.596107,11.718807,10.733868,11.2087,10.441681,9.85446,8.588312,9.06491,9.51016,8.554656,0.0,6.795568,7.910138,7.9200916,4.7290335,6.735597,6.3467126,6.3196087,7.125388,5.311334,8.870568,7.878114,8.189655,7.4200087,7.463257,7.6594505,6.742514,8.842181,8.662413,9.230372,9.87564,9.484461,9.972527,9.486693,10.511946,9.980868,10.215691,0.0,0.0,0.0,0.0,0.0
