0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
66.40831,1.8,0.0,0.0,0.0,0.0,25.426003,25.015657,24.601877,26.337236,26.388868,27.284939,25.57161,24.054678,25.550076,24.519457,26.375107,27.271189,25.028765,25.907207,24.999783,24.624046,25.538843,21.704607,23.229313,22.422913,21.346376,22.473915,19.764896,19.347242,19.648241,19.696527,0.0,17.867025,18.304909,17.345755,15.32116,14.289914,13.505781,12.396038,14.183672,14.321594,13.335245,14.221956,11.972661,11.619268,12.140131,12.145925,12.205953,11.600777,11.373721,10.584986,10.704704,10.752961,9.185768,9.198421,8.623677,10.608934,8.314401,0.0,0.0,0.0,0.0,0.0
123.81746,5.8,0.0,0.0,0.0,0.0,29.482542,29.988995,26.886736,30.486515,28.472898,27.057503,28.762836,25.445654,27.58297,28.112041,27.381271,28.694689,27.327597,27.158655,27.16641,26.92358,27.263035,33.294636,24.56475,23.52097,22.701742,23.014885,22.304955,22.480589,21.108023,22.027466,0.0,18.670673,18.81168,18.913063,24.519852,17.141016,25.791431,26.342033,15.5366,15.541256,14.537319,15.383461,12.971504,13.208942,13.071947,13.048771,13.894854,12.774473,12.642097,12.710607,11.264453,11.916676,11.315446,11.486252,11.619291,11.486601,18.907923,0.0,0.0,0.0,0.0,0.0
144.18665,12.8,0.0,0.0,0.0,0.0,28.791595,29.346853,26.938017,29.85131,28.354004,27.672363,29.527956,28.400402,28.965504,27.33913,29.27908,28.459711,29.779667,28.42543,30.526009,29.638428,29.064621,40.143036,26.635975,24.301004,25.65355,23.334074,23.57468,25.526766,22.960342,22.818298,0.0,20.967335,19.932552,20.169653,29.73902,17.860313,32.72685,34.533047,17.55266,15.578988,15.324414,16.889057,13.89791,13.160601,13.52984,14.196437,13.888829,14.055442,12.361765,13.62148,12.74471,12.656245,12.327305,12.403218,12.658076,12.402695,23.901106,0.0,0.0,0.0,0.0,0.0
140.5756,20.685715,0.0,0.0,0.0,0.0,26.590492,27.165684,26.970625,28.181263,27.872343,27.50225,27.995218,28.865692,27.958467,26.755243,29.17054,27.552013,29.33896,28.589966,29.865406,29.842577,28.97236,36.545517,27.464779,25.295774,26.28213,23.353153,22.878618,25.713118,23.467934,23.224379,0.0,22.508553,20.280968,22.23527,28.283804,18.751467,29.815859,31.289839,18.847427,15.163486,16.484858,17.692747,15.282829,14.374511,14.57832,14.529522,14.561415,14.524668,13.460516,14.32164,13.6876955,13.37948,12.528655,12.763254,12.17402,12.2817135,22.346184,0.0,0.0,0.0,0.0,0.0
122.6308,19.4,0.0,0.0,0.0,0.0,24.984606,25.570915,26.227316,26.496662,26.160109,26.572311,26.84007,25.578936,25.031189,24.567995,26.999239,26.653872,26.978142,27.806803,26.641542,27.135279,25.477264,22.779335,24.973118,23.611778,23.112448,22.879032,20.861332,22.245516,21.78395,21.91605,0.0,20.434591,18.985037,20.148289,18.838202,18.65461,18.756054,16.813955,17.655565,15.635937,16.748297,17.412416,16.068861,15.442768,14.907324,14.342315,14.11965,13.499832,14.102459,14.204904,13.00486,14.007566,13.148192,12.215454,12.233887,11.503776,14.29698,0.0,0.0,0.0,0.0,0.0
126.15682,8.885715,0.0,0.0,0.0,0.0,21.90286,23.229624,22.823524,23.418343,21.575024,22.83242,23.34884,21.210169,21.109549,21.165203,22.847649,23.523376,23.14333,23.921291,21.962303,22.879826,21.560808,20.577402,21.490927,20.92577,20.017153,20.749765,18.206705,18.334541,19.4019,19.601849,0.0,18.530493,17.902702,18.026752,18.352434,17.824194,19.461756,18.08185,16.637877,16.5496,16.585217,17.25131,16.749306,16.198809,15.957785,14.995736,14.836021,14.113664,15.629135,15.062865,13.979075,15.3932,14.954436,13.1293955,14.143297,12.755785,15.911747,0.0,0.0,0.0,0.0,0.0
126.28601,2.3714285,0.0,0.0,0.0,0.0,14.557036,19.074017,14.00589,15.759853,18.491821,18.382128,15.768192,18.54152,17.944635,17.26574,19.307863,19.204569,19.957056,20.149231,19.609333,19.87616,19.766424,18.961088,19.09586,18.720192,18.851006,19.073687,17.774666,17.778797,18.702066,18.297941,0.0,17.510637,18.081898,17.031143,17.457743,17.457052,16.066715,17.947916,12.846424,16.204224,12.856819,13.800115,13.598451,13.207049,13.449584,13.423549,14.000976,11.435388,13.519673,12.646232,13.152557,12.856068,12.986946,12.111054,13.30222,12.005383,13.620172,0.0,0.0,0.0,0.0,0.0
126.253716,4.0,0.0,0.0,0.0,0.0,20.072197,16.76931,23.481323,26.13239,18.767889,16.273964,23.211403,17.854343,16.85875,17.342299,18.183764,17.556799,18.170652,18.268883,18.325754,18.683079,20.224659,18.63318,19.018524,19.058695,19.32973,18.81928,18.82194,19.698252,19.799324,19.27115,0.0,18.378464,19.450361,19.633062,18.16628,19.101368,32.016884,18.122982,38.40209,23.75738,33.319817,32.94604,27.615374,31.798117,32.518303,31.106712,29.733501,33.038948,31.750458,31.598248,30.442867,32.334106,30.686235,29.592213,30.611197,31.45873,28.929283,0.0,0.0,0.0,0.0,0.0
126.253716,4.0,0.0,0.0,0.0,0.0,25.29876,18.11433,29.915813,32.544796,20.933577,18.240696,28.92065,18.934093,17.955023,19.240429,20.314737,20.00522,19.435427,19.498245,19.777283,19.692066,20.668812,19.57066,19.15757,19.391596,19.362677,19.366539,19.207994,20.004877,19.671387,19.21527,0.0,17.695017,18.303055,18.353579,17.078613,17.95047,35.65431,17.113535,43.849995,23.88762,37.388947,36.936787,30.547846,35.56403,35.75221,33.837135,31.150322,36.988686,34.05008,34.668903,32.54875,35.456333,33.630516,31.705925,33.121113,34.309242,31.046865,0.0,0.0,0.0,0.0,0.0
126.253716,4.0,0.0,0.0,0.0,0.0,21.595325,15.539343,24.942219,26.22276,16.588068,15.517296,24.38754,15.0498295,16.270864,16.440298,17.254765,17.450745,16.465082,16.059153,16.924322,17.024223,17.074526,16.387161,16.171024,16.65045,15.736783,16.068436,15.278062,15.770643,15.721465,15.579809,0.0,14.885776,14.967125,14.296129,13.382328,14.504524,26.958242,14.309608,32.043156,18.766027,28.536858,27.82048,23.645378,26.801462,25.86719,24.283236,22.057877,27.149988,25.195929,26.315098,24.23864,25.936588,25.168652,23.684586,25.103054,25.708952,22.781647,0.0,0.0,0.0,0.0,0.0
