Sub 0 RXTX 0/0,Sub 1 RXTX 0/0,Sub 2 RXTX 0/0,Sub 3 RXTX 0/0,Sub 4 RXTX 0/0,Sub 5 RXTX 0/0,Sub 6 RXTX 0/0,Sub 7 RXTX 0/0,Sub 8 RXTX 0/0,Sub 9 RXTX 0/0,Sub 10 RXTX 0/0,Sub 11 RXTX 0/0,Sub 12 RXTX 0/0,Sub 13 RXTX 0/0,Sub 14 RXTX 0/0,Sub 15 RXTX 0/0,Sub 16 RXTX 0/0,Sub 17 RXTX 0/0,Sub 18 RXTX 0/0,Sub 19 RXTX 0/0,Sub 20 RXTX 0/0,Sub 21 RXTX 0/0,Sub 22 RXTX 0/0,Sub 23 RXTX 0/0,Sub 24 RXTX 0/0,Sub 25 RXTX 0/0,Sub 26 RXTX 0/0,Sub 27 RXTX 0/0,Sub 28 RXTX 0/0,Sub 29 RXTX 0/0,Sub 30 RXTX 0/0,Sub 31 RXTX 0/0,Sub 32 RXTX 0/0,Sub 33 RXTX 0/0,Sub 34 RXTX 0/0,Sub 35 RXTX 0/0,Sub 36 RXTX 0/0,Sub 37 RXTX 0/0,Sub 38 RXTX 0/0,Sub 39 RXTX 0/0,Sub 40 RXTX 0/0,Sub 41 RXTX 0/0,Sub 42 RXTX 0/0,Sub 43 RXTX 0/0,Sub 44 RXTX 0/0,Sub 45 RXTX 0/0,Sub 46 RXTX 0/0,Sub 47 RXTX 0/0,Sub 48 RXTX 0/0,Sub 49 RXTX 0/0,Sub 50 RXTX 0/0,Sub 51 RXTX 0/0,Sub 52 RXTX 0/0,Sub 53 RXTX 0/0,Sub 54 RXTX 0/0,Sub 55 RXTX 0/0,Sub 56 RXTX 0/0,Sub 57 RXTX 0/0,Sub 58 RXTX 0/0,Sub 59 RXTX 0/0,Sub 60 RXTX 0/0,Sub 61 RXTX 0/0,Sub 62 RXTX 0/0,Sub 63 RXTX 0/0
40.47352761,12.04119983,#NAME?,#NAME?,#NAME?,#NAME?,22.8780173,23.44392274,23.65487985,23.11753861,23.89166084,23.67355921,23.67355921,23.97940009,23.97940009,23.52182518,23.87389826,24.2975228,24.2975228,24.23245874,23.87389826,23.87389826,23.83815366,23.83815366,23.44392274,23.83815366,23.83815366,23.83815366,23.44392274,23.44392274,23.83815366,23.44392274,#NAME?,23.44392274,23.87389826,23.44392274,23.05351369,23.44392274,23.05351369,23.05351369,23.05351369,23.05351369,23.18063335,23.18063335,23.67355921,23.18063335,23.38456494,23.67355921,23.38456494,23.67355921,23.38456494,23.11753861,23.65487985,23.65487985,23.11753861,23.65487985,23.44392274,23.65487985,23.44392274,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?
40.47352761,12.04119983,#NAME?,#NAME?,#NAME?,#NAME?,24.14973348,25.15873844,25.11883361,25.11883361,25.1054501,25.57507202,25.11883361,25.15873844,25.22444234,25.68201724,25.62292864,25.7634135,25.7634135,25.31478917,25.7634135,25.31478917,25.31478917,24.96929648,25.42825427,25.11883361,25.42825427,25.56302501,24.96929648,25.42825427,25.42825427,24.96929648,#NAME?,24.96929648,25.42825427,25.31478917,24.84299839,25.31478917,24.84299839,25.31478917,24.74216264,24.74216264,25.15873844,25.11883361,25.15873844,25.15873844,25.11883361,24.62397998,25.1054501,25.1054501,25.1054501,25.1054501,25.1054501,25.1054501,25.11883361,25.11883361,25.22444234,24.6686762,25.22444234,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?
40.47352761,12.04119983,#NAME?,#NAME?,#NAME?,#NAME?,22.92256071,23.59835482,24.23245874,24.23245874,23.82017043,24.4870632,25.11883361,24.16640507,24.16640507,24.84299839,25.289167,24.65382851,24.84299839,24.37750563,24.60897843,24.37750563,24.60897843,24.60897843,24.60897843,24.14973348,24.42479769,24.42479769,24.14973348,24.14973348,24.37750563,24.60897843,#NAME?,24.14973348,23.65487985,24.37750563,23.65487985,24.16640507,23.67355921,23.65487985,25.88831726,22.67171728,23.97940009,25.22444234,24.34568904,24.84299839,25.22444234,23.89166084,26.39486489,24.4870632,25.58708571,23.52182518,23.54108439,27.33197265,24.74216264,26.44438589,26.9019608,22.67171728,25.11883361,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?
40.47352761,12.04119983,#NAME?,#NAME?,#NAME?,#NAME?,22.27886705,22.27886705,22.30448921,22.94466226,23.11753861,23.11753861,23.26335861,23.01029996,23.26335861,23.82017043,23.97940009,23.44392274,23.65487985,23.65487985,23.11753861,23.65487985,23.65487985,23.89166084,23.38456494,23.89166084,23.11753861,23.89166084,23.67355921,23.38456494,23.38456494,23.38456494,#NAME?,23.11753861,23.65487985,23.11753861,22.8780173,23.11753861,23.65487985,22.8780173,23.97940009,23.26335861,23.44392274,23.97940009,23.44392274,23.26335861,23.82017043,23.26335861,23.11753861,23.69215857,23.01029996,23.54108439,23.01029996,24.09933123,23.54108439,23.52182518,23.54108439,23.54108439,23.54108439,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?
40.47352761,12.04119983,#NAME?,#NAME?,#NAME?,#NAME?,21.61368002,22.09515015,21.61368002,22.14843848,22.14843848,21.73186268,22.30448921,22.30448921,21.95899652,21.64352856,22.55272505,22.55272505,22.27886705,22.27886705,22.04119983,22.67171728,22.67171728,22.67171728,22.04119983,22.04119983,22.67171728,21.84691431,22.67171728,22.67171728,21.84691431,22.67171728,#NAME?,21.84691431,22.04119983,21.84691431,22.04119983,22.04119983,22.04119983,21.84691431,22.04119983,22.27886705,22.04119983,22.55272505,22.27886705,22.27886705,21.64352856,21.64352856,22.55272505,21.95899652,21.95899652,22.30448921,21.73186268,21.73186268,21.73186268,22.30448921,22.14843848,21.61368002,22.14843848,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?
40.47352761,12.04119983,#NAME?,#NAME?,#NAME?,#NAME?,22.8780173,23.44392274,23.65487985,23.11753861,23.38456494,23.89166084,23.67355921,23.97940009,23.87389826,23.52182518,23.87389826,24.23245874,23.87389826,23.44392274,23.83815366,23.87389826,23.83815366,23.83815366,23.83815366,23.44392274,23.44392274,23.83815366,23.01029996,23.44392274,23.83815366,23.83815366,#NAME?,23.44392274,23.01029996,23.44392274,23.01029996,23.01029996,23.05351369,23.05351369,23.05351369,22.67171728,23.05351369,23.52182518,23.05351369,22.67171728,23.18063335,23.18063335,22.85557309,22.85557309,22.85557309,22.55272505,23.38456494,23.38456494,22.8780173,23.11753861,22.8780173,23.11753861,23.44392274,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?
40.47352761,12.04119983,#NAME?,#NAME?,#NAME?,#NAME?,23.89166084,23.89166084,24.14973348,24.42479769,24.42479769,24.2975228,25.01059262,24.2975228,24.62397998,24.62397998,24.95544338,24.95544338,24.59392488,24.59392488,24.59392488,24.59392488,24.23245874,24.23245874,24.23245874,24.62397998,24.23245874,24.23245874,23.87389826,24.23245874,24.62397998,24.23245874,#NAME?,23.83815366,24.23245874,23.44392274,23.83815366,23.83815366,23.83815366,24.23245874,23.44392274,23.44392274,23.87389826,23.87389826,23.87389826,23.52182518,23.67355921,23.97940009,23.67355921,24.14973348,23.38456494,23.89166084,23.89166084,23.89166084,23.65487985,23.65487985,23.65487985,24.16640507,24.16640507,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?
40.47352761,12.04119983,#NAME?,#NAME?,#NAME?,#NAME?,24.60897843,24.84299839,24.84299839,25.11883361,24.4870632,25.42825427,25.31478917,24.84299839,25.22444234,25.31478917,25.31478917,25.22444234,25.22444234,25.22444234,25.15873844,24.62397998,25.58708571,24.62397998,25.15873844,24.60897843,24.62397998,24.62397998,24.62397998,24.62397998,24.6686762,25.15873844,#NAME?,24.62397998,24.62397998,24.6686762,23.59835482,24.14973348,25.22444234,23.69215857,24.23245874,24.84299839,22.8780173,24.23245874,24.34568904,25.31478917,23.82017043,24.65382851,24.34568904,25.05149978,24.16640507,24.95544338,23.26335861,23.97940009,24.23245874,20.25305865,24.84299839,25.71708832,20.17033339,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?
40.47352761,12.04119983,#NAME?,#NAME?,#NAME?,#NAME?,23.67355921,23.89166084,24.85721426,24.84299839,24.4870632,24.65382851,24.96929648,24.84299839,24.84299839,24.74216264,24.23245874,24.74216264,24.14973348,25.11883361,24.62397998,25.58708571,24.14973348,24.09933123,23.54108439,24.60897843,24.08239965,24.08239965,24.62397998,24.62397998,24.60897843,24.62397998,#NAME?,23.59835482,24.62397998,24.14973348,24.62397998,24.62397998,23.54108439,23.69215857,25.11883361,23.52182518,27.96574333,26.11723308,24.84299839,23.97940009,23.97940009,24.34568904,24.34568904,23.44392274,23.82017043,24.4870632,23.97940009,24.96929648,24.4870632,24.65382851,24.16640507,24.4870632,24.16640507,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?
40.47352761,12.04119983,#NAME?,#NAME?,#NAME?,#NAME?,25.39076099,25.01059262,25.31478917,25.31478917,25.62292864,25.62292864,25.62292864,25.67026366,25.67026366,25.39076099,25.67026366,25.67026366,25.39076099,25.11883361,25.51449998,25.7634135,25.51449998,25.27629901,25.27629901,24.85721426,25.05149978,25.27629901,25.05149978,25.27629901,24.85721426,24.85721426,#NAME?,24.85721426,24.85721426,24.71291711,24.42479769,24.85721426,24.42479769,24.42479769,24.71291711,24.71291711,24.71291711,24.62397998,24.62397998,24.62397998,24.62397998,24.62397998,24.95544338,24.59392488,24.95544338,24.95544338,24.95544338,25.289167,24.59392488,24.62397998,25.31478917,25.31478917,25.31478917,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?
40.47352761,12.04119983,#NAME?,#NAME?,#NAME?,#NAME?,23.89166084,23.89166084,23.89166084,24.14973348,23.97940009,24.71291711,24.42479769,24.71291711,24.62397998,24.23245874,24.95544338,24.95544338,24.59392488,24.59392488,24.23245874,24.59392488,24.23245874,24.23245874,24.23245874,24.23245874,24.23245874,23.87389826,23.87389826,23.87389826,23.87389826,24.23245874,#NAME?,23.83815366,23.83815366,23.83815366,23.83815366,23.44392274,23.83815366,23.83815366,23.44392274,23.05351369,23.44392274,23.52182518,23.87389826,23.87389826,23.67355921,23.18063335,23.97940009,23.18063335,23.18063335,23.38456494,23.38456494,23.38456494,23.38456494,23.38456494,23.89166084,23.38456494,23.89166084,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?
40.47352761,12.04119983,#NAME?,#NAME?,#NAME?,#NAME?,25.289167,24.65382851,25.56302501,25.56302501,25.86587305,25.7634135,26.19093331,25.68201724,25.68201724,26.03144373,26.11723308,26.06381365,25.58708571,25.58708571,25.57507202,26.03144373,25.58708571,25.57507202,25.1054501,25.57507202,25.1054501,25.11883361,25.1054501,25.11883361,25.1054501,25.11883361,#NAME?,24.60897843,24.62397998,24.62397998,24.62397998,24.62397998,24.62397998,24.62397998,24.14973348,24.14973348,24.23245874,24.84299839,24.23245874,24.34568904,24.34568904,24.34568904,24.4870632,24.65382851,24.4870632,24.65382851,24.16640507,24.65382851,24.65382851,24.37750563,24.60897843,24.37750563,24.60897843,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?
40.47352761,12.04119983,#NAME?,#NAME?,#NAME?,#NAME?,25.01059262,25.11883361,25.39076099,25.7634135,25.51449998,25.27629901,25.68201724,25.47774705,25.47774705,25.71708832,25.71708832,25.56302501,25.71708832,25.56302501,25.11883361,25.11883361,25.56302501,25.42825427,25.11883361,24.96929648,24.96929648,24.96929648,24.96929648,24.96929648,24.4870632,24.65382851,#NAME?,24.16640507,24.16640507,24.16640507,24.37750563,24.16640507,24.37750563,24.37750563,24.60897843,23.89166084,24.14973348,24.14973348,24.14973348,23.67355921,23.97940009,24.2975228,24.2975228,24.2975228,24.62397998,24.2975228,23.83815366,24.23245874,24.23245874,24.23245874,24.59392488,24.23245874,24.59392488,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?
40.47352761,12.04119983,#NAME?,#NAME?,#NAME?,#NAME?,25.98790507,25.86587305,26.2838893,26.2838893,26.599162,26.11723308,26.06381365,26.48360011,26.45422269,26.45422269,26.45422269,26.45422269,26.45422269,26.02059991,26.02059991,26.45422269,26.03144373,26.03144373,25.58708571,25.62292864,25.62292864,25.62292864,25.58708571,25.57507202,25.58708571,25.57507202,#NAME?,25.11883361,25.58708571,24.60897843,25.58708571,25.11883361,25.57507202,26.03144373,25.11883361,23.52182518,25.11883361,25.86587305,25.98790507,25.62292864,25.11883361,25.7634135,26.2838893,24.84299839,25.05149978,25.56302501,23.52182518,26.19093331,27.26727209,27.30782276,24.60897843,26.70245853,23.01029996,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?
40.47352761,12.04119983,#NAME?,#NAME?,#NAME?,#NAME?,25.11883361,25.58708571,25.57507202,26.03144373,25.58708571,26.06381365,25.7634135,25.7634135,25.7634135,25.31478917,25.7634135,25.7634135,25.7634135,25.31478917,25.86587305,25.42825427,25.42825427,24.96929648,25.56302501,25.11883361,25.11883361,25.11883361,24.4870632,24.84299839,24.84299839,24.96929648,#NAME?,24.4870632,24.34568904,24.84299839,24.34568904,24.34568904,24.34568904,24.34568904,24.23245874,24.23245874,24.14973348,24.09933123,24.09933123,24.09933123,24.62397998,24.09933123,24.60897843,24.08239965,24.60897843,24.08239965,24.08239965,24.60897843,24.09933123,24.14973348,24.74216264,24.23245874,24.74216264,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?
40.47352761,12.04119983,#NAME?,#NAME?,#NAME?,#NAME?,24.59392488,24.95544338,24.62397998,25.31478917,24.71291711,25.7634135,25.11883361,24.85721426,24.85721426,24.60897843,25.05149978,24.84299839,25.05149978,24.84299839,24.65382851,24.65382851,24.37750563,24.16640507,24.37750563,23.97940009,23.97940009,24.16640507,23.44392274,24.16640507,23.44392274,24.37750563,#NAME?,23.44392274,23.44392274,23.65487985,23.11753861,22.8780173,22.8780173,23.44392274,24.14973348,25.39076099,24.85721426,23.38456494,22.67171728,23.18063335,22.67171728,23.18063335,23.97940009,23.18063335,23.52182518,23.18063335,23.44392274,23.44392274,23.44392274,23.05351369,23.44392274,23.05351369,23.44392274,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?
40.47352761,12.04119983,#NAME?,#NAME?,#NAME?,#NAME?,25.11883361,24.84299839,24.96929648,25.86587305,24.74216264,26.11723308,25.58708571,24.6686762,24.62397998,24.6686762,25.11883361,24.6686762,25.11883361,24.09933123,25.1054501,24.62397998,24.60897843,24.08239965,25.1054501,23.54108439,24.08239965,24.08239965,23.54108439,24.08239965,24.08239965,24.08239965,#NAME?,23.54108439,22.94466226,22.94466226,23.52182518,24.14973348,22.30448921,22.94466226,22.30448921,25.15873844,23.89166084,21.13943352,21.13943352,23.11753861,23.11753861,22.67171728,23.26335861,23.44392274,23.82017043,22.8780173,22.8780173,23.44392274,23.44392274,22.27886705,23.89166084,23.65487985,22.8780173,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?
40.47352761,12.04119983,#NAME?,#NAME?,#NAME?,#NAME?,26.19093331,26.11723308,26.06381365,26.48360011,26.03144373,26.44438589,26.03144373,26.06381365,26.48360011,26.06381365,26.06381365,26.06381365,25.62292864,25.68201724,25.68201724,25.68201724,25.68201724,25.22444234,25.68201724,25.31478917,25.31478917,25.31478917,24.84299839,24.74216264,24.74216264,24.74216264,#NAME?,24.74216264,24.6686762,24.6686762,24.14973348,24.14973348,24.6686762,24.09933123,24.09933123,24.08239965,24.08239965,24.09933123,24.08239965,24.09933123,24.09933123,24.09933123,24.14973348,24.14973348,24.6686762,24.14973348,24.23245874,24.6686762,24.23245874,24.23245874,24.34568904,24.23245874,24.34568904,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?
40.47352761,12.04119983,#NAME?,#NAME?,#NAME?,#NAME?,26.45422269,26.45422269,26.45422269,26.48360011,26.48360011,26.599162,26.599162,26.2838893,26.2838893,26.39486489,26.39486489,26.39486489,26.39486489,26.39486489,26.12783857,26.52246341,26.12783857,25.98790507,25.71708832,25.71708832,25.71708832,25.71708832,25.289167,25.289167,25.56302501,25.56302501,#NAME?,25.11883361,25.42825427,24.4870632,24.96929648,24.96929648,24.96929648,24.84299839,24.84299839,24.84299839,24.74216264,24.6686762,24.74216264,24.6686762,24.6686762,25.15873844,24.62397998,24.62397998,24.62397998,24.62397998,24.60897843,25.11883361,24.60897843,24.60897843,24.62397998,24.60897843,24.62397998,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?
40.47352761,12.04119983,#NAME?,#NAME?,#NAME?,#NAME?,27.36396502,27.43509765,27.52048448,27.16003344,27.61927838,27.38780558,27.52048448,27.52048448,27.52048448,27.49736316,27.49736316,27.49736316,26.98970004,26.83047038,26.63700925,27.49736316,26.63700925,26.83047038,26.48360011,26.83047038,26.27365857,26.07455023,26.12783857,26.27365857,26.27365857,26.27365857,#NAME?,25.68201724,25.88831726,25.88831726,25.88831726,25.47774705,25.71708832,25.289167,25.56302501,25.11883361,25.56302501,25.56302501,24.96929648,25.31478917,24.84299839,25.31478917,25.22444234,25.22444234,25.22444234,25.62292864,25.15873844,25.62292864,25.58708571,25.58708571,25.58708571,25.58708571,25.11883361,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?
40.47352761,12.04119983,#NAME?,#NAME?,#NAME?,#NAME?,25.86587305,25.71708832,25.56302501,25.71708832,25.88831726,25.68201724,25.68201724,25.68201724,25.89949601,25.51449998,25.51449998,25.89949601,25.51449998,25.11883361,25.11883361,25.51449998,25.11883361,25.11883361,24.71291711,24.71291711,24.42479769,24.71291711,24.71291711,24.42479769,24.14973348,24.42479769,#NAME?,24.14973348,24.14973348,24.14973348,23.67355921,23.38456494,23.89166084,23.89166084,23.65487985,23.89166084,23.65487985,23.65487985,23.44392274,23.44392274,23.97940009,23.97940009,23.82017043,23.26335861,23.82017043,23.82017043,23.69215857,23.69215857,23.69215857,23.59835482,24.14973348,23.59835482,24.14973348,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?
40.47352761,12.04119983,#NAME?,#NAME?,#NAME?,#NAME?,26.19093331,26.19093331,26.11723308,26.48360011,26.06381365,26.45422269,26.44438589,26.45422269,26.48360011,26.03144373,26.45422269,26.06381365,26.03144373,26.06381365,26.06381365,25.68201724,25.68201724,25.22444234,25.22444234,25.31478917,25.31478917,25.22444234,24.74216264,25.22444234,24.74216264,25.22444234,#NAME?,24.74216264,24.6686762,24.62397998,24.62397998,24.14973348,24.62397998,24.09933123,24.09933123,24.09933123,24.08239965,24.08239965,24.09933123,24.09933123,24.62397998,24.62397998,24.14973348,24.14973348,24.14973348,24.14973348,24.14973348,24.6686762,24.23245874,24.23245874,24.34568904,24.23245874,24.34568904,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?
40.47352761,12.04119983,#NAME?,#NAME?,#NAME?,#NAME?,27.66412847,27.66412847,27.33197265,27.67155866,27.67155866,27.85329835,27.55112266,27.55112266,27.45855195,27.45855195,27.67897616,27.67897616,27.39572344,27.39572344,27.10963119,27.10963119,27.10963119,26.82145076,27.10963119,26.82145076,26.82145076,26.55138435,26.24282096,26.55138435,26.55138435,26.2838893,#NAME?,25.95496222,26.02059991,26.02059991,25.7634135,25.7634135,25.7634135,25.7634135,25.51449998,25.51449998,25.27629901,25.27629901,25.27629901,25.68201724,25.47774705,25.47774705,25.88831726,25.47774705,26.12783857,25.71708832,25.56302501,25.71708832,25.56302501,25.98790507,25.98790507,25.98790507,25.98790507,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?
40.47352761,12.04119983,#NAME?,#NAME?,#NAME?,#NAME?,25.71708832,25.47774705,25.88831726,25.47774705,25.68201724,25.27629901,25.51449998,25.51449998,25.11883361,25.11883361,25.39076099,25.39076099,25.39076099,25.01059262,25.01059262,25.39076099,25.01059262,24.2975228,24.2975228,24.2975228,24.2975228,24.2975228,23.87389826,23.97940009,24.2975228,23.97940009,#NAME?,23.97940009,23.97940009,23.67355921,23.38456494,23.67355921,23.38456494,23.38456494,22.8780173,22.85557309,23.38456494,22.04119983,23.44392274,24.14973348,22.50420002,23.11753861,22.27886705,24.4870632,22.27886705,21.33538908,23.82017043,23.54108439,21.70261715,21.84691431,23.54108439,24.34568904,20.96910013,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?
40.47352761,12.04119983,#NAME?,#NAME?,#NAME?,#NAME?,26.68385917,26.98970004,26.53212514,26.92846919,26.48360011,26.85741739,26.85741739,26.44438589,26.44438589,26.02059991,26.84845362,26.85741739,26.45422269,26.45422269,26.48360011,26.06381365,26.06381365,25.62292864,25.62292864,25.62292864,25.62292864,25.62292864,25.15873844,25.11883361,25.15873844,25.11883361,#NAME?,25.1054501,24.62397998,25.11883361,24.60897843,25.1054501,25.1054501,24.62397998,24.62397998,24.09933123,24.14973348,24.74216264,24.23245874,24.74216264,24.74216264,24.74216264,24.84299839,24.34568904,24.96929648,24.34568904,24.34568904,24.4870632,24.4870632,24.4870632,24.65382851,24.65382851,24.65382851,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?
40.47352761,12.04119983,#NAME?,#NAME?,#NAME?,#NAME?,26.2838893,26.55138435,26.24282096,26.82145076,26.53212514,26.82145076,26.24282096,26.2838893,26.2838893,26.02059991,26.36487896,25.7634135,26.12783857,26.12783857,25.7634135,25.7634135,26.12783857,25.51449998,25.51449998,25.11883361,25.39076099,24.85721426,24.85721426,25.27629901,25.11883361,25.11883361,#NAME?,24.71291711,24.2975228,24.62397998,24.2975228,24.2975228,23.87389826,24.23245874,23.87389826,24.23245874,23.44392274,23.83815366,24.23245874,23.83815366,24.23245874,23.44392274,24.2975228,24.2975228,24.2975228,24.2975228,23.97940009,23.97940009,23.67355921,23.97940009,24.42479769,23.97940009,23.97940009,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?
40.47352761,12.04119983,#NAME?,#NAME?,#NAME?,#NAME?,26.98970004,27.355989,27.355989,27.55112266,27.2427587,27.45855195,27.45855195,27.39572344,27.39572344,26.85741739,27.63427994,27.39572344,27.10963119,26.82145076,26.82145076,26.82145076,26.82145076,26.53212514,26.24282096,26.24282096,26.24282096,25.93286067,25.62292864,25.93286067,25.95496222,25.95496222,#NAME?,25.62292864,25.67026366,25.67026366,25.01059262,25.31478917,25.11883361,25.11883361,24.71291711,25.11883361,24.85721426,24.85721426,24.85721426,25.05149978,25.05149978,25.05149978,25.47774705,24.84299839,24.84299839,25.289167,24.65382851,25.11883361,25.11883361,24.96929648,24.96929648,24.96929648,24.96929648,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?
40.47352761,12.04119983,#NAME?,#NAME?,#NAME?,#NAME?,25.47774705,26.07455023,25.89949601,26.27365857,25.89949601,26.02059991,26.2838893,26.2838893,25.95496222,25.67026366,25.95496222,25.95496222,25.62292864,25.62292864,25.289167,25.289167,25.289167,24.95544338,24.95544338,24.95544338,24.95544338,24.59392488,24.23245874,24.59392488,24.23245874,24.59392488,#NAME?,24.23245874,24.23245874,24.23245874,23.87389826,23.87389826,24.23245874,23.44392274,23.44392274,23.87389826,23.52182518,23.52182518,23.52182518,23.97940009,23.67355921,23.52182518,23.67355921,23.67355921,23.38456494,23.38456494,23.38456494,23.38456494,23.38456494,23.38456494,23.65487985,23.89166084,23.65487985,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?
40.47352761,12.04119983,#NAME?,#NAME?,#NAME?,#NAME?,26.24282096,25.62292864,25.95496222,26.02059991,25.67026366,25.7634135,26.12783857,25.89949601,25.89949601,25.47774705,26.07455023,25.88831726,25.88831726,25.47774705,25.289167,25.47774705,25.47774705,24.84299839,24.65382851,24.65382851,24.4870632,24.65382851,24.65382851,24.37750563,24.16640507,24.37750563,#NAME?,23.65487985,24.37750563,24.37750563,22.27886705,21.64352856,22.30448921,22.55272505,23.05351369,23.05351369,25.39076099,22.14843848,21.61368002,20.25305865,21.64352856,20,24.85721426,24.23245874,23.52182518,26.92846919,25.95496222,25.62292864,26.53212514,24.62397998,23.67355921,25.95496222,24.23245874,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?
40.47352761,12.04119983,#NAME?,#NAME?,#NAME?,#NAME?,27.30782276,27.30782276,27.26727209,27.63427994,27.2427587,27.2427587,27.2427587,27.2427587,27.2427587,26.92846919,27.30782276,26.92846919,26.92846919,26.92846919,26.98970004,26.98970004,26.599162,26.19093331,26.19093331,26.19093331,26.2838893,26.19093331,25.86587305,25.68201724,25.7634135,26.11723308,#NAME?,25.7634135,25.68201724,25.62292864,25.15873844,25.62292864,25.62292864,25.15873844,25.15873844,25.11883361,25.1054501,25.1054501,24.62397998,25.1054501,25.1054501,25.1054501,25.58708571,25.11883361,25.15873844,24.62397998,24.6686762,25.62292864,25.11883361,25.62292864,25.22444234,25.15873844,24.74216264,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?
40.47352761,12.04119983,#NAME?,#NAME?,#NAME?,#NAME?,26.63700925,26.82145076,26.82145076,27.17670503,26.12783857,26.9019608,26.78518379,26.78518379,26.68385917,26.2838893,26.68385917,26.599162,26.68385917,26.599162,26.53212514,26.11723308,26.53212514,25.68201724,26.06381365,25.62292864,25.62292864,25.62292864,25.22444234,25.22444234,25.22444234,25.22444234,#NAME?,25.22444234,25.22444234,25.31478917,24.84299839,24.84299839,24.84299839,24.84299839,24.4870632,24.34568904,23.97940009,24.65382851,24.4870632,24.16640507,24.65382851,24.16640507,24.84299839,24.37750563,24.60897843,24.37750563,24.60897843,24.37750563,24.60897843,24.14973348,24.85721426,24.14973348,24.60897843,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?
40.47352761,12.04119983,#NAME?,#NAME?,#NAME?,#NAME?,26.2838893,25.7634135,26.19093331,26.19093331,26.11723308,25.62292864,26.06381365,26.06381365,25.62292864,25.58708571,26.03144373,26.03144373,25.58708571,25.57507202,25.57507202,25.58708571,25.1054501,25.11883361,24.62397998,25.11883361,24.62397998,24.62397998,25.11883361,24.62397998,24.62397998,24.6686762,#NAME?,24.14973348,24.34568904,24.23245874,23.54108439,22.67171728,22.50420002,25.11883361,22.85557309,22.55272505,22.04119983,22.55272505,19.54242509,25.42825427,23.82017043,22.8780173,26.52246341,24.14973348,25.05149978,23.69215857,24.2975228,23.65487985,25.11883361,22.85557309,24.95544338,25.89949601,22.27886705,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?
40.47352761,12.04119983,#NAME?,#NAME?,#NAME?,#NAME?,26.45422269,26.92846919,26.53212514,26.53212514,26.19093331,26.68385917,26.39486489,26.52246341,26.52246341,26.12783857,26.2838893,26.2838893,26.2838893,26.2838893,25.88831726,26.07455023,25.89949601,25.27629901,25.27629901,25.05149978,25.27629901,25.27629901,25.27629901,25.27629901,25.05149978,25.05149978,#NAME?,24.85721426,24.60897843,24.60897843,24.60897843,25.05149978,27.26727209,23.54108439,27.03291378,24.62397998,27.17670503,24.59392488,26.63700925,25.7634135,22.94466226,26.52246341,23.87389826,27.16837723,22.09515015,26.92846919,27.98650645,26.85741739,28.40106094,25.95496222,18.12913357,25.39076099,26.68385917,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?
40.47352761,12.04119983,#NAME?,#NAME?,#NAME?,#NAME?,25.89949601,26.27365857,25.68201724,25.51449998,25.7634135,25.67026366,25.39076099,25.67026366,24.95544338,25.62292864,25.62292864,25.62292864,25.93286067,24.95544338,24.23245874,25.289167,24.59392488,24.23245874,24.95544338,25.289167,24.23245874,24.2975228,24.95544338,24.59392488,24.23245874,23.44392274,#NAME?,24.23245874,23.01029996,24.59392488,23.52182518,23.83815366,23.97940009,23.52182518,22.30448921,25.39076099,23.01029996,22.09515015,25.31478917,23.87389826,24.14973348,22.85557309,24.23245874,25.68201724,23.38456494,23.44392274,25.62292864,22.55272505,25.22444234,25.95496222,24.16640507,18.57332496,23.11753861,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?
