,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,timestamp
5945,105.60303,4.0,0.0,0.0,0.0,0.0,13.821582,15.7684145,17.183935,14.820069,27.273539,17.79614,16.717016,18.232697,19.89304,32.842793,18.963356,21.019033,20.616274,21.475863,19.046331,21.503214,21.42511,19.550343,19.46898,21.815874,17.998724,18.49922,19.31265,17.603361,18.312822,28.93025,0.0,16.349262,15.909989,25.532682,14.721227,12.771601,12.466459,12.235172,11.526023,16.639288,9.950066,9.053839,7.88843,12.469809,7.0981073,7.9930563,6.8375206,5.0078583,2.9167342,4.7263217,8.41827,8.041494,8.258401,4.054529,11.804953,11.598352,7.1790032,0.0,0.0,0.0,0.0,0.0,73.9796
5946,105.60303,4.0,0.0,0.0,0.0,0.0,15.021814,18.445198,17.43967,18.53724,16.880388,18.014177,19.082773,19.406342,19.833858,17.601711,20.105223,20.723894,22.254854,22.385822,21.005466,23.807709,22.995644,20.875463,20.884974,21.821758,20.555182,19.627031,20.205723,18.960371,19.858088,16.545338,0.0,17.338285,17.468637,13.207676,15.096407,14.345081,14.530333,12.255945,12.300427,9.257308,7.986295,8.124546,6.9016347,7.4704924,7.294766,6.794793,6.6339955,5.8764186,4.927177,4.7360916,5.9371943,5.3982925,4.920747,5.104436,7.275698,7.1741147,8.86659,0.0,0.0,0.0,0.0,0.0,73.9852
5947,105.60303,4.0,0.0,0.0,0.0,0.0,16.235725,20.020685,19.403307,21.815844,21.529129,20.47483,21.104494,20.996101,21.321726,22.04321,23.066532,22.370802,25.278358,23.911278,24.673315,26.701668,25.357353,23.25594,23.345451,23.331602,23.15602,22.46096,22.172112,20.49614,20.973412,22.010534,0.0,20.013834,18.887533,17.33815,17.570192,16.085234,17.00265,11.487414,13.839702,11.170216,8.843919,8.938607,6.969701,8.87474,8.15298,6.6073275,6.617357,6.739288,7.232908,4.8764563,7.221948,6.3984637,6.53714,6.605894,8.165369,8.891937,10.075276,0.0,0.0,0.0,0.0,0.0,73.9907
5948,105.60303,4.0,0.0,0.0,0.0,0.0,15.692288,17.846024,18.80945,21.68068,21.673885,20.731756,20.105705,21.583189,22.33435,23.698715,23.237206,22.822906,25.061123,23.739868,22.941378,25.911379,23.696697,21.737122,22.408377,23.186005,22.15412,24.60406,21.856726,19.579811,20.68241,21.899187,0.0,19.5597,17.466759,17.681849,20.454199,17.232681,18.297565,12.530284,11.742669,15.232572,10.470018,9.236696,7.784009,9.473092,8.994912,7.000282,7.4255886,7.812572,7.4172726,6.2647357,8.561826,5.6056547,7.861298,7.2828846,8.435123,9.258068,9.816532,0.0,0.0,0.0,0.0,0.0,73.9963
5949,105.60303,4.0,0.0,0.0,0.0,0.0,16.812828,16.402437,19.304703,20.274172,18.900858,20.96375,21.714705,20.823864,22.956188,25.176544,23.331894,24.275139,26.285126,24.523794,23.638922,24.959146,24.036741,22.025146,23.887482,24.035238,21.862114,25.988752,22.495256,21.300577,21.554441,20.523668,0.0,19.545013,18.830362,17.555346,19.875105,15.218705,17.536518,15.543815,11.974564,16.905464,12.756934,12.141606,10.473156,9.59795,9.318741,8.026318,9.331986,7.248816,6.7547574,6.7296667,8.4607,6.601494,8.142368,7.9186945,8.628621,8.920601,8.592971,0.0,0.0,0.0,0.0,0.0,74.0024
5950,105.60303,4.0,0.0,0.0,0.0,0.0,16.579582,15.471389,19.96209,23.242447,18.432844,21.79307,25.611881,21.000898,23.462383,26.006645,25.579342,25.922218,27.816414,25.902939,24.735895,27.155281,25.022726,23.859095,25.449709,25.235506,24.3404,24.798002,25.069588,22.99954,22.793184,22.318476,0.0,20.038422,20.228857,18.680508,18.545603,15.805045,16.981958,16.725784,14.072003,16.796104,13.772827,12.365231,11.549172,10.758452,9.272449,8.532533,9.273076,7.689156,6.2077637,7.327724,6.856861,6.9387126,7.551688,7.898789,8.617357,9.730417,8.5544195,0.0,0.0,0.0,0.0,0.0,74.0083
5951,105.60303,4.0,0.0,0.0,0.0,0.0,16.168365,16.270235,20.030333,22.816128,18.09765,22.492348,23.849886,21.214504,23.185068,23.842367,25.036898,24.86653,25.802519,24.124628,24.650461,27.146227,25.605042,25.451956,26.196543,24.613152,25.14647,21.276892,22.738855,22.205215,22.503084,21.019041,0.0,19.18349,18.90889,18.809925,16.894272,14.728059,15.721992,14.696045,15.452963,11.966317,13.052284,11.711211,10.8539915,9.873263,9.256068,8.595155,8.005899,7.2342424,6.2630568,6.6608562,5.166539,7.3311477,6.893458,7.3649397,8.646757,9.366367,8.587328,0.0,0.0,0.0,0.0,0.0,74.0138
5952,105.60303,4.0,0.0,0.0,0.0,0.0,15.514074,16.254478,17.334888,19.568083,18.025684,20.618622,19.33952,21.289923,21.498766,21.073286,20.974321,21.613764,21.32904,20.769085,21.34028,23.150923,22.407862,23.027323,23.9818,20.856667,21.349516,18.98319,18.335365,19.51613,19.553104,17.427206,0.0,16.694223,15.314939,16.410585,14.635812,13.440385,14.327535,13.050677,13.074757,10.921002,10.38622,10.012752,9.077234,8.32866,8.099337,7.2380557,7.2009983,6.0233784,4.3651834,5.701783,4.4555125,5.748524,6.070207,6.521276,8.402466,7.956435,8.524692,0.0,0.0,0.0,0.0,0.0,74.0193
5953,105.60303,4.0,0.0,0.0,0.0,0.0,15.200672,17.18511,15.6638775,17.496983,18.43896,19.864159,17.215937,20.092302,20.778336,19.299847,19.57479,21.007856,19.733112,20.26265,21.704779,20.88518,21.373123,21.137394,23.661407,19.1711,19.398039,19.197798,17.114534,20.280289,18.953285,17.160337,0.0,16.218296,15.146858,15.072166,13.5897045,12.423873,12.698547,13.519959,11.959101,11.12559,9.569145,10.355122,7.894835,6.5461197,6.846284,6.441082,6.918248,5.7062964,4.5740337,4.666313,5.454504,5.759183,6.1233754,6.612717,7.26323,8.031342,8.618336,0.0,0.0,0.0,0.0,0.0,74.0258
5954,105.60303,4.0,0.0,0.0,0.0,0.0,17.107595,18.858719,17.065638,19.157326,20.564638,21.446026,21.416586,21.093258,22.398886,22.647766,24.002674,24.157627,24.324366,24.3165,25.151625,23.90686,24.280266,21.959873,24.239729,21.9564,20.94574,22.815239,21.47601,21.926552,20.318092,20.79888,0.0,19.155346,18.131588,17.158964,15.369489,14.711074,13.965943,15.911329,13.228399,13.608368,12.291149,11.595672,9.492095,8.18539,7.517996,7.8367825,7.50768,6.9875765,5.555743,5.549605,6.4912243,7.0817256,6.8030396,7.340884,7.6318717,9.181034,9.273806,0.0,0.0,0.0,0.0,0.0,74.0335
