,0,1,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,timestamp
6239,105.60303,4.0,15.227372,14.942427,18.279001,16.221405,19.904161,19.076586,19.020578,16.924234,20.389801,19.953365,20.833654,20.290237,19.655539,19.602531,21.09087,20.3796,20.749344,19.845425,19.364218,21.143242,19.56331,17.905449,17.11803,18.997217,17.261652,18.025978,18.882383,17.211409,16.915783,16.287254,14.336903,14.398587,15.593452,20.136307,15.824572,17.608376,11.930261,8.640563,10.9962435,9.94548,13.417996,11.6873665,10.868156,9.920713,8.530446,7.931412,8.53652,10.320008,8.398373,8.480228,9.319404,10.070077,62.3259
6240,105.60303,4.0,18.511988,17.564693,20.562883,17.40253,21.825539,21.89182,22.668188,19.607445,23.03629,23.113157,24.174404,23.19474,23.33138,22.434391,22.068972,24.620382,23.96657,23.274822,22.760336,22.848833,23.163982,19.468653,21.01487,21.673248,19.682983,20.901579,20.294529,19.96541,19.298717,20.32028,17.526472,18.077011,19.55221,22.470272,22.197672,21.806267,14.518931,9.895495,12.598577,12.741841,13.356622,13.38332,12.997706,12.402692,10.205319,10.101587,9.956437,10.764913,10.392573,10.873291,11.0821495,10.807555,62.3318
6241,105.60303,4.0,21.056816,20.381033,22.042137,21.369284,22.043785,21.948027,24.02421,22.994532,23.24572,25.23,26.692425,24.934732,26.240395,25.195814,23.81482,27.702755,24.985142,23.876541,25.518158,24.758234,25.461653,24.662247,22.103216,24.534185,23.642578,23.176826,22.719473,22.650652,20.275253,20.567535,20.539278,18.547903,20.498606,20.392668,22.510878,17.893059,16.389606,12.799587,14.996316,15.113271,14.503519,13.639398,14.849677,13.515515,12.909172,12.063966,11.28815,11.884281,11.961457,12.160993,11.614905,10.977851,62.3369
6242,105.60303,4.0,21.624224,22.091059,23.773603,24.06535,22.221378,22.756159,25.157278,26.115131,25.365946,27.400913,29.437086,27.788645,28.788733,27.839958,26.398642,29.69764,27.519238,42.323013,28.357925,27.493008,27.707325,28.444344,41.373283,26.254963,26.631573,25.710854,25.381344,24.875134,23.816792,39.01333,23.38137,38.38308,18.405031,19.988747,15.268207,13.402583,18.744171,33.393135,17.23349,16.324705,16.828978,15.701466,16.70162,14.338892,15.165002,13.156369,13.053445,13.468809,12.971113,12.367118,11.512952,11.594656,62.3422
6243,105.60303,4.0,18.718775,20.263596,20.170927,22.571424,20.948853,20.866537,22.592424,23.207018,22.800724,23.587255,26.122677,24.689928,25.458359,24.160389,23.104847,25.979435,24.800886,43.411617,25.454266,24.18613,24.244083,25.411552,42.658234,23.87248,23.433111,22.679384,22.624926,21.23897,20.777805,40.516685,20.11277,40.893818,16.111486,17.702614,13.139636,11.835739,14.99709,34.743813,14.8436775,14.416732,14.240606,13.067414,14.3127575,12.947638,14.2222395,11.536914,11.194078,11.785597,10.68356,10.563768,10.3782,10.583989,62.348
6244,105.60303,4.0,22.338024,21.835308,24.201933,21.738792,24.346634,23.965225,25.245907,24.817583,25.177408,26.05599,27.40946,26.992483,27.433558,26.96946,25.730795,28.177546,26.749447,39.61085,25.842752,26.516016,25.052832,26.057663,38.08783,25.40759,24.715889,23.764484,22.904531,22.77981,22.06796,35.16446,20.543116,34.744194,18.204525,18.405624,16.435741,17.055199,16.40171,27.710844,15.357689,13.565027,14.353383,13.830598,14.300204,12.49425,14.023202,12.000082,12.034979,11.801943,11.872435,12.244511,10.522588,11.293081,62.3885
6245,105.60303,4.0,24.931469,22.416407,26.318163,21.201494,27.328287,26.162083,26.571217,26.171867,26.646795,27.878088,28.35387,28.354906,28.635664,28.068445,27.526915,29.256481,28.041107,24.65946,26.233181,28.221794,25.761438,26.08818,21.8288,26.19364,24.92745,24.194584,23.146198,23.343845,22.616049,18.657173,20.925034,17.561844,19.52852,19.3555,18.443325,18.72628,17.43757,12.679676,15.903011,12.774085,14.6467085,14.071999,13.94278,12.073195,13.813005,12.790511,12.42236,11.656896,12.310141,12.781097,10.310938,11.145631,62.4085
6246,105.60303,4.0,24.633764,23.620508,25.935862,22.00232,27.501753,25.992834,25.780348,26.977556,26.630781,27.745932,28.577158,28.255386,28.508482,27.440891,27.095003,28.027548,26.962425,27.521296,26.87504,27.65824,26.002449,25.787952,25.822945,25.519522,23.82978,24.007467,23.125446,23.609962,22.541302,21.653564,20.882406,21.490347,19.316359,19.473124,18.404379,18.302015,18.316763,16.121912,16.38764,12.809317,15.522183,14.190639,13.692,11.992293,13.914413,13.062761,12.543597,11.911424,12.929971,12.459498,10.030353,11.169672,62.4167
6247,105.60303,4.0,19.78087,21.763914,20.488197,22.125788,23.630627,22.833084,21.670212,23.098034,23.734966,22.635576,25.457802,24.053885,24.48815,22.883183,24.048403,22.32106,23.554941,23.64163,24.05547,23.218025,22.383945,22.362148,22.404034,21.714495,20.36097,22.101877,19.904633,19.035744,20.349464,17.807697,19.477468,19.55058,17.098228,18.59462,11.307137,15.282908,16.901022,13.417372,14.690325,12.643158,14.074198,12.428114,10.970871,11.741702,13.492492,10.617092,10.921604,11.012,11.441122,10.9346,10.604096,10.58999,62.4229
