,0,1,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,timestamp
4613,105.60303,4.0,20.395742,16.251032,19.39895,20.583794,20.210655,22.748207,24.197405,21.22533,27.273998,26.266273,24.88337,28.514404,28.64493,29.263535,28.904795,25.72159,30.617693,28.404655,29.328215,21.426847,20.699705,26.691479,22.133001,25.383347,23.79086,21.001589,18.146479,19.039366,17.797739,18.392536,13.431157,16.629387,16.011995,11.125938,10.546172,16.948515,12.260491,13.546417,13.717213,10.733131,8.796726,8.948963,8.099536,7.4914546,6.7825217,6.0374866,6.444492,5.5973973,5.0701027,4.9695516,6.190017,5.452874,46.3788
4614,105.60303,4.0,20.96752,18.980013,23.123333,21.00844,22.363567,26.159708,25.68268,27.357729,26.455112,25.62952,25.7095,28.575068,29.12838,29.238743,28.698072,31.743088,29.313578,28.486427,29.361097,24.396732,24.973778,27.494146,27.241915,23.318323,26.034334,22.24446,21.26116,19.202099,19.517675,17.752327,18.52945,17.92083,21.014761,15.395131,14.943054,16.25818,16.075209,13.719325,13.461281,12.109653,10.372731,9.5240345,7.8739333,9.008251,7.1312494,7.3803606,7.508882,6.2513456,5.3831797,4.5248528,7.464429,6.6571712,46.3848
4615,105.60303,4.0,22.743824,22.158081,21.065577,26.269243,26.824177,25.122883,25.105804,28.1685,25.474237,26.064745,32.489506,29.93489,31.186914,28.646606,26.360619,29.352304,26.971823,30.965841,27.906094,27.9126,27.104284,29.987692,29.343216,26.000647,27.485165,26.747234,22.966646,20.94774,23.912731,20.601702,19.56731,20.890795,19.792805,17.655266,14.359931,16.372288,15.419484,13.485336,12.75696,13.9900255,10.858706,10.388048,9.474053,9.323516,8.321586,7.6446767,7.6986613,6.8136086,7.198682,7.008284,7.55508,8.585104,46.4163
4616,105.60303,4.0,24.537369,24.130116,23.41613,27.80398,27.698177,27.351816,26.814972,30.281954,27.73205,28.830181,30.27413,31.599977,33.670105,31.300411,27.998453,31.040237,29.145044,29.77544,29.479216,29.506187,28.21495,32.63201,28.881418,28.250519,28.90574,28.052835,23.296885,21.018778,25.629005,22.067345,20.581179,17.668089,20.544495,18.123718,13.537734,16.823046,15.548439,13.100176,11.657024,13.239036,10.17534,10.254913,8.660338,6.9029927,8.5403,7.158266,7.8155427,7.0717964,7.5918713,7.9176545,6.8786664,8.737406,46.4224
4617,105.60303,4.0,20.932526,22.709995,22.275616,24.506748,24.927158,25.176367,24.408504,25.79679,26.673512,26.105059,24.949684,28.648048,29.567184,27.900785,25.22732,28.603409,28.384481,25.88864,25.8767,26.440168,24.634819,27.102339,25.593773,27.133726,24.081919,25.464231,21.016369,21.052574,23.417332,20.56002,18.88368,13.867134,17.654436,16.279676,15.155632,14.955855,13.775056,13.497632,10.933611,10.382393,8.156469,8.5987015,7.044238,5.6643534,6.454466,4.9434924,7.768698,6.4888115,6.5818176,6.4908795,5.122592,7.4560375,46.4482
4618,105.60303,4.0,17.19161,19.21549,19.539946,19.393665,20.037165,21.960747,21.946043,21.323568,24.22179,22.731745,21.564919,25.207968,25.744282,24.824839,25.479174,25.607315,27.85743,23.51336,22.739222,23.100079,23.652346,23.265766,22.102438,24.240309,22.032715,21.903486,20.49973,20.800287,19.633875,17.91078,17.173016,15.108527,16.038393,15.428872,17.664358,12.360655,12.199909,13.923872,10.653573,9.672924,8.226506,7.9825907,7.383596,5.204098,3.737233,4.5930552,7.066715,4.782253,5.397998,4.8437715,5.20642,6.367844,46.464
4619,105.60303,4.0,15.943891,16.822754,16.933945,18.224552,17.658997,19.970943,19.432032,18.899242,20.951311,20.597,23.400043,22.917324,23.613237,21.00924,23.027964,21.58825,24.870823,24.192892,19.895758,20.751337,20.737198,20.982704,21.675894,20.657825,21.654337,20.667568,18.416855,16.878693,18.18714,15.5734,13.31704,15.648825,13.426456,14.003305,15.608799,10.770802,10.558259,13.268923,10.08926,8.478838,7.218658,6.8106866,7.792663,4.34162,3.0142891,3.4879367,6.0650854,2.341457,4.4676046,4.381411,5.7696342,5.5120134,46.47
4620,105.60303,4.0,19.279615,19.269476,19.768179,21.270905,18.335382,23.654352,23.479118,24.221922,24.060293,24.635654,24.924913,25.616096,26.50348,25.249735,26.398033,24.936815,28.155113,25.508696,24.200125,26.032932,25.969896,24.48582,22.697832,23.20307,24.86772,23.145613,21.892353,18.70954,20.66026,17.587826,15.792915,16.958286,14.475566,14.101779,14.660258,13.121293,11.101274,11.688465,9.245761,9.240173,9.673789,8.915405,7.586393,3.994581,5.6371517,4.0690136,4.5775814,2.0341003,4.5728965,5.51976,6.5493455,6.5544453,46.4751
4621,105.60303,4.0,14.745324,14.188223,15.621106,16.797092,18.154116,17.847778,18.787323,19.760935,18.518772,18.539255,18.297003,18.941854,19.326202,19.11594,18.495537,20.087732,20.249756,19.214224,18.69323,19.604225,19.747883,17.857494,17.8299,17.168932,17.884113,16.842209,16.24165,14.061727,14.856356,13.179718,12.30292,13.056837,14.06681,12.420186,10.536741,10.832731,10.893663,8.27381,8.521242,8.823426,7.8185487,7.310566,4.6868634,3.8062835,5.234419,3.1632826,2.9196186,2.3736827,4.0628037,4.625522,5.4090896,5.587883,46.4805
