CSI_DATA,AP,C8:F0:9E:F2:C2:EC,-77,11,0,0,0,0,0,0,0,0,0,-97,0,6,1,1650317,0,28,0,0,2.04889,128,[28 -64 1 0 0 0 0 0 0 0 0 0 -7 30 -8 23 -9 30 -11 26 -8 29 -7 24 -7 25 -10 27 -8 28 -8 27 -11 28 -10 28 -10 24 -11 25 -10 22 -11 27 -12 23 -9 23 -11 22 -13 21 -13 20 -10 19 -7 21 -8 16 -10 17 -10 17 0 0 -7 14 -4 17 -6 13 -6 20 -3 13 -5 16 -1 14 -2 14 -3 14 0 14 0 16 0 13 0 12 -1 14 0 12 1 13 2 14 0 12 -1 15 1 10 3 11 2 12 -2 13 2 14 1 13 0 14 0 0 0 0 0 0 0 0 0 0 ],1690356747.0805686
CSI_DATA,AP,C8:F0:9E:F2:C2:EC,-76,11,0,0,0,0,0,0,0,0,0,-97,0,6,1,2610082,0,28,0,0,3.00843,128,[28 -64 1 0 0 0 0 0 0 0 0 0 -9 28 -8 26 -5 26 -6 26 -8 27 -9 24 -8 26 -8 23 -6 23 -9 23 -6 24 -5 24 -7 24 -8 23 -7 24 -7 24 -8 26 -8 22 -8 24 -12 22 -11 22 -12 22 -11 18 -11 20 -12 19 -10 18 0 0 -9 15 -9 17 -7 18 -5 15 -4 14 -5 14 -5 16 -5 12 -7 13 -3 11 -3 14 -3 14 -3 13 1 9 -2 10 2 12 0 13 1 11 2 10 2 10 1 11 2 13 1 15 1 13 2 14 -1 15 0 0 0 0 0 0 0 0 0 0 ],1690356748.035424
CSI_DATA,AP,C8:F0:9E:F2:C2:EC,-76,11,0,0,0,0,0,0,0,0,0,-97,0,6,1,2614800,0,28,0,0,3.0398,128,[28 -64 1 0 0 0 0 0 0 0 0 0 -6 25 -5 28 -8 26 -6 29 -7 25 -4 26 -5 27 -7 25 -9 25 -4 23 -4 25 -3 25 -6 23 -3 27 -6 26 -7 26 -8 28 -5 23 -7 24 -9 24 -9 23 -11 24 -10 19 -9 21 -7 19 -7 21 0 0 -6 18 -5 17 -4 17 -4 13 -5 15 -3 16 -3 14 -4 15 -4 12 -3 11 -3 12 -1 11 0 10 0 11 2 11 2 11 3 9 3 12 4 12 3 10 4 11 5 14 4 12 3 15 4 12 3 13 0 0 0 0 0 0 0 0 0 0 ],1690356748.0669236
CSI_DATA,AP,C8:F0:9E:F2:C2:EC,-76,11,0,0,0,0,0,0,0,0,0,-97,0,6,1,4531719,0,28,0,0,4.93009,128,[28 -64 1 0 0 0 0 0 0 0 0 0 22 -15 23 -11 23 -17 24 -16 19 -14 20 -16 21 -15 21 -13 21 -17 21 -14 24 -15 25 -17 25 -15 25 -16 22 -14 24 -19 25 -15 24 -12 26 -13 24 -15 22 -11 23 -13 22 -10 23 -11 24 -10 23 -10 0 0 18 -7 19 -9 21 -7 15 -6 17 -9 15 -9 12 -6 13 -7 10 -9 13 -6 9 -7 10 -7 9 -7 5 -7 8 -8 6 -9 4 -10 7 -9 3 -9 4 -9 3 -10 4 -10 3 -11 4 -10 2 -11 4 -11 0 0 0 0 0 0 0 0 0 0 ],1690356749.966968
CSI_DATA,AP,C8:F0:9E:F2:C2:EC,-78,11,0,0,0,0,0,0,0,0,0,-97,0,6,1,6448620,0,28,0,0,6.84706,128,[28 -64 1 0 0 0 0 0 0 0 0 0 -10 -27 -12 -31 -13 -29 -12 -31 -6 -30 -8 -29 -5 -30 -6 -25 -5 -24 -5 -25 -5 -25 -7 -25 -4 -24 -7 -24 -5 -20 -9 -22 -6 -25 -6 -26 -6 -26 -7 -25 -8 -22 -7 -25 -7 -25 -6 -26 -8 -25 -9 -26 0 0 -5 -24 -8 -26 -7 -25 -7 -19 -7 -22 -6 -23 -5 -21 -5 -18 -5 -21 -6 -15 -8 -18 -8 -18 -6 -16 -6 -16 -7 -17 -5 -17 -5 -15 -4 -14 -3 -15 -9 -12 -6 -10 -4 -13 -8 -12 -5 -14 -5 -11 -6 -13 0 0 0 0 0 0 0 0 0 0 ],1690356751.8713443
CSI_DATA,AP,C8:F0:9E:F2:C2:EC,-76,11,0,0,0,0,0,0,0,0,0,-97,0,6,1,7409193,0,28,0,0,7.80756,128,[28 -64 1 0 0 0 0 0 0 0 0 0 1 12 -1 12 0 11 2 9 0 11 1 9 2 10 1 9 0 10 1 9 2 9 2 10 1 9 3 9 1 10 3 11 3 10 2 11 2 11 3 11 2 10 1 11 1 9 1 10 0 11 0 10 0 0 0 11 1 10 1 8 0 10 0 8 0 8 0 8 0 9 1 6 -2 7 0 8 0 6 -1 4 0 5 1 6 1 5 0 5 -1 4 0 3 0 4 0 4 2 4 1 2 2 3 -1 3 1 2 0 0 0 0 0 0 0 0 0 0 ],1690356752.8327844
CSI_DATA,AP,C8:F0:9E:F2:C2:EC,-77,11,0,0,0,0,0,0,0,0,0,-97,0,6,1,7414902,0,28,0,0,7.83343,128,[28 -64 1 0 0 0 0 0 0 0 0 0 3 29 2 29 1 27 -1 29 0 25 2 26 1 24 3 22 2 24 2 26 7 27 4 26 2 24 7 23 6 27 5 28 3 28 6 26 1 28 4 26 5 29 6 27 3 26 -2 29 7 28 0 29 0 0 -1 24 -1 24 1 26 -2 23 0 22 -2 21 -2 20 1 19 0 16 0 13 -4 17 2 13 -2 12 -1 15 2 14 1 12 6 12 1 11 3 10 3 10 3 9 3 7 3 9 2 8 1 8 4 4 0 0 0 0 0 0 0 0 0 0 ],1690356752.864546
CSI_DATA,AP,C8:F0:9E:F2:C2:EC,-78,11,0,0,0,0,0,0,0,0,0,-97,0,6,1,11245454,0,28,0,0,11.6439,128,[28 -64 1 0 0 0 0 0 0 0 0 0 -10 -24 -8 -27 -11 -28 -10 -27 -11 -26 -7 -26 -8 -24 -8 -25 -6 -26 -7 -24 -11 -28 -10 -26 -8 -28 -7 -27 -6 -24 -6 -26 -6 -25 -6 -24 -4 -26 -3 -27 -2 -26 -2 -23 -3 -20 -6 -24 -4 -22 -6 -22 0 0 -3 -18 -3 -17 -2 -16 -2 -18 -3 -16 -2 -15 -1 -12 -5 -12 -2 -13 -4 -12 -5 -12 -8 -10 -4 -10 -6 -9 -5 -9 -5 -9 -5 -8 -4 -10 -5 -10 -6 -8 -6 -9 -8 -8 -6 -6 -6 -10 -7 -4 -3 -4 0 0 0 0 0 0 0 0 0 0 ],1690356756.6726215
CSI_DATA,AP,C8:F0:9E:F2:C2:EC,-79,11,0,0,0,0,0,0,0,0,0,-97,0,6,1,12200661,0,28,0,0,12.5991,128,[28 -64 1 0 0 0 0 0 0 0 0 0 28 5 27 3 27 4 30 6 27 8 29 8 28 7 24 7 27 8 22 7 23 10 22 5 22 9 23 6 19 8 18 4 21 7 18 6 21 6 16 6 17 0 18 4 14 2 16 3 18 5 15 4 0 0 13 0 14 1 11 1 15 0 14 -2 9 -1 10 -2 11 -5 11 -3 9 -1 10 -3 8 -3 10 -4 10 -5 11 -4 11 -4 7 -7 11 -3 10 -4 7 -5 7 -2 7 -4 5 -4 9 -3 8 -3 7 -2 0 0 0 0 0 0 0 0 0 0 ],1690356757.6281793
CSI_DATA,AP,C8:F0:9E:F2:C2:EC,-78,11,0,0,0,0,0,0,0,0,0,-97,0,6,1,13164639,0,28,0,0,13.563,128,[28 -64 1 0 0 0 0 0 0 0 0 0 -7 -30 -7 -34 -7 -28 -7 -34 -3 -28 -6 -33 -1 -30 -4 -30 -2 -27 -3 -30 -6 -29 -6 -29 -8 -34 -7 -32 -6 -30 -6 -32 -5 -33 -2 -26 -2 -27 -3 -23 1 -26 -1 -21 -1 -20 -1 -18 -5 -21 -3 -21 0 0 -5 -18 -4 -14 -5 -16 -4 -14 -8 -12 -6 -11 -7 -12 -6 -8 -6 -10 -7 -10 -8 -6 -10 -7 -10 -6 -8 -7 -10 -5 -14 -10 -9 -2 -11 -7 -12 -4 -10 -5 -9 -2 -13 -2 -11 -3 -11 -5 -12 -3 -11 -2 0 0 0 0 0 0 0 0 0 0 ],1690356758.58832
