0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
124.08007,7.6714287,0.0,0.0,0.0,0.0,16.84459,15.699849,18.955612,21.208124,19.137512,15.803788,20.041626,18.031944,14.384239,21.997866,22.367441,23.411894,22.124338,24.488438,21.01747,24.70448,22.642178,21.524776,19.450087,19.91787,18.990395,17.726952,21.11745,15.048959,17.077261,14.314513,0.0,18.62004,17.758509,16.219734,13.641384,14.401682,12.605325,19.266472,14.011352,8.825848,13.438109,18.600334,18.676926,15.589114,15.963281,13.758095,12.594431,12.765156,14.387802,10.926397,13.905791,10.693892,10.942171,10.07428,7.6744504,8.144402,9.65476,0.0,0.0,0.0,0.0,0.0
142.18279,5.3142858,0.0,0.0,0.0,0.0,14.2799225,15.769507,15.781844,16.495827,14.548838,15.353751,16.340677,14.318125,15.916668,18.540672,19.63281,24.079618,24.524496,25.19379,25.054478,24.581656,29.01859,21.694418,22.669119,22.532127,23.639622,20.646372,20.182003,23.31007,22.612013,19.640139,0.0,22.912664,20.541845,19.47173,18.037252,18.967037,17.133707,24.50698,19.524366,21.233303,20.422873,15.069656,19.394318,18.975626,15.533679,16.805693,13.024032,14.092995,12.688425,11.901426,10.127914,8.653996,11.998035,11.655733,7.382182,10.887079,10.436342,0.0,0.0,0.0,0.0,0.0
103.90092,5.0285716,0.0,0.0,0.0,0.0,20.202085,22.774984,22.150702,23.172102,22.486578,22.229681,22.197287,21.645134,22.247677,22.213894,23.80329,24.808527,25.01951,25.150139,24.096931,26.115786,27.43953,22.672617,24.614697,23.10806,23.954096,23.443552,21.379978,23.922762,23.112669,21.826056,0.0,23.366085,21.495234,21.116392,21.251171,21.72533,20.359436,23.460325,19.948833,21.38878,19.366964,18.797106,18.839874,18.828726,17.528257,17.9519,16.879791,17.04205,15.457917,16.121525,14.62156,14.545559,14.849807,14.796411,14.790398,15.36323,14.957951,0.0,0.0,0.0,0.0,0.0
108.99852,4.8,0.0,0.0,0.0,0.0,26.69699,27.540659,28.097797,29.629154,29.339895,28.28902,27.086634,28.015663,28.025412,25.25516,28.002707,26.71562,27.060064,25.075617,25.342777,27.17304,24.889519,23.407568,25.648293,22.97865,24.030685,25.130638,22.762384,22.787783,23.146198,22.836306,0.0,22.849842,22.326246,22.10051,22.498241,22.111588,21.752655,20.798231,19.281136,19.637049,17.413795,21.015913,18.465565,17.777445,18.539528,17.93191,19.34581,18.96799,18.258125,18.104582,18.014706,18.677095,16.643688,16.685541,18.846292,17.620474,18.281622,0.0,0.0,0.0,0.0,0.0
144.18665,12.8,0.0,0.0,0.0,0.0,26.05655,26.321579,27.632542,28.522728,28.10353,28.334238,26.35189,27.632946,26.470407,24.062283,27.90821,26.854189,27.81352,25.287853,25.686764,27.084047,24.399073,23.306128,24.933397,22.657875,23.412092,23.671387,22.468796,22.754091,22.736227,21.805477,0.0,22.25989,22.0814,21.410975,20.757198,20.180355,19.705845,19.741224,19.201397,18.769644,16.867943,18.817226,17.347803,17.100893,17.320396,16.8591,17.52825,17.256369,17.027178,15.949978,15.764992,17.128021,15.703913,15.734191,17.046785,15.6871,16.082859,0.0,0.0,0.0,0.0,0.0
140.5756,20.685715,0.0,0.0,0.0,0.0,27.265364,26.4635,28.093407,28.225903,27.68725,28.169968,26.906132,27.221254,25.780584,25.189913,27.675682,27.128214,27.404222,25.431522,25.918879,26.457996,24.565662,23.43522,23.533958,22.868206,22.400215,22.191532,21.47061,22.101223,21.495571,20.87975,0.0,20.282072,20.55457,19.696672,17.370056,17.315777,17.519005,17.468756,18.023142,16.90556,16.102335,16.619421,15.946854,15.753213,15.951234,15.836221,16.610502,15.945418,15.755718,15.184148,14.744456,15.316057,14.754167,14.758766,15.247528,14.921801,14.026796,0.0,0.0,0.0,0.0,0.0
122.6308,19.4,0.0,0.0,0.0,0.0,25.10159,27.015575,26.346392,27.553902,25.942223,27.539207,27.054415,26.40976,25.153381,25.414684,27.082672,26.454939,25.877798,25.751509,23.930367,25.52887,24.78951,23.330687,22.790045,22.887547,21.330265,20.414253,19.456018,20.89735,19.81712,19.30143,0.0,18.797277,18.819792,18.459991,15.619824,16.782793,16.20747,16.913616,16.324924,15.143688,14.638916,16.247143,15.121384,14.002763,14.645064,14.176629,15.191504,14.175316,14.27923,13.97776,14.382173,13.732186,13.038492,13.925796,13.443075,12.885806,11.832202,0.0,0.0,0.0,0.0,0.0
126.15682,8.885715,0.0,0.0,0.0,0.0,27.35316,28.621975,28.128767,30.634916,27.558317,29.186516,29.825382,28.539352,28.191925,27.652615,28.767925,28.29248,26.28297,27.619627,25.496315,24.877724,26.864483,24.005453,24.233358,22.661211,22.829576,21.128378,20.437923,21.151165,21.177757,19.893549,0.0,19.81616,18.67106,19.069693,17.196291,17.345385,16.765394,17.351475,16.348057,15.40391,14.896145,16.817722,15.567916,14.221094,14.989085,13.185213,15.212277,13.494041,14.284431,13.682047,14.8165455,12.854288,12.897451,13.862909,11.651682,12.038359,11.4610405,0.0,0.0,0.0,0.0,0.0
126.28601,2.3714285,0.0,0.0,0.0,0.0,28.807085,29.607216,29.836946,32.54823,29.677158,30.06026,30.748842,29.728727,28.348602,27.794394,28.963863,28.764744,26.244894,27.310778,26.770786,24.853985,26.798706,22.899933,23.84552,21.792253,22.279633,20.61078,19.860237,20.209835,21.22259,19.089317,0.0,19.315573,17.559103,18.154877,16.278734,15.70366,15.302994,16.036503,15.853002,14.666165,14.391858,15.676207,13.88667,14.450333,14.987753,12.967575,14.436876,12.881747,14.249242,14.055983,14.071762,13.240473,13.563442,13.904998,12.1465845,12.463912,12.367578,0.0,0.0,0.0,0.0,0.0
126.253716,4.0,0.0,0.0,0.0,0.0,31.603642,33.20571,32.086143,34.43155,33.926716,32.89705,33.194366,31.231834,30.177013,29.624107,29.684893,29.813848,27.780375,28.17552,27.891401,26.310238,26.616236,23.025307,22.842722,21.91082,21.53758,20.902256,19.819668,20.209602,20.518309,18.944126,0.0,18.445402,16.643858,16.725107,15.383298,14.192477,14.171481,13.589101,13.076777,13.102465,12.7647085,13.590936,11.914719,12.627817,12.959406,12.896081,13.35032,12.701363,13.332338,13.944604,12.974883,13.872787,14.223456,14.297992,14.467333,14.288541,15.347199,0.0,0.0,0.0,0.0,0.0
