,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,timestamp
6219,105.60303,4.0,0.0,0.0,0.0,0.0,28.915506,28.599731,32.269047,28.72338,30.552727,32.251503,33.156723,32.590885,34.276524,37.526363,34.91994,36.317444,36.59398,35.50442,23.440594,39.466583,35.551373,34.010296,30.557306,34.71581,32.650074,34.312157,31.472614,32.620937,31.67889,30.992176,0.0,27.466215,29.063856,26.999441,23.280115,21.969528,23.72254,24.186777,20.392958,20.402815,25.263573,20.735254,16.504478,16.713202,17.138445,17.263937,14.461533,13.934854,15.968184,9.655674,13.874862,14.256236,15.458426,15.504094,17.192429,19.466412,18.670795,0.0,0.0,0.0,0.0,0.0,60.8286
6220,105.60303,4.0,0.0,0.0,0.0,0.0,22.315977,22.580072,25.183035,23.798786,22.756527,26.175344,26.175776,26.340815,24.123875,27.602186,26.190987,26.41795,27.15578,29.212408,27.622395,28.871624,27.836676,27.297758,25.991179,24.95574,24.99142,26.637783,23.630432,26.381384,23.024174,23.356033,0.0,21.705374,20.582062,21.034328,18.688925,18.673378,17.236406,19.646732,19.647816,15.440152,16.978117,16.985256,13.253663,12.177033,12.434456,11.862218,13.363882,10.783015,11.715668,11.088362,9.840784,11.207798,10.846189,11.770156,14.93821,14.787769,13.462428,0.0,0.0,0.0,0.0,0.0,60.8343
6221,105.60303,4.0,0.0,0.0,0.0,0.0,17.3739,24.527525,17.907679,27.207567,22.620514,23.798006,27.43431,21.828241,20.792051,20.50435,27.791904,29.146904,27.39571,29.639866,30.523846,22.918753,30.892052,19.738644,23.84119,20.55263,26.54098,27.571217,18.490831,25.163158,24.096058,25.296127,0.0,22.870867,16.390642,22.016897,13.33919,20.180063,13.300772,18.627867,15.255151,12.833235,12.258294,17.89681,11.688563,12.111114,14.242573,7.8371034,10.667103,11.796174,9.927076,12.596927,9.679861,9.3514805,11.932408,9.64564,11.913424,15.658018,12.530435,0.0,0.0,0.0,0.0,0.0,60.8398
6222,105.60303,4.0,0.0,0.0,0.0,0.0,17.532648,25.35424,17.077251,27.50876,24.864824,20.943195,28.47896,20.708014,21.485155,20.110594,29.555643,29.435066,28.326294,30.495926,30.42852,21.643562,31.084211,19.924234,21.910004,20.662962,26.160263,28.708883,18.545187,25.432219,25.622679,25.176,0.0,22.882523,17.027239,21.76886,14.596209,19.70421,14.9093485,17.91435,12.321436,17.884338,11.637301,16.290438,11.82549,13.989497,13.7975,9.062056,9.895943,13.573679,9.54617,13.824546,10.613386,9.564917,12.970612,10.498114,11.076169,15.172998,13.283204,0.0,0.0,0.0,0.0,0.0,60.8454
6223,105.60303,4.0,0.0,0.0,0.0,0.0,17.538015,21.839167,18.748684,25.428831,21.803223,19.776842,26.193033,21.038002,21.088585,19.350925,26.724943,27.69777,26.022753,26.454548,28.150324,21.415365,28.615623,19.58857,21.302963,21.300648,24.645622,24.7312,18.58438,23.999546,23.194311,22.705503,0.0,20.917797,17.103533,20.657518,14.26124,18.25945,14.881269,18.181065,13.103977,14.348749,13.734791,14.685674,11.036989,12.551704,12.858571,9.405802,9.910101,11.36898,10.576918,12.7026205,10.486918,9.242383,11.942265,10.169157,11.4506645,14.775414,12.980229,0.0,0.0,0.0,0.0,0.0,60.8503
6224,105.60303,4.0,0.0,0.0,0.0,0.0,18.74697,17.848383,19.26106,21.508982,18.020351,22.304813,21.95904,21.89269,22.37584,20.798336,22.4028,23.361586,22.84146,21.688202,23.175982,22.200495,23.228298,21.879787,23.918556,22.364107,20.796352,20.19775,19.873072,20.940435,18.61154,19.34635,0.0,17.696793,18.020485,18.637169,15.666332,15.123991,15.7684765,15.336788,15.280429,11.516351,14.877134,11.215627,12.043278,10.883025,10.219921,9.538536,12.127948,9.223837,11.005109,10.993716,11.229126,10.00188,9.894349,10.844901,12.214181,13.595127,13.171872,0.0,0.0,0.0,0.0,0.0,60.8565
6225,105.60303,4.0,0.0,0.0,0.0,0.0,14.907455,16.213856,15.619072,17.820618,16.48978,18.992575,19.480225,19.138725,19.240757,19.199411,19.859234,20.679358,21.352842,20.538857,20.083141,19.616913,20.10344,18.79308,20.134588,18.691252,18.898375,17.432348,17.728922,18.596014,16.451471,17.257307,0.0,15.654708,14.442508,17.16686,13.320385,13.425087,14.050367,13.455251,12.815083,9.99061,13.500237,10.010967,9.933952,9.739957,8.930155,8.260571,11.054445,8.452291,8.826455,9.425803,9.790489,8.761225,8.962867,9.590178,10.686913,12.483767,11.6981535,0.0,0.0,0.0,0.0,0.0,60.8622
6226,105.60303,4.0,0.0,0.0,0.0,0.0,16.700315,18.549334,18.302643,18.410204,19.79065,20.544247,21.480104,22.195238,21.462288,23.09135,21.518288,21.509207,23.80797,24.363523,21.998047,23.181828,21.871918,20.684628,21.409029,20.51647,20.683807,19.867008,20.299759,19.755888,19.12294,18.736216,0.0,16.854864,16.169342,17.858345,15.547718,15.0029125,15.922917,13.466007,12.748196,12.069689,13.345918,12.080174,10.53458,10.429499,10.009032,9.9121,11.325498,9.874969,8.979249,10.345811,10.293922,10.632079,10.205971,11.306126,12.494883,12.884194,13.4920635,0.0,0.0,0.0,0.0,0.0,60.8676
6227,105.60303,4.0,0.0,0.0,0.0,0.0,16.160202,17.70769,19.417418,18.27309,20.034815,20.654388,21.75806,21.879293,21.145836,23.773003,20.987602,21.193169,22.240658,23.442423,22.536957,23.741255,21.702583,19.534243,22.76841,20.823027,21.263475,20.316364,19.794346,19.043156,20.271816,18.045126,0.0,16.502409,16.45199,15.761504,14.778808,15.883134,15.218964,13.659877,13.1270685,13.02954,11.403051,12.628961,11.354545,9.948355,10.419002,9.66867,9.833057,9.72207,9.374186,10.4963,9.3019,10.712514,10.039722,10.308801,12.09603,11.942456,12.29312,0.0,0.0,0.0,0.0,0.0,60.8736
6228,105.60303,4.0,0.0,0.0,0.0,0.0,24.073505,24.706984,25.920238,27.793854,26.511091,29.319517,29.03588,28.034817,29.307024,27.539606,29.58615,31.023432,30.900623,32.387745,32.147247,31.820017,29.252136,26.973581,30.830017,28.196787,28.582697,27.605965,26.920677,27.158854,27.440105,26.146547,0.0,24.16238,24.110023,23.69536,19.420277,22.18673,20.408255,20.889315,20.725912,15.372714,21.33734,16.2333,15.856618,15.1334915,15.150919,12.442447,13.882905,11.793747,13.527369,14.2953615,11.04398,14.246015,13.487044,14.249557,14.197646,14.739361,17.052946,0.0,0.0,0.0,0.0,0.0,60.8793
