,Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,epoch,date_time
10,CSI_DATA,AP,C8:F0:9E:F2:C2:EC,-81,11,0,0,0,0,0,0,0,0,0,-97,0,6,1,20640293,0,28,0,0,21.0386,128,[28 -64 1 0 0 0 0 0 0 0 0 0 14 29 17 34 12 31 13 35 11 34 8 33 9 31 7 31 6 32 5 28 7 27 6 31 3 26 7 26 3 23 7 20 5 23 7 20 4 19 6 20 11 16 8 20 8 17 9 14 10 15 11 16 0 0 9 11 8 13 12 11 9 11 8 7 11 8 8 9 12 7 13 6 13 3 12 4 11 3 10 4 12 2 13 7 13 4 13 4 12 1 11 1 9 -3 11 2 10 0 15 2 13 2 7 2 10 0 0 0 0 0 0 0 0 0 0 0 ],1690356907,2023-07-26 07:35:07
11,CSI_DATA,AP,C8:F0:9E:F2:C2:EC,-80,11,0,0,0,0,0,0,0,0,0,-97,0,6,1,20644671,0,28,0,0,21.0674,128,[28 -64 1 0 0 0 0 0 0 0 0 0 -32 1 -28 4 -33 4 -36 -1 -30 -3 -32 -4 -29 -1 -28 -4 -30 0 -29 -6 -28 -3 -28 -8 -29 -2 -22 -5 -24 -5 -26 -7 -24 -3 -20 -6 -20 -5 -20 -3 -15 -3 -20 1 -19 2 -20 -2 -18 1 -13 4 0 0 -12 1 -17 3 -16 6 -13 3 -12 4 -12 1 -14 4 -12 1 -10 5 -10 8 -13 5 -13 3 -8 5 -10 7 -11 7 -11 6 -5 6 -8 9 -10 6 -7 3 -9 7 -9 6 -9 5 -6 4 -10 7 -11 9 0 0 0 0 0 0 0 0 0 0 ],1690356907,2023-07-26 07:35:07
12,CSI_DATA,AP,C8:F0:9E:F2:C2:EC,-81,11,0,0,0,0,0,0,0,0,0,-97,0,6,1,22560168,0,28,0,0,22.9584,128,[28 -64 1 0 0 0 0 0 0 0 0 0 12 -23 10 -26 15 -32 12 -32 17 -27 10 -30 12 -25 17 -24 8 -23 10 -26 8 -32 11 -25 11 -30 12 -29 11 -20 11 -31 10 -28 10 -20 14 -30 16 -23 8 -28 10 -27 15 -22 9 -25 16 -23 11 -22 0 0 9 -18 5 -16 10 -20 8 -14 6 -12 10 -15 9 -16 9 -15 9 -14 7 -15 6 -5 2 -8 4 -11 4 -14 2 -11 3 -9 6 -11 6 -6 2 -3 6 -2 0 -5 -6 -7 -7 -6 1 -11 -4 -10 -10 -11 0 0 0 0 0 0 0 0 0 0 ],1690356909,2023-07-26 07:35:09
13,CSI_DATA,AP,C8:F0:9E:F2:C2:EC,-80,11,0,0,0,0,0,0,0,0,0,-97,0,6,1,22562615,0,28,0,0,22.9925,128,[28 -64 1 0 0 0 0 0 0 0 0 0 -16 -16 -19 -19 -13 -14 -22 -16 -16 -21 -18 -19 -17 -15 -18 -19 -21 -17 -13 -19 -16 -17 -21 -17 -17 -20 -17 -20 -11 -17 -19 -16 -22 -18 -18 -13 -15 -18 -19 -15 -15 -13 -16 -17 -17 -17 -13 -15 -17 -14 -14 -14 0 0 -13 -13 -12 -14 -13 -13 -12 -12 -11 -13 -8 -10 -7 -10 -9 -11 -12 -6 -8 -6 -7 -5 -8 -2 -6 -10 -5 -4 -5 -7 -6 -4 -7 -5 -10 -2 -5 -4 -5 -6 -3 -1 -6 -1 -5 0 -3 2 -3 1 -8 4 0 0 0 0 0 0 0 0 0 0 ],1690356909,2023-07-26 07:35:09
14,CSI_DATA,AP,C8:F0:9E:F2:C2:EC,-85,11,0,0,0,0,0,0,0,0,0,-97,0,6,1,23523273,0,28,0,0,23.9215,128,[28 -64 1 0 0 0 0 0 0 0 0 0 -24 23 -25 26 -27 20 -26 20 -25 19 -25 13 -17 16 -22 16 -22 12 -18 12 -20 17 -15 15 -18 18 -15 16 -18 11 -16 17 -9 12 -12 15 -18 15 -13 15 -12 19 -12 11 -8 12 -13 7 -14 9 -12 15 0 0 -16 11 -16 7 -8 11 -13 15 -11 8 -13 11 -12 10 -12 14 -8 3 -9 6 -9 3 -9 3 -14 4 -12 5 -14 6 -16 -1 -8 5 -8 2 -9 4 -12 7 -7 10 -8 1 -13 1 -7 5 -15 -1 -7 5 0 0 0 0 0 0 0 0 0 0 ],1690356910,2023-07-26 07:35:10
15,CSI_DATA,AP,C8:F0:9E:F2:C2:EC,-82,11,0,0,0,0,0,0,0,0,0,-97,0,6,1,26392205,0,28,0,0,26.7905,128,[28 -64 1 0 0 0 0 0 0 0 0 0 -15 -20 -14 -22 -18 -17 -14 -23 -11 -22 -15 -19 -15 -16 -17 -14 -16 -17 -15 -16 -17 -19 -15 -18 -16 -17 -16 -19 -16 -19 -18 -19 -18 -17 -11 -16 -17 -19 -14 -13 -12 -21 -15 -14 -11 -16 -13 -13 -15 -13 -8 -16 0 0 -8 -10 -9 -9 -5 -9 -11 -11 -8 -8 -6 -9 -8 -6 -5 -6 -6 -5 -5 -6 -5 -4 -6 -6 -7 -1 -1 1 -5 3 -2 5 -6 3 -4 4 -6 9 -6 6 -6 2 -5 9 -5 7 -7 6 -10 10 -8 4 0 0 0 0 0 0 0 0 0 0 ],1690356913,2023-07-26 07:35:13
16,CSI_DATA,AP,C8:F0:9E:F2:C2:EC,-82,11,0,0,0,0,0,0,0,0,0,-97,0,6,1,26394703,0,28,0,0,26.8261,128,[28 -64 1 0 0 0 0 0 0 0 0 0 -29 0 -23 -2 -31 0 -29 2 -27 -4 -25 -2 -27 2 -25 -2 -31 0 -28 1 -31 1 -30 0 -26 0 -31 3 -26 1 -26 5 -25 -2 -26 -5 -21 0 -26 -3 -24 0 -20 0 -21 -1 -22 -2 -21 -1 -18 -3 0 0 -18 -1 -15 0 -9 -2 -11 -3 -10 -4 -13 -3 -10 2 -3 -2 -3 -3 -6 -3 -7 -3 -5 0 -4 2 -2 0 3 4 1 4 1 7 -1 6 3 5 -2 5 -2 7 2 8 -2 6 -4 11 -1 4 -4 5 0 0 0 0 0 0 0 0 0 0 ],1690356913,2023-07-26 07:35:13
17,CSI_DATA,AP,C8:F0:9E:F2:C2:EC,-82,11,0,0,0,0,0,0,0,0,0,-97,0,6,1,26396136,0,157,0,0,26.8657,128,[-99 -48 9 0 0 0 0 0 0 0 0 0 3 -30 3 -29 2 -31 1 -26 -2 -27 -2 -24 -4 -28 -2 -23 -1 -28 -4 -26 -3 -28 -3 -28 -1 -26 -2 -28 -2 -26 -5 -28 -5 -29 0 -26 -2 -25 2 -25 -1 -24 -4 -23 -2 -24 -2 -26 -3 -22 1 -21 0 0 -1 -15 0 -15 2 -18 2 -12 2 -10 4 -10 -1 -8 2 -9 -3 -9 -4 -7 0 -3 1 -2 -4 0 -6 -2 -5 -2 -6 0 -7 3 -10 -2 -8 1 -8 2 -9 0 -10 -1 -9 -3 -8 -2 -9 -4 -12 -8 0 0 0 0 0 0 0 0 0 0 ],1690356913,2023-07-26 07:35:13
18,CSI_DATA,AP,C8:F0:9E:F2:C2:EC,-81,11,0,0,0,0,0,0,0,0,0,-97,0,6,1,27357645,0,28,0,0,27.7559,128,[28 -64 1 0 0 0 0 0 0 0 0 0 33 19 34 18 30 20 29 15 27 19 25 21 23 20 22 19 23 15 22 20 26 25 20 18 24 18 21 20 20 16 20 14 19 14 19 9 13 15 15 13 15 12 17 8 16 7 17 8 16 9 19 9 0 0 15 10 20 9 15 10 16 9 18 11 16 6 13 6 10 8 10 5 10 8 10 6 10 7 5 7 5 3 6 6 6 2 8 3 5 -1 7 0 6 -4 7 0 8 -5 7 -4 7 -4 2 -4 10 -5 0 0 0 0 0 0 0 0 0 0 ],1690356914,2023-07-26 07:35:14
19,CSI_DATA,AP,C8:F0:9E:F2:C2:EC,-80,11,0,0,0,0,0,0,0,0,0,-97,0,6,1,29271803,0,28,0,0,29.6701,128,[28 -64 1 0 0 0 0 0 0 0 0 0 8 -25 4 -31 9 -26 5 -27 4 -28 8 -30 10 -24 8 -27 7 -33 7 -31 10 -32 7 -29 11 -27 11 -31 7 -27 14 -31 12 -28 14 -23 16 -31 12 -27 14 -24 10 -24 12 -20 10 -22 9 -20 8 -18 0 0 9 -19 14 -18 8 -18 5 -16 10 -10 6 -13 0 -12 2 -15 3 -12 4 -14 2 -11 4 -8 -1 -11 -1 -7 -1 -9 -1 -9 -2 -10 -6 -5 -5 -11 -3 -4 -8 -7 -7 -10 -2 -13 -8 -13 -7 -7 -5 -6 0 0 0 0 0 0 0 0 0 0 ],1690356915,2023-07-26 07:35:15
