,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
92,-64.15101267009315,-64.15101267009315,-64.82598101241832,-65.32199112117786,-65.51940193875274,-65.56356771843846,-68.2076592925121,-66.11302955134816,-66.14103178816303,-66.30636711514802,-66.42766818076153,-66.57531900755501,-66.6165478232128,-66.5276770037304,-66.55559306818984,-66.63597399186777,-66.71485476035019,-66.8494167475252,-66.8614098475215,-66.81148379875785,-66.78617793224812,-66.85190648334152,-67.02980354384717,-67.28261023209208,-67.32617080552677,-67.34269989575978,-67.32677693129666,-67.34135893111181,-67.44273478912254,-67.75377286956459,-68.00869046694768,-67.93026705107468,-67.93026705107468,-67.85107583552492,-68.0219258768179,-68.20122362156526,-68.39017173867303,-68.43970742271861,-68.3487725996119,-68.10147673944577,-67.96034064278663,-68.04535143296677,-68.11275089360952,-68.09212089326127,-67.87887231819977,-67.70097525769414,-67.50561610110249,-67.47832162199339,-67.46509337339519,-67.5096754890362,-67.365704529358,-67.20963042155776,-66.89764464030797,-66.75087746134514,-66.71424858064593,-66.7282533280903,-66.797295281968,-66.70209255024302,-66.58609519100526,-66.35598239017952,-66.29792652431277,-66.0155626855596,-66.06268740202319,-66.06268740202319
93,-64.40240494391635,-64.40240494391635,-64.94686616146917,-65.2190967702456,-65.31614246119545,-65.38083958849536,-68.0224308605746,-65.8608653711148,-65.88585440332338,-65.8934790378384,-65.89940930912786,-65.97750522257886,-65.99742345117717,-66.06188143588345,-66.11494600163974,-66.16801056739604,-66.21543522899178,-66.30152115154756,-66.32616859977075,-66.4590038218765,-66.54112945689607,-66.60061298258239,-66.7046362643767,-66.84730377197039,-67.00422623437441,-67.12864267374539,-67.22555268011892,-67.32246268649246,-67.43804042067976,-67.51724571017996,-67.75722326508402,-67.83642855458424,-67.97377592926196,-67.96055457219843,-67.99153091982993,-68.05862507083151,-68.12571922183305,-68.19281337283462,-68.13847888257314,-68.14797201550103,-68.01580690721671,-67.9776272507097,-67.88711971754296,-67.84894006103596,-67.75443612783232,-67.65993219462868,-67.56542826142503,-67.43571702272757,-67.33880702006937,-67.19854560090498,-67.07414470199973,-66.9815560722702,-66.77502409978757,-66.59465406050134,-66.43495323178747,-66.35684322384772,-66.25920571392304,-66.18396792329672,-66.10123450323988,-65.9854077151603,-65.89119820598032,-65.62814146009451,-65.6717446820885,-65.5409350161065
94,-63.811701321050734,-63.811701321050734,-64.60026890505621,-64.92586663962456,-65.12122528036558,-65.37187809694821,-68.21014553493372,-66.24698376840216,-66.26554413614627,-66.35129190739735,-66.36456059472138,-66.43398103125651,-66.52211711995706,-66.63772763163136,-66.75333814330567,-66.8672814956125,-66.91720754313602,-67.0687756643326,-67.14352529558116,-67.29391115440194,-67.42329771536355,-67.49387878964926,-67.636546293218,-67.776208286647,-67.99087845163623,-68.05995937077952,-68.19305759470615,-68.25324480068946,-68.37867170575535,-68.36878980224427,-68.51716636710006,-68.58404104041485,-68.63339564017974,-68.62351373666867,-68.5142564031766,-68.56695045865231,-68.59433649762849,-68.63160444011578,-68.63862992061904,-68.64453878022957,-68.57709593745318,-68.51947094823447,-68.40552759592762,-68.34790260670891,-68.2773215324232,-68.19536523232081,-68.04652849046944,-67.92797655252255,-67.80942461457565,-67.66202360930433,-67.48791997148416,-67.43024936709006,-67.2907801506777,-67.18021036168678,-67.02050951881927,-66.89944742173027,-66.86019187111722,-66.76645644332262,-66.64147587292983,-66.57946578628481,-66.55320723768942,-66.33311237470765,-66.30191570883534,-65.91933143700429
95,-62.96667101543668,-62.96667101543668,-63.72599217237592,-64.18678283487786,-64.41590103883385,-64.56864650813785,-67.36864128163813,-65.42991472618588,-65.40344614972467,-65.44079154889938,-65.46983797047972,-65.49307510774398,-65.53883259343077,-65.51693075725218,-65.56170458470822,-65.64551929548988,-65.70752382477924,-65.73048747074297,-65.78403521456906,-65.87853918473874,-65.97304315490842,-66.02419572609463,-66.11869969626431,-66.29124569618673,-66.37795938774686,-66.47379572938038,-66.56430327911514,-66.69385171217553,-66.79537833250411,-66.88925868579787,-66.98313903909158,-67.1251876134781,-67.26312058615457,-67.30940678222576,-67.37805001845526,-67.3931782175747,-67.41422729658167,-67.43527637558863,-67.41825255511824,-67.36355208769174,-67.30885162026527,-67.25415115283877,-67.15980332796784,-67.10510286054136,-67.0338308043569,-66.94192874870261,-66.87065669251814,-66.79938463633368,-66.7281125801492,-66.62966343501625,-66.53121428988331,-66.43276514475033,-66.291435984744,-66.15010682473763,-65.99403267174765,-65.95492323368163,-65.88024893676182,-65.78423912643636,-65.6562260460024,-65.5953360354292,-65.50400101956937,-65.35177599313634,-65.26172601463725,-64.99157607913995
96,-61.87959714889769,-61.87959714889769,-62.6389184115067,-62.90722963146702,-63.157295892518576,-63.34159036973677,-66.10819529609621,-64.14203628723651,-64.164432110055,-64.18122897716887,-64.23809664597842,-64.32263168783663,-64.41522030062022,-64.4703102470682,-64.61057165827549,-64.69261008914877,-64.86515604835311,-64.98179969353833,-65.15077122362887,-65.36140033615308,-65.53260635372843,-65.72401438639334,-65.91542241905823,-66.08796837826259,-66.23170361250378,-66.27937641092748,-66.27937641092748,-66.38518014647411,-66.42925323520775,-66.49507870398571,-66.56090417276366,-66.44879250128162,-66.45627403894773,-66.6360133938287,-66.63601339382869,-66.7430251499939,-66.7430251499939,-66.79571920965225,-66.75665710590783,-66.60342871666869,-66.54418579476854,-66.56312998945496,-66.47444029590807,-66.24196144836745,-66.12545586820417,-66.00126658941511,-65.90435660630094,-65.70654611885291,-65.54127591771052,-65.4429596895087,-65.30439212396084,-65.13480381616726,-64.96521550837369,-64.86160672155737,-64.67708231598095,-64.60993723260174,-64.55875157208577,-64.49294143713665,-64.4496989831954,-64.44322253647451,-64.29917254141077,-64.23820298294773,-64.11626386602163,-63.98722753381268
97,-63.682876952106035,-63.682876952106035,-64.53794538747962,-65.1359441802671,-65.38858663628028,-65.46679569708135,-68.28886959437583,-66.28200295661595,-66.38709964836642,-66.39101415126706,-66.52087698973634,-66.50870493679601,-66.55158490235792,-66.55814867164875,-66.6112270814784,-66.76904705005663,-66.88510937377241,-67.10865787518668,-67.15049396398668,-67.33241471466917,-67.45651744734641,-67.60650585430574,-67.83593170660049,-67.92627793443934,-68.04261648009933,-68.13467395165773,-68.25877668433496,-68.27320640065166,-68.36622481329417,-68.48378456381005,-68.50271049853566,-68.54033079281014,-68.5520532173863,-68.67117542926046,-68.69709035016132,-68.76537090953246,-68.71267682942958,-68.80987279414362,-68.76154154506295,-68.66463148209273,-68.60317897865866,-68.61207269115273,-68.40396629050858,-68.4180909329115,-68.4180909329115,-68.4180909329115,-68.42109644282309,-68.34551929698611,-68.2764384182836,-68.14334021310364,-68.07125382448955,-67.93815561930958,-67.87278639673778,-67.66110553580927,-67.5214435613385,-67.36036613073239,-67.23583497176732,-67.07572348166937,-66.98238547589561,-66.97974692076721,-66.81574577188104,-66.7558016119955,-66.96275940508357,-66.92994055862954
98,-63.25656461275974,-63.25656461275974,-63.77138016150337,-64.13263647815398,-64.28409885423062,-64.38507377161504,-67.03167428384353,-64.9997978334365,-65.04003668795153,-65.0702158288378,-65.0501861099155,-65.10917051783227,-65.11806422778693,-65.16042670388467,-65.23543488693926,-65.29989288210908,-65.40710285175693,-65.4781662180413,-65.54922958432566,-65.62029295061001,-65.7773395974887,-65.89755769019982,-66.05460433707852,-66.17482242978961,-66.29504052250073,-66.42580880309661,-66.56314743014192,-66.6576513455427,-66.73160110861575,-66.83660545906106,-66.88957521512427,-66.95363825927741,-67.00660801534065,-67.07067105949379,-67.08121900568254,-67.0917669518713,-67.04417282782182,-67.0917669518713,-67.02863173941658,-67.0191385878467,-67.00964543627683,-66.93360313724237,-66.87321839529925,-66.76467006518817,-66.73679135432167,-66.62711399923886,-66.5463360742487,-66.39382400752137,-66.31000928832682,-66.18801494024528,-66.06602059216374,-65.96241180337881,-65.84272454061255,-65.72303727784629,-65.5708439840034,-65.54089675099655,-65.4673384221222,-65.41404832798752,-65.37934511008898,-65.33076060503102,-65.25788384744406,-65.13642258479916,-65.13642258479916,-65.13642258479916
99,-64.14612651431736,-64.14612651431736,-64.77274596245086,-65.26671204992923,-65.32546808794407,-65.42396126684088,-68.02904955460077,-65.95473899562315,-65.99507419635079,-66.08460641624812,-66.10340091022519,-66.12347673004638,-66.23489140359565,-66.1854060585634,-66.30987040696778,-66.39874126324,-66.5308585762386,-66.62545647597636,-66.74763072904022,-66.88639765428869,-67.06332490699657,-67.1810019440176,-67.27688890539795,-67.53049421648228,-67.53622125994781,-67.73468868483161,-67.85642226863406,-67.91606444589937,-67.9668685030709,-67.95842718986053,-68.04362503250103,-68.09010957681443,-68.3272380148199,-68.22829139310687,-68.41653245154576,-68.31758582983275,-68.42172842740223,-68.52211312404735,-68.42244912559963,-68.34874136031743,-68.12809237417444,-68.1506256393553,-67.93977222727668,-67.87843836315974,-68.0631298163083,-67.9750933220129,-67.74632589463542,-67.63869204814914,-67.44077234804298,-67.41406971786452,-67.40692064157568,-67.24564127350469,-67.03577745644881,-66.93255795775028,-66.471660143854,-66.41085288933624,-66.3686332114577,-66.23758770790901,-66.35280630280909,-66.2195824764681,-66.1465207584434,-66.02475122840224,-66.02413441324444,-65.79451207717554
100,-59.40690991667405,-59.40690991667405,-60.4535181628542,-60.97682228594428,-61.261640762240816,-61.51574338903271,-64.44832846574215,-62.74205060777668,-62.7948360275427,-62.83442509236722,-62.892798318380265,-62.90277410342965,-62.98407905055666,-63.06538399768367,-63.17687607219973,-63.24983396115929,-63.37626768140221,-63.389310560379,-63.53063971690826,-63.62454423483653,-63.80191472339152,-63.90771847904624,-64.08508896760125,-64.2083279450221,-64.30922841490649,-64.47099377485118,-64.64113565167203,-64.74203612155642,-64.7661690115703,-64.81886305446034,-64.75123539883775,-64.80392944172777,-64.80392944172776,-65.00147502389679,-65.05231669666553,-65.05231669666553,-65.12099132406382,-65.0992185194916,-65.0221851545706,-65.18188601796851,-65.19891940206091,-65.25978429212122,-65.1793238779459,-65.01183285916001,-65.01183285916002,-65.03960548445471,-65.18369461502756,-65.22032352323495,-65.59043437307788,-64.98238398382634,-64.66265342702533,-64.41038051369014,-65.0124405050181,-64.74013459653628,-64.72196058706703,-64.6453767339654,-64.24967689496822,-64.18603445819862,-63.545374639779915,-64.24618059715684,-64.9332586503597,-65.70742490758538,-63.386394969597475,-64.80067507165782
101,-62.194933768226605,-62.194933768226605,-62.744395429217214,-63.00420181689371,-63.16008564949961,-63.25176046458,-65.93973357170928,-63.888985369412154,-63.97240143153257,-64.03496347812288,-64.08362284769312,-64.10384983768624,-64.14810723732883,-64.21703491976201,-64.26726209653212,-64.37599039553297,-64.4988054601292,-64.51673388661933,-64.60292001906238,-64.71305829118387,-64.85572573008957,-64.96061236819568,-65.12198031276446,-65.2920335587567,-65.48078731041203,-65.64215530197876,-65.68673744239229,-65.83620622091196,-65.89192256449267,-65.98490222229134,-65.97168092668119,-66.11286134973494,-66.20731778358122,-66.2553125249136,-66.31934028421927,-66.28164465758408,-66.31400646570857,-66.3548095875052,-66.27009214301509,-66.24632547830213,-66.28304828791912,-66.23985307415502,-66.182228144215,-66.07466351960298,-65.95045902407053,-65.83439669548366,-65.71833436689677,-65.59467485600497,-65.5293056500504,-65.34725919917278,-65.16777496524892,-64.98068828973179,-64.78532908730206,-64.6107175162895,-64.43831610002141,-64.38577194223797,-64.32009174500865,-64.2356457771424,-64.13259622615642,-64.08852221343729,-64.02241119435857,-63.92902691135914,-63.783620979923185,-63.783620979923185
102,-61.906543535612215,-61.906543535612215,-62.66586483771375,-63.12198570443586,-63.39565822446913,-63.498744140791125,-66.26238859436674,-64.32677523406552,-64.27973627263415,-64.30839765116114,-64.35412951971949,-64.39071501456615,-64.39071502621364,-64.41367864257202,-64.45469866942175,-64.54333615449158,-64.66533055042733,-64.76364684928014,-64.85395145618548,-64.95226775503829,-65.04624006300598,-65.20594088732965,-65.3997608534906,-65.54003312867212,-65.5991973003,-65.7214131649902,-65.80389340719465,-65.84317838198453,-65.9479150274162,-66.06215821102927,-66.15778836592179,-66.18038683597433,-66.22457258285148,-66.26875832972864,-66.3830015133417,-66.46142496146311,-66.44897142389556,-66.48451262789978,-66.42200318502388,-66.4131697584008,-66.40433633177773,-66.39550290515464,-66.3450119017031,-66.29452089825156,-66.20119517107399,-66.0770555127766,-66.01527659245713,-65.95349767213763,-65.92626801923555,-65.79842430110381,-65.67058058297206,-65.54273686484031,-65.37376535910315,-65.24421694299951,-65.11808016098837,-65.06596443775152,-65.00081978370545,-64.91706237136052,-64.80538582156726,-64.73574148701121,-64.63127498517716,-64.45716414878706,-64.52286929817626,-64.32575385000867
103,-61.18215313675165,-61.18215313675165,-61.68722025251882,-61.91454486864829,-62.15040145088441,-62.284076810383546,-64.9484875317148,-62.92761994638576,-62.976975879993134,-62.98760526072116,-63.0498553520666,-63.09965542514296,-63.184705585020666,-63.254032055377,-63.32124501762612,-63.40259539707019,-63.512845204896735,-63.56212979696498,-63.61141438903326,-63.731101660678135,-63.83471044661028,-63.938319232542426,-64.06031356459975,-64.24483797179772,-64.38174498082367,-64.51865198984963,-64.60183602295338,-64.71391948443957,-64.81924860467507,-64.88901620188796,-64.95309464868996,-65.01717309549196,-65.13141628051912,-65.1606706943271,-65.18992510813509,-65.21917952194306,-65.29760293781607,-65.37602635368907,-65.39768399432407,-65.40253644639485,-65.32939314682883,-65.25624984726282,-65.11957273716898,-65.0226627122548,-64.92575268734062,-64.83540643208748,-64.66598936438072,-64.49657229667397,-64.38900764196114,-64.2311877048774,-64.12228456679225,-64.07113199920082,-63.911264172331144,-63.80236103424598,-63.64249320737631,-63.54778637882701,-63.50395566580895,-63.447601891928585,-63.26937617176489,-63.251827972707396,-63.22973856916977,-63.00042099496124,-63.08536214293541,-62.830538699012905
104,-62.529386796444484,-62.529386796444484,-62.87369396556924,-63.16641736323821,-63.321884254641,-63.42552884890953,-66.00956733055307,-63.85488450227572,-63.89460414517498,-63.924393877349424,-63.947563669040655,-63.947182516072054,-63.98532689962563,-63.998645388093315,-64.02204745016029,-64.09137396608261,-64.17333028837582,-64.20936215681373,-64.25977165450419,-64.35779857395252,-64.45582549340085,-64.60166882280106,-64.71861272857099,-64.84105402781447,-65.01639450522734,-65.09291135061547,-65.1961308252702,-65.31857212451366,-65.39430047396237,-65.45608053273666,-65.54447407763821,-65.60075715183947,-65.68915069674102,-65.74543377094227,-65.68006160543422,-65.73634467963545,-65.76295816576273,-65.84216346045031,-65.81028629727601,-65.75282436041907,-65.72887223138244,-65.70492010234578,-65.68096797330915,-65.60893427597337,-65.5934911162066,-65.52145741887082,-65.39428581605985,-65.24648421481116,-65.15784673924625,-65.06019490313027,-64.90508112167942,-64.75443696231864,-64.60379280295784,-64.45174489410026,-64.29969698524269,-64.20095263606852,-64.14644458144481,-64.07636279692862,-63.98292041757369,-63.955889701829804,-63.91534362821399,-63.83286809855414,-63.66791703923439,-63.66791703923439
105,-62.86522678273051,-62.86522678273051,-63.65379447288825,-64.04807831796711,-64.32826895612183,-64.46408922834873,-67.28937301485821,-65.37593548185949,-65.35775789989069,-65.34412471341409,-65.38129614685128,-65.41103329360104,-65.45580706971555,-65.54394312744782,-65.61026901962639,-65.7071790037307,-65.80168291684485,-65.85283540557121,-65.98254663220385,-66.1122578588365,-66.24713512960443,-66.33384883560998,-66.51687312311525,-66.65653512900276,-66.79619713489026,-66.88771212404043,-66.98402270554014,-67.07553769469033,-67.13439691916653,-67.24140867638843,-67.29490536165216,-67.454611179035,-67.50730523919596,-67.55999929935693,-67.54686788996625,-67.58723316583931,-67.61815438157029,-67.70257228256501,-67.64867444659916,-67.61414278994964,-67.57961113330015,-67.49765482250578,-67.47487758728889,-67.36093425935354,-67.30623385401466,-67.19161841620735,-67.03735561579053,-66.82650226518908,-66.7552302203182,-66.60673762052416,-66.47630143601582,-66.34586525150749,-66.15624999142167,-66.00211963610042,-65.84798928077916,-65.80392437566437,-65.74884324427087,-65.75886828988585,-65.64353409250059,-65.63650732600752,-65.58082613805362,-65.48802415813049,-65.3024201982842,-65.3024201982842
106,-61.5817049958437,-61.5817049958437,-61.895896433767824,-62.052992152729885,-62.208088931047186,-62.248125393674485,-64.76191981746926,-62.55606995724498,-62.61689630251153,-62.66251606146144,-62.69799809620026,-62.72780531086564,-62.75413426700455,-62.80131336032834,-62.88573210591856,-63.00816768525931,-63.13060326460006,-63.241592647991965,-63.310673560602744,-63.43090699028735,-63.57223613650267,-63.691047979312955,-63.88444407719307,-64.02435163653408,-64.0965998701386,-64.16884810374316,-64.27373473870193,-64.37862137366072,-64.45706113737653,-64.51676571280423,-64.61578765804718,-64.70459951039481,-64.7337067873147,-64.74030208925737,-64.80567425657088,-64.83492862196044,-64.82791809695641,-64.82090757195236,-64.80466032723413,-64.76423167605708,-64.66732167551562,-64.60069647511065,-64.58090245307632,-64.53196912784202,-64.43013662377396,-64.32495409837023,-64.2592021065831,-64.15401958117938,-64.01269042039151,-63.90548043827704,-63.79827045616257,-63.69106047404811,-63.500867468090654,-63.39271294416692,-63.28455842024319,-63.24877492574436,-63.15475739060005,-63.09020703629538,-63.06438428952941,-63.02823244405704,-62.97400467584849,-62.88362506216756,-62.88362506216756,-62.88362506216756
107,-62.50316927486532,-62.50316927486532,-62.847476409060334,-63.15857150014109,-63.21600596970643,-63.20293904432006,-65.75540390015294,-63.578028870278935,-63.51511109129455,-63.4182138532141,-63.61198765246919,-63.66444418706775,-63.720020796661046,-63.62459556106154,-63.74783450361865,-63.89515400657477,-63.98778196585997,-64.03145935111289,-64.17050632712221,-64.41845785622526,-64.40907748016552,-64.64102653173208,-64.81342790858409,-65.08346467577789,-65.13186915307497,-65.29642247829456,-65.42520211473675,-65.59981364633104,-65.71889580953653,-65.85629525802976,-66.07735539200887,-66.07735539200887,-66.00472289252069,-66.0325943781498,-65.9769303389092,-66.06599509364024,-66.26657610048649,-66.07752953483413,-65.98599438600169,-65.98599438600169,-65.82992025712367,-65.8223230757178,-65.78421855159509,-65.66937325029483,-65.68136636148863,-65.50723582228035,-65.27678687189254,-65.37369686488456,-65.26814949789052,-65.15420615644264,-65.06556867151306,-64.86586422439602,-64.8260536667569,-64.72377087338893,-64.63741104419127,-64.56194448247454,-64.46761128032867,-64.37646247346488,-64.4214221562808,-64.24238456760862,-64.15028087109866,-64.07269875183441,-63.917534513305874,-63.917534513305874
108,-62.09197215426837,-62.09197215426837,-62.167278716283356,-62.20493199729084,-62.22969272831493,-62.17556892740233,-64.58258286097414,-62.24548050234131,-62.31418433596044,-62.35832613651633,-62.38361461884161,-62.36109338417104,-62.39603607418046,-62.422839137893526,-62.49342022773324,-62.606379890530135,-62.67804536157964,-62.75294782487477,-62.83094086901567,-62.95043626175059,-63.09220869959338,-63.22700225028823,-63.360635061834614,-63.50240749967738,-63.599317530183704,-63.70755059078742,-63.81578365139112,-63.91269368189744,-63.957844337765565,-63.995325420959844,-64.01709826103027,-64.15539192425038,-64.23842902338302,-64.32782950336167,-64.35520259303155,-64.36999453814879,-64.3866677699543,-64.41592214631247,-64.40102355599072,-64.35359893512579,-64.35863915976532,-64.30350132660931,-64.24836349345331,-64.18749861753591,-64.12321550507394,-64.05893239261196,-63.982872546210885,-63.85963357698223,-63.73639460775356,-63.6673136420488,-63.490659466702276,-63.32929147279613,-63.20143937439311,-63.073587275990086,-62.961216213105544,-62.88944317697495,-62.812331351711286,-62.780586323268835,-62.7382596186789,-62.679002232253005,-62.72788706295741,-62.77520859146193,-62.7022721709553,-62.48346290943536
109,-61.49018143030224,-61.49018143030224,-61.96163655770251,-62.12840538320217,-62.25837408971084,-62.345019894049955,-64.92905846057708,-62.81223137144672,-62.770927273055456,-62.80023421507846,-62.831193661785406,-62.855961219150956,-62.873393461444756,-62.91840919901873,-63.00540570117098,-63.09240220332323,-63.18109186349492,-63.19441028408412,-63.30861456755959,-63.430648254742536,-63.54533329930537,-63.660018343868195,-63.77470338843102,-63.949314932616986,-64.06699200662024,-64.18245892570654,-64.23851634206723,-64.34530568776142,-64.42087904001687,-64.48500831191265,-64.54913758380843,-64.60597377811405,-64.66280997241967,-64.7230432330997,-64.71329442782407,-64.70600135023392,-64.8190708368777,-64.93428023563213,-64.90385289138916,-64.8719832550713,-64.84011361875343,-64.79675133519231,-64.77144546870558,-64.68315574285876,-64.63979345929762,-64.57533547506888,-64.40911495920594,-64.24289444334298,-64.1380077542461,-64.04770306797424,-63.957398381702355,-63.86404005513394,-63.70607605988901,-63.548112064644044,-63.40820448647351,-63.33215325302251,-63.3010299218711,-63.26101421039071,-63.20765992841686,-63.13296393365347,-63.02091994150838,-62.90454681250304,-62.90454681250304,-62.90454681250304
110,-61.53296589227796,-61.53296589227796,-61.87727306301343,-62.049426648381164,-62.16585958249391,-62.243481538569085,-64.80259722568756,-62.70796741327658,-62.70466916225069,-62.700522535449714,-62.75228106867495,-62.789218273079015,-62.849264466078274,-62.904841036901395,-62.953847216278476,-63.05474769501147,-63.15165769085468,-63.19758221298637,-63.28488133028408,-63.42754884450137,-63.53011141776286,-63.63714361320048,-63.739706186461966,-63.90554381643026,-64.07138144639856,-64.12651934248024,-64.18165723856194,-64.30216433834632,-64.38486361715452,-64.53904908389717,-64.68281190874248,-64.75790008473741,-64.83298826073236,-64.84273706502655,-64.85003014188435,-64.92266259044291,-64.99529503900146,-64.99529503900146,-64.97376847634118,-64.8443819339804,-64.77380082615032,-64.76502690228556,-64.68806716618252,-64.61110743007949,-64.52355666462557,-64.44880708321527,-64.30870442736752,-64.16860177151975,-64.07169181119825,-63.982820945939615,-63.83514464615028,-63.687468346360944,-63.607977858809896,-63.480264017632194,-63.350397640255174,-63.26731167917065,-63.24514557086184,-63.2166462887505,-63.11759903534497,-63.08046555951289,-63.02476534576477,-62.93193165618457,-62.74626427702417,-62.67149567580947
111,-63.762048032568686,-63.762048032568686,-64.00966925089132,-64.07125152221252,-64.19792577263402,-64.26971330092444,-66.73692398221081,-64.47330252626222,-64.66096689730564,-64.66962661301,-64.71344235835743,-64.71256039995367,-64.72493432543767,-64.76979676925205,-64.83887767051894,-64.90666204861496,-65.00239670098638,-65.10229155793112,-65.05424571790822,-65.19577259083681,-65.26156463212813,-65.40565368991876,-65.55733993090377,-65.65906652687676,-65.82043449043364,-65.98637482861565,-66.07027669150462,-66.18828240894291,-66.28625881845468,-66.3340338861375,-66.477058629305,-66.5730139704529,-66.6207890381357,-66.76381378130321,-66.71563350783812,-66.71563350783812,-66.76340857552093,-66.75475274854178,-66.72903612554354,-66.64367610281136,-66.51495383396059,-66.44862793748264,-66.42566428712324,-66.31172099644633,-66.3039307521651,-66.1235606970744,-66.00705514655593,-65.89833984031867,-65.83554904004158,-65.76015136629587,-65.70560383612028,-65.56780979000176,-65.45086588745338,-65.31806453740403,-65.12247238707758,-65.11805847961398,-65.08151160754235,-65.0345227720217,-64.89533014806058,-64.88081377835412,-64.80691386486917,-64.75324782096129,-64.54166501529501,-64.54166501529501
112,-63.655891818248065,-63.655891818248065,-63.93226162016538,-64.07044652112404,-64.15335746169924,-64.2275422738563,-66.769056494435,-64.58280004124474,-64.67733994233461,-64.69197518584788,-64.7048452094009,-64.76478840086631,-64.79706881824882,-64.82934923563133,-64.90977667051447,-64.9803577494558,-65.0404039890678,-65.09387983993945,-65.1525075007218,-65.31028244007818,-65.41089433794596,-65.46185906319076,-65.61829565180872,-65.77473224042666,-65.88302181154397,-65.99173714860417,-66.1019526407867,-66.21216813296924,-66.254536152555,-66.32326101406369,-66.38742836052523,-66.5157249285598,-66.58199406242751,-66.6482631962952,-66.71453233016292,-66.7713684742767,-66.82820461839049,-66.88504076250427,-66.81864639743544,-66.72888541824149,-66.75473208189513,-66.70480603060629,-66.6172552062892,-66.52970438197211,-66.42623058935753,-66.32932056645627,-66.16496770088705,-66.01729136103509,-65.96986671373114,-65.88650090276569,-65.74745390324523,-65.62646331925153,-65.50333037734889,-65.40104757668995,-65.27007087820006,-65.19631702437026,-65.18842826041796,-65.15446195574033,-65.05573050856763,-65.01499118308342,-64.95388219485712,-64.85203388114661,-64.84717290841154,-64.62408857776938
113,-60.17885541166528,-60.17885541166528,-60.72331674235028,-60.91268151156741,-61.09860402127354,-61.16229932093108,-63.8691441360258,-61.772014147959716,-61.824397350842126,-61.86368475300393,-61.92958858802471,-61.98231165604134,-62.0022298579251,-62.05529441825902,-62.11674693906832,-62.24493537048254,-62.30082534564042,-62.395867418604496,-62.458263775126944,-62.60245870628055,-62.71484136742872,-62.82722402857689,-62.984146474288366,-63.19617733666124,-63.363668414470816,-63.44546698910199,-63.58237398039457,-63.682558166348784,-63.78476905890298,-63.84600063297122,-63.924571175123965,-64.00314171727672,-64.08171225942948,-64.09905122751401,-64.17580779764607,-64.31379594184637,-64.33705583524913,-64.40111884569453,-64.34695031274546,-64.31972065973716,-64.2768859354528,-64.2768859354528,-64.22455805883837,-64.181723334554,-64.0377399770117,-63.88104462487,-63.77249628178466,-63.66394793869934,-63.603563152684785,-63.49388581440049,-63.384208476116214,-63.231696413547546,-63.13151222759334,-62.946711018228754,-62.83708901878076,-62.79058939241659,-62.73246485946137,-62.657733317090376,-62.55809126059572,-62.51717748604267,-62.455806824213084,-62.35352238783046,-62.1489535150652,-62.286485607572494
114,-61.30980637294651,-61.30980637294651,-61.814873447780485,-62.04219804437908,-62.278054647709226,-62.331357828302124,-64.99576856460276,-62.81616295846163,-62.89967752618288,-62.93592587181884,-62.93839983675257,-63.012110746486414,-63.07135362451079,-63.117902870220384,-63.13749840188662,-63.245261922169036,-63.32661235188475,-63.50003922886866,-63.549323854221754,-63.66901111769564,-63.81184565467434,-63.8829484538662,-63.97985850869793,-64.09954577217181,-64.22896184609627,-64.33257066438085,-64.3614700865572,-64.3881727327998,-64.44312401577298,-64.5128916131114,-64.58265921044982,-64.65242680778823,-64.7526230657176,-64.82239066305601,-64.88646912199346,-64.95054758093089,-65.09981036910341,-65.14934607116591,-65.12395678292869,-65.11205757160252,-65.0409941606844,-64.9845127497227,-64.91136940774223,-64.85488799678052,-64.72293918500125,-64.64979584302081,-64.49408030584316,-64.34627864913017,-64.25934188620441,-64.11658045413094,-64.02794299700989,-63.985588433719705,-63.87668533776866,-63.77850610533075,-63.67147399529996,-63.57309668060337,-63.52363187448116,-63.538802624883665,-63.45758880244159,-63.45553878931813,-63.46506433123176,-63.2780572551303,-63.183166448666015,-62.898494029273124
115,-60.61904438627195,-60.61904438627195,-60.85049062474309,-60.99990641963961,-61.112248918028854,-61.202201723636705,-63.743715941707656,-61.480094453888036,-61.45284129486209,-61.490932941605756,-61.52055977796195,-61.54559959779531,-61.59001873450792,-61.62229915170457,-61.69138007414399,-61.80389119123039,-61.91640230831679,-62.01629718167722,-62.16507263986057,-62.322847574046214,-62.54026472650135,-62.690974266685465,-62.84874920087111,-63.00518578430833,-63.113475351777126,-63.2289422588594,-63.284766947672196,-63.394982436197594,-63.46363860438177,-63.53236346340975,-63.53481919102718,-63.607451703830094,-63.67372083524063,-63.73998996665117,-63.80625909806171,-63.79896602067163,-63.85794207469208,-63.971011549813184,-63.94979735990777,-63.915717569583556,-63.89621978046749,-63.87893214620711,-63.84706251073859,-63.75951168875353,-63.65603789912018,-63.55912787913793,-63.44351736491443,-63.22855450218502,-63.10255779547375,-62.96351079860899,-62.809881800536076,-62.637335813299316,-62.4793718272707,-62.33247216316374,-62.246112331299955,-62.17379057955223,-62.10676400766913,-62.090218913046165,-62.02210496794613,-61.982010027529384,-61.92186761690425,-61.88468689640852,-61.81032545541704,-62.03340977839146
