,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,timestamp
1037,105.60303,4.0,0.0,0.0,0.0,0.0,22.268051,24.395105,23.832228,24.186852,26.270403,25.087639,24.98626,25.647787,28.04752,23.704636,27.126526,28.100485,27.907217,26.957687,22.087505,26.274328,26.501444,24.639238,21.514088,23.582466,23.670605,21.786848,21.802477,24.048653,24.520657,22.414024,0.0,17.00931,21.586123,20.112942,14.919891,18.595325,17.181793,17.9728,18.060629,17.037703,16.602297,15.176643,15.73724,15.485077,17.07312,14.511773,15.708768,15.99244,14.1586275,14.694767,15.619502,12.009428,12.849643,13.076427,12.12794,11.347264,10.67906,0.0,0.0,0.0,0.0,0.0,27.5862
1038,105.60303,4.0,0.0,0.0,0.0,0.0,25.786676,27.456535,26.238548,27.614594,24.819763,28.374989,27.69588,28.875908,26.371983,27.479778,29.668701,31.242237,30.47618,29.941416,26.132654,29.090195,29.191849,27.314829,25.16176,26.90409,26.644705,25.154858,24.65685,25.733866,26.536007,24.47188,0.0,21.038801,23.492155,23.089163,18.365105,21.814949,20.026737,18.312424,17.381556,19.295637,19.012243,17.2937,17.718576,18.196966,18.757479,16.922857,18.252468,17.790918,16.806538,16.680458,17.61774,13.771819,15.656081,15.514634,14.620137,13.620599,12.557806,0.0,0.0,0.0,0.0,0.0,27.5923
1039,105.60303,4.0,0.0,0.0,0.0,0.0,25.060759,25.657864,24.10086,24.939974,25.24709,25.824093,26.638899,27.13668,25.014738,27.502983,26.016966,27.469454,27.41112,28.162771,28.083319,26.283213,24.906626,24.421133,26.237852,25.526316,23.983616,23.436075,23.276096,22.360384,22.317759,21.648626,0.0,22.125475,20.485756,21.75209,19.15928,19.10917,19.460451,20.01705,18.530205,17.821053,17.636147,16.982643,16.485401,16.687382,16.492107,15.68406,16.635084,15.267005,14.8483,15.129766,14.242186,13.717657,14.0292225,13.212577,12.9749365,12.038935,11.40426,0.0,0.0,0.0,0.0,0.0,27.599
1040,105.60303,4.0,0.0,0.0,0.0,0.0,26.137093,26.941313,24.711573,25.446007,26.584585,27.343262,28.362524,28.348904,25.362408,28.587116,27.809988,28.355337,28.419926,29.485937,29.26132,28.495684,27.256805,26.414446,27.52626,26.478735,25.767612,24.339327,24.48207,23.82786,24.04776,23.855696,0.0,22.507568,21.793814,22.363075,19.073788,19.967892,20.210857,20.811829,19.224298,18.479296,18.519058,17.707352,17.353746,17.653612,17.73687,16.599955,17.874105,16.232382,15.211895,16.380518,14.930269,14.691933,15.063904,13.317548,13.443456,12.602702,12.5606165,0.0,0.0,0.0,0.0,0.0,27.605
1041,105.60303,4.0,0.0,0.0,0.0,0.0,25.220158,27.086529,24.030518,25.41465,26.434826,26.232916,28.177158,28.344158,26.475735,26.334276,28.523453,28.19514,27.406853,28.109272,28.714201,27.121002,26.885002,25.206415,27.24652,25.473906,25.406904,24.220743,23.263235,23.279087,23.777485,24.215994,0.0,21.197805,20.65902,22.26822,18.890211,20.349628,19.170698,20.607992,18.546606,18.127552,17.796846,17.712795,17.381586,16.995897,17.239723,15.893777,16.971851,16.288387,15.087129,15.697574,14.230483,15.169399,14.212523,12.965412,12.972187,11.9929,13.279555,0.0,0.0,0.0,0.0,0.0,27.6109
1042,105.60303,4.0,0.0,0.0,0.0,0.0,22.78348,26.754475,24.905375,25.719446,24.154293,26.328402,25.827309,26.193565,28.026783,25.66642,26.960712,27.198463,26.05147,25.278492,26.059505,24.962572,26.09637,24.614363,24.249943,23.930702,23.442213,23.650639,22.319387,21.864792,22.046978,23.196896,0.0,19.394562,19.11573,21.110754,18.438402,19.11834,17.725899,18.873953,16.62813,17.260002,16.780811,16.90237,15.683194,15.666067,16.085752,15.249102,15.561892,15.275289,14.717618,14.537447,13.658248,14.50712,13.900926,12.736996,13.156223,11.967123,12.592241,0.0,0.0,0.0,0.0,0.0,27.6163
1043,105.60303,4.0,0.0,0.0,0.0,0.0,24.105913,27.333994,27.427332,26.155947,25.565966,27.97009,27.191614,27.471058,29.216516,28.491114,27.326694,26.938515,26.59513,27.000954,27.408695,26.829039,27.688694,25.72883,25.555977,25.179237,25.129568,25.325699,23.509508,23.855791,23.6586,24.015768,0.0,21.518757,20.876225,22.293627,20.284182,20.383615,19.832632,19.834923,18.814362,18.743546,18.375666,18.563507,17.12069,16.752817,16.838606,16.89269,17.033365,15.856017,15.909535,16.092098,15.277051,15.853543,14.714942,14.063052,13.3026285,12.98919,13.022825,0.0,0.0,0.0,0.0,0.0,27.6219
1044,105.60303,4.0,0.0,0.0,0.0,0.0,24.97796,26.517838,28.167542,26.468254,26.499979,28.511044,27.643919,27.548822,28.887764,29.65435,28.263813,25.831762,26.73441,28.210192,28.744862,29.349058,28.942799,26.430508,26.486269,26.212324,25.887636,27.013283,23.947845,24.520197,24.13912,24.491219,0.0,23.67154,22.463337,22.671886,21.40851,21.307255,21.512423,20.404787,20.262476,19.58112,19.302263,19.660631,18.25103,18.064663,17.58733,18.43825,18.237135,17.002487,17.65661,17.137043,16.335014,16.719517,15.383564,14.906468,13.385671,14.647859,13.454559,0.0,0.0,0.0,0.0,0.0,27.6286
1045,105.60303,4.0,0.0,0.0,0.0,0.0,24.484282,24.983612,25.776094,24.578674,26.536606,26.261099,27.257908,27.494389,27.168724,27.200956,28.606125,26.04212,26.168684,27.80539,28.10472,28.770477,27.657446,25.206818,26.786314,26.225685,26.372261,26.479837,23.022339,24.73954,24.159771,23.846514,0.0,23.63975,22.342031,22.779182,21.312878,21.620386,22.036182,20.827217,20.585484,19.578268,19.349386,19.37991,18.818563,19.09699,18.496618,18.310745,18.858667,17.785215,17.625362,17.732016,16.233398,16.190641,15.521526,15.3552065,13.427737,14.90799,13.761972,0.0,0.0,0.0,0.0,0.0,27.6354
1046,105.60303,4.0,0.0,0.0,0.0,0.0,22.447037,23.513714,23.44386,23.151987,23.47577,23.944721,24.108438,24.677347,24.732569,24.787857,25.866776,25.491709,24.579735,25.127316,25.573284,25.157976,23.99065,24.08383,24.360806,24.27715,23.798561,23.560707,22.295536,23.173897,21.889236,21.808634,0.0,21.169512,20.946173,21.458126,19.995214,20.27116,20.350792,19.177692,18.493275,18.060791,18.886044,18.197844,17.393597,17.965092,18.01801,16.611584,17.959705,16.693115,16.128796,17.22821,15.726081,14.573304,14.8115425,15.009584,14.120005,14.12437,13.679395,0.0,0.0,0.0,0.0,0.0,27.6421
