,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,timestamp
2552,105.60303,4.0,0.0,0.0,0.0,0.0,20.075857,19.08206,20.257088,20.142164,21.15005,20.517628,21.240742,21.81069,21.745155,21.612988,21.88651,23.277575,22.212841,22.194857,21.895506,23.278976,22.257334,21.981995,22.33041,21.596687,21.041586,19.558855,19.237247,18.948057,19.233067,17.736244,0.0,17.380854,17.059523,15.991734,15.300985,15.038142,14.98405,14.15401,12.753878,12.859349,11.566662,11.461048,11.349717,11.464967,10.272896,10.281469,10.3331585,9.219914,8.633354,8.865733,9.227409,8.127193,9.256559,9.929654,9.59825,10.231744,10.358555,0.0,0.0,0.0,0.0,0.0,50.3042
2553,105.60303,4.0,0.0,0.0,0.0,0.0,24.505226,22.56612,24.782215,25.519323,24.82793,24.434814,25.028784,26.375063,25.285942,25.566683,26.310774,27.72926,26.717216,26.960182,26.419964,27.88508,26.725595,26.632435,26.930765,25.433142,24.497799,24.130465,24.816133,22.458946,22.800072,21.528666,0.0,21.11331,20.897772,20.007477,18.851696,17.961359,17.709333,17.1707,15.31573,15.418368,13.907139,14.243877,14.2486,14.229624,13.376182,12.772227,12.369466,11.218357,11.2833,10.891459,11.054124,10.598076,11.724506,12.153735,12.184558,12.0804205,12.594842,0.0,0.0,0.0,0.0,0.0,50.3109
2554,105.60303,4.0,0.0,0.0,0.0,0.0,22.489342,20.532072,22.0746,23.478266,23.089272,23.245535,23.082493,23.986198,22.360128,24.286446,24.522482,25.387035,25.0263,23.68384,24.221684,26.078102,24.60086,24.99386,24.092777,23.326283,22.336105,22.351103,22.798088,20.252653,20.71875,20.054817,0.0,19.288605,19.701187,18.872423,17.531412,16.268116,16.523016,15.612209,13.882345,13.293572,12.6424675,13.583799,12.37537,12.413687,12.283046,10.843347,11.088035,10.599646,10.017065,9.842732,10.413844,11.223054,11.774999,9.8338585,12.225581,10.482648,12.030972,0.0,0.0,0.0,0.0,0.0,50.3564
2555,105.60303,4.0,0.0,0.0,0.0,0.0,19.801504,20.230536,20.03812,21.70852,21.187933,22.940783,21.834146,22.502752,21.850796,23.904102,24.020756,23.907106,24.037577,21.794104,23.575796,25.12816,23.180319,21.526312,22.72326,22.904585,21.338518,20.935835,20.26993,20.881155,20.080408,19.193989,0.0,18.357334,18.009167,17.203032,16.34657,15.286141,15.717379,15.718289,13.870557,13.278088,11.809553,12.409803,11.608806,11.5925665,11.786365,11.476529,10.67556,11.058187,9.442585,9.686545,12.478775,11.757575,12.623956,10.165305,12.3813505,11.094397,12.030972,0.0,0.0,0.0,0.0,0.0,50.363
2556,105.60303,4.0,0.0,0.0,0.0,0.0,21.318895,20.533257,21.942314,22.400135,24.255749,21.358791,22.940886,23.78882,23.784555,22.327286,22.646938,22.405201,25.152754,23.400604,23.985365,23.88691,24.184881,22.58904,20.893547,24.79309,22.973988,19.739092,17.93163,22.084955,20.820948,19.526411,0.0,19.324404,18.683226,16.449772,17.901003,17.006556,14.36145,17.030413,14.97033,13.772962,11.601833,13.17912,12.818201,10.818828,11.185556,11.024232,11.383474,11.543425,10.018404,11.067873,12.442016,12.09742,13.1820965,11.680936,12.160803,11.988244,11.922359,0.0,0.0,0.0,0.0,0.0,50.3683
2557,105.60303,4.0,0.0,0.0,0.0,0.0,21.649042,21.41126,23.572231,22.324429,25.036306,19.721212,23.00422,23.494125,23.904474,20.548115,21.5945,21.19931,24.559006,25.054424,23.704678,22.953066,23.626822,22.90491,20.20821,23.998695,22.3389,18.91572,17.646496,20.762497,20.19833,19.90681,0.0,18.83118,18.693676,15.679164,17.615427,16.948595,12.852837,16.412542,14.877477,13.808024,11.536022,12.577179,13.210828,11.659822,11.439712,10.807914,10.496305,10.872704,11.561943,11.2865095,11.0975065,11.839114,11.82731,12.846268,12.422508,11.956374,12.586966,0.0,0.0,0.0,0.0,0.0,50.3741
2558,105.60303,4.0,0.0,0.0,0.0,0.0,21.802877,21.265099,22.731459,21.221727,25.398548,22.408733,23.340662,23.802135,24.045998,21.873098,23.219643,22.740704,24.56262,25.776232,23.348116,22.921345,23.750975,24.608208,20.182735,22.623095,22.65068,19.928257,18.034903,19.570658,20.330929,19.89124,0.0,18.67076,19.036945,16.313076,16.986162,16.283524,13.589141,15.343572,13.840846,12.5326,11.859787,13.149708,12.640529,12.548695,11.270997,10.692394,9.821517,10.755881,12.088895,10.4586,9.20776,10.664203,11.338923,12.095686,12.689902,11.139645,13.56528,0.0,0.0,0.0,0.0,0.0,50.3805
2559,105.60303,4.0,0.0,0.0,0.0,0.0,21.341948,21.212118,20.21909,20.620287,22.80934,23.606598,22.571741,24.015825,23.78806,23.263222,24.664003,24.559404,24.42037,24.543571,23.490534,24.111074,22.947653,22.842737,22.142048,20.952606,21.823114,21.228394,18.604042,19.06761,20.04123,18.97059,0.0,17.466076,17.767632,17.301357,14.977526,13.849544,14.924694,14.058187,14.587043,12.762542,12.0010195,12.577752,11.499561,13.226534,11.78406,10.404142,10.445803,9.972728,11.113874,8.976688,8.787422,9.281828,10.308855,10.684786,11.872609,10.7801485,13.922912,0.0,0.0,0.0,0.0,0.0,50.3869
2560,105.60303,4.0,0.0,0.0,0.0,0.0,22.940893,21.697273,22.458677,21.964949,23.522934,23.465704,24.44136,24.834557,24.91153,23.40298,25.88165,26.396978,25.878456,25.199944,25.004541,24.866451,24.24149,24.576155,23.36181,23.070955,24.216343,22.40084,20.343483,21.545008,20.81291,20.29417,0.0,18.607468,19.217905,17.249949,16.46131,14.307366,15.901959,15.264668,15.805338,12.814236,12.117447,13.418706,11.105101,12.577325,10.670595,10.254782,10.718323,10.63968,10.119262,8.727412,9.236301,9.20057,10.831792,10.737989,11.852566,10.070838,12.992281,0.0,0.0,0.0,0.0,0.0,50.4077
2561,105.60303,4.0,0.0,0.0,0.0,0.0,20.280073,20.663572,22.428865,21.356041,22.344212,21.57642,25.552656,22.876385,23.900057,22.645035,26.36282,25.879696,24.814255,23.868631,23.878817,24.908306,23.68279,23.763306,23.06583,23.4117,23.165937,21.498074,21.353905,21.793499,20.894302,19.836582,0.0,17.503365,18.813818,16.262856,16.308882,13.16618,14.6065,14.812161,15.074359,12.825979,12.237238,11.907325,10.51156,11.5808,9.764063,10.089022,9.796851,10.279552,9.14623,7.9718885,8.90526,9.36895,9.840992,10.559922,10.9018345,10.64169,12.208466,0.0,0.0,0.0,0.0,0.0,50.4413
