,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,timestamp
3520,105.60303,4.0,0.0,0.0,0.0,0.0,7.774975,10.763662,9.944848,14.523162,14.100456,16.361988,16.670443,15.904859,20.292799,17.643929,19.384321,18.345205,21.062445,24.561495,23.724705,28.50913,25.69678,24.416637,24.33084,24.046507,25.838356,28.113876,28.39104,24.33715,23.10523,27.411942,0.0,27.179068,25.605919,27.25601,27.232302,24.915293,23.439575,21.738602,23.3673,21.47858,22.184063,19.355839,16.490776,15.398787,16.570568,13.128701,11.951451,11.25298,11.240929,8.6533,6.923306,6.437072,3.9945455,3.2460742,4.0432334,4.00117,5.4574065,0.0,0.0,0.0,0.0,0.0,69.0131
3521,105.60303,4.0,0.0,0.0,0.0,0.0,6.7030764,10.155251,9.399057,12.057399,11.241922,17.472143,13.824385,14.747705,18.572863,17.293037,17.593657,16.602188,17.60701,15.642828,21.591312,23.808315,16.859316,19.722712,25.023462,22.477844,21.088945,22.15715,23.858284,20.955845,22.360199,19.069424,0.0,22.352402,16.757362,18.837929,17.588121,26.599003,17.262064,23.281061,16.575382,16.250721,14.36056,14.8991585,13.097056,9.773449,11.3313,10.545091,12.2266,11.026421,8.549108,7.2638793,4.2875094,4.003693,3.0508952,4.2167478,2.857143,2.4356825,4.656433,0.0,0.0,0.0,0.0,0.0,69.0185
3522,105.60303,4.0,0.0,0.0,0.0,0.0,4.8232045,7.592452,10.823257,7.2085238,8.953309,13.745671,12.748573,13.288676,18.815983,14.75796,14.292395,16.850716,13.7221775,13.97682,17.843258,14.948999,10.047758,19.272015,19.825396,16.33166,16.094545,15.676196,16.550102,16.624105,19.61446,16.10082,0.0,16.876564,10.922976,11.441412,15.319523,21.182926,9.846132,19.58181,11.79521,13.250303,8.954865,7.8864083,10.354532,10.743194,8.694234,8.136074,10.8125515,9.815498,7.0006638,5.6827393,3.6339917,3.2375472,2.528319,4.59913,1.6718491,2.1186838,2.4590418,0.0,0.0,0.0,0.0,0.0,69.0374
3523,105.60303,4.0,0.0,0.0,0.0,0.0,8.3235,8.269697,14.196071,9.980532,11.810372,13.568094,16.094995,12.0978775,18.893051,15.474996,16.221159,20.961046,16.022171,24.57302,18.165276,15.752498,14.381213,22.155903,20.882875,24.555014,22.654587,25.068197,18.94051,21.836666,23.889732,21.835411,0.0,23.154291,17.830072,16.883492,23.792484,17.64719,11.207061,17.27147,17.110775,15.967367,11.949992,12.502071,14.896304,16.72188,13.032237,10.624751,13.153263,11.166222,8.947894,9.514581,5.581024,4.916865,4.075509,5.1204596,2.2637978,2.236068,1.1763937,0.0,0.0,0.0,0.0,0.0,69.0904
3524,105.60303,4.0,0.0,0.0,0.0,0.0,10.4349,11.607515,13.668005,14.478002,14.024521,15.053943,17.558365,14.161241,20.048252,19.022268,19.595308,22.001438,17.122375,30.690607,22.034883,25.587856,21.604242,25.33565,27.233007,30.056189,27.797615,30.218197,26.593542,27.103924,29.39531,26.905926,0.0,24.333805,25.65726,24.548752,29.174461,18.168886,18.267382,19.182991,22.439278,17.26777,16.297098,21.33474,18.998314,20.035002,18.812695,14.958324,14.481777,10.967257,10.146986,12.624423,7.907902,5.791537,6.0745106,5.4372945,2.5335267,2.236068,1.1260576,0.0,0.0,0.0,0.0,0.0,69.0966
3525,105.60303,4.0,0.0,0.0,0.0,0.0,11.137728,12.260418,10.423592,14.484694,13.88555,14.622262,15.959327,15.637144,17.77181,18.52055,20.84786,18.940912,15.020909,23.581602,22.000452,26.19564,21.720596,22.137096,25.831625,28.533024,25.667942,29.637955,26.18222,26.90899,27.082521,22.422516,0.0,23.396818,24.761345,24.415789,22.169348,19.31545,20.297451,20.928154,20.742136,17.918396,15.677577,23.054926,17.923761,15.956284,17.456684,14.639938,14.032623,11.429638,9.552865,11.920251,7.374574,4.9957266,6.184648,4.4293666,2.2480628,2.3065126,2.8214347,0.0,0.0,0.0,0.0,0.0,69.1035
3526,105.60303,4.0,0.0,0.0,0.0,0.0,8.976479,7.1493616,8.552568,10.982247,10.287131,10.658842,12.828286,13.968262,15.1905985,11.281891,16.11703,13.331343,10.784188,17.098097,17.294903,19.27553,18.927757,19.368185,17.242744,15.836408,18.581324,20.830564,17.35251,17.8372,19.742987,18.894156,0.0,16.551022,18.239109,19.428905,16.487223,16.210281,17.258114,17.418085,13.009397,14.187316,13.4199,17.881023,10.637278,13.545313,9.829019,10.607304,7.356762,7.7109313,6.8442144,7.666965,4.9281735,5.0735574,4.629514,3.0616496,1.6959922,2.024734,3.3728104,0.0,0.0,0.0,0.0,0.0,69.1094
3527,105.60303,4.0,0.0,0.0,0.0,0.0,7.291532,4.1620107,7.4737544,8.343139,7.8205338,8.89295,12.563315,9.529396,10.338789,8.653631,12.269203,7.9385285,10.382652,11.970563,12.067008,13.800411,16.800842,13.569453,12.774705,9.405573,15.729081,14.083964,12.169318,11.565845,12.65528,13.663766,0.0,12.128312,13.357847,13.869431,10.819101,12.5181265,10.356418,11.048596,9.145045,11.824135,10.91513,11.4697275,6.16468,9.941846,5.174994,7.8558636,6.1967583,3.9078016,4.705488,4.8169966,4.032552,5.025462,2.4155831,1.2245046,0.596788,1.6255475,2.3277168,0.0,0.0,0.0,0.0,0.0,69.1153
3528,105.60303,4.0,0.0,0.0,0.0,0.0,6.2500725,5.1747904,7.830755,7.093863,8.095465,9.048132,13.977209,9.747726,10.869736,11.708632,11.384723,10.451802,13.04113,11.812525,10.556439,14.593332,19.58119,12.739725,16.23849,12.307651,17.148464,14.815552,13.436098,11.9676,14.571326,14.7776375,0.0,12.874298,12.159083,15.6245165,12.681153,13.866558,11.860986,10.61808,9.317078,13.587814,13.2909975,12.086401,8.710062,9.696676,6.490335,8.55036,9.089397,5.4954405,6.37897,6.9044743,4.341666,4.991513,3.224923,2.2954276,1.382673,1.1559399,1.9892025,0.0,0.0,0.0,0.0,0.0,69.1211
3529,105.60303,4.0,0.0,0.0,0.0,0.0,7.3136916,8.855954,8.785013,8.777653,8.968399,12.27103,16.882925,16.586075,15.180313,13.216407,10.47157,12.556012,14.702581,17.032862,15.5577135,17.90602,22.552362,16.241032,15.914946,19.167448,14.1985855,19.859007,16.284998,21.424736,19.407068,14.698705,0.0,20.810444,17.487967,21.52544,18.3437,14.850858,12.510739,17.212406,17.163792,19.09852,13.615265,16.86548,16.219461,9.53489,13.798235,12.399107,10.896253,11.2667675,11.453735,8.928028,6.735324,5.0,6.5095873,4.457731,3.8370526,2.115319,1.9035157,0.0,0.0,0.0,0.0,0.0,69.2031
