,Unnamed: 0.1,Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,epoch,date_time,amplitude,phase
0,0,CSI_DATA,AP,C8:F0:9E:F2:C2:EC,-77,11,0,0,0,0,0,0,0,0,0,-97,0,6,1,3496509,0,28,0,0,3.89343,128,[28 -64 1 0 0 0 0 0 0 0 0 0 -2 23 -5 22 0 20 -3 24 -2 19 -4 19 -3 20 -5 17 -4 17 -1 20 1 21 0 15 0 17 -2 17 1 17 1 21 2 18 1 13 2 18 3 19 2 22 3 22 4 18 3 21 3 23 2 23 0 0 0 24 3 26 2 30 2 27 -1 29 -2 27 -3 27 -2 25 -2 24 -4 22 -7 24 -5 22 -5 20 -6 21 -4 21 -4 24 -2 19 -3 18 -1 19 -1 17 -1 17 1 16 1 18 -1 19 5 18 2 18 0 0 0 0 0 0 0 0 0 0 ],1690358413,08:00:13,"[69.85699678629192, 1.0, 0.0, 0.0, 0.0, 0.0, 23.08679276123039, 22.561028345356956, 20.0, 24.186773244895647, 19.1049731745428, 19.4164878389476, 20.223748416156685, 17.72004514666935, 17.46424919657298, 20.024984394500787, 21.02379604162864, 15.0, 17.0, 17.11724276862369, 17.029386365926403, 21.02379604162864, 18.110770276274835, 13.038404810405298, 18.110770276274835, 19.235384061671343, 22.090722034374522, 22.20360331117452, 18.439088914585774, 21.213203435596427, 23.194827009486403, 23.08679276123039, 0.0, 24.0, 26.1725046566048, 30.066592756745816, 27.073972741361768, 29.017236257093817, 27.073972741361768, 27.16615541441225, 25.079872407968907, 24.08318915758459, 22.360679774997898, 25.0, 22.561028345356956, 20.615528128088304, 21.840329667841555, 21.37755832643195, 24.331050121192877, 19.1049731745428, 18.24828759089466, 19.026297590440446, 17.029386365926403, 17.029386365926403, 16.0312195418814, 18.027756377319946, 19.026297590440446, 18.681541692269406, 18.110770276274835, 0.0, 0.0, 0.0, 0.0, 0.0]","[2.729182211992406, 1.5707963267948966, 0.0, 0.0, 0.0, 0.0, -0.08673833867598511, -0.22347660114063303, 0.0, -0.12435499454676144, -0.10487693873023389, -0.20749622643520266, -0.14888994760949725, -0.2860514417173182, -0.23109066719589708, -0.04995839572194276, 0.047583103276983396, 0.0, 0.0, -0.11710874456686428, 0.058755822715722696, 0.047583103276983396, 0.11065722117389565, 0.07677189126977804, 0.11065722117389565, 0.15660187698201536, 0.09065988720074511, 0.13552771398550073, 0.21866894587394195, 0.14189705460416394, 0.1297025371559121, 0.08673833867598511, 0.0, 0.0, 0.11487660541689913, 0.06656816377582381, 0.07393903765794034, -0.034469100999508014, -0.07393903765794034, -0.11065722117389565, -0.07982998571223732, -0.08314123188844123, -0.17985349979247828, -0.28379410920832787, -0.22347660114063303, -0.24497866312686414, -0.27829965900511133, -0.18822150530477075, -0.16514867741462683, -0.10487693873023389, -0.16514867741462683, -0.05258306161094172, -0.058755822715722696, -0.058755822715722696, 0.06241880999595735, 0.05549850524571683, -0.05258306161094172, 0.27094685033842053, 0.11065722117389565, 0.0, 0.0, 0.0, 0.0, 0.0]"
1,1,CSI_DATA,AP,C8:F0:9E:F2:C2:EC,-76,11,0,0,0,0,0,0,0,0,0,-97,0,6,1,3499563,0,28,0,0,3.92422,128,[28 -64 1 0 0 0 0 0 0 0 0 0 8 16 14 17 7 15 9 16 9 15 13 16 12 12 10 11 12 11 8 10 13 10 13 11 15 10 13 10 13 8 15 5 13 4 13 0 17 5 17 3 13 -2 17 4 10 3 15 -3 22 1 26 5 0 0 15 8 22 -4 33 9 12 16 19 2 29 8 18 16 22 3 28 3 27 11 19 -6 15 3 18 -15 25 -6 14 3 21 -3 21 -6 18 -6 22 -11 8 -1 13 -10 17 -4 9 -7 14 -10 11 -9 8 -15 0 0 0 0 0 0 0 0 0 0 ],1690358413,08:00:13,"[69.85699678629192, 1.0, 0.0, 0.0, 0.0, 0.0, 17.88854381999832, 22.02271554554524, 16.55294535724685, 18.35755975068582, 17.4928556845359, 20.615528128088304, 16.97056274847714, 14.866068747318506, 16.278820596099706, 12.806248474865697, 16.401219466856727, 17.029386365926403, 18.027756377319946, 16.401219466856727, 15.264337522473747, 15.811388300841896, 13.601470508735444, 13.0, 17.72004514666935, 17.26267650163207, 13.152946437965905, 17.46424919657298, 10.44030650891055, 15.297058540778355, 22.02271554554524, 26.476404589747453, 0.0, 17.0, 22.360679774997898, 34.20526275297414, 20.0, 19.1049731745428, 30.083217912982647, 24.08318915758459, 22.20360331117452, 28.160255680657446, 29.154759474226502, 19.924858845171276, 15.297058540778355, 23.430749027719962, 25.709920264364882, 14.317821063276353, 21.213203435596427, 21.840329667841555, 18.973665961010276, 24.596747752497688, 8.06225774829855, 16.401219466856727, 17.46424919657298, 11.40175425099138, 17.204650534085253, 14.212670403551895, 17.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[2.729182211992406, 1.5707963267948966, 0.0, 0.0, 0.0, 0.0, 0.4636476090008061, 0.6889243882148613, 0.43662715981354133, 0.5123894603107377, 0.5404195002705842, 0.6823165548747481, 0.7853981633974483, 0.7378150601204649, 0.8288490587889792, 0.6747409422235526, 0.9151007005533605, 0.8685393952858895, 0.982793723247329, 0.9151007005533605, 1.0191413442663497, 1.2490457723982544, 1.2722973952087173, 1.5707963267948966, 1.2847448850775784, 1.396124127786657, 1.7234456551901618, 1.3397056595989996, 1.2793395323170296, 1.7681918866447774, 1.5253730473733196, 1.380808038876181, 0.0, 1.0808390005411683, 1.750649826587375, 1.3045442776439713, 0.6435011087932844, 1.4659193880646628, 1.3016288340091962, 0.844153986113171, 1.4352686128093959, 1.464060654145761, 1.1839206090638685, 1.8766751981997487, 1.373400766945016, 2.2655346029916, 1.80634130751576, 1.35970299357215, 1.7126933813990606, 1.849095985800008, 1.892546881191539, 2.0344439357957027, 1.695151321341658, 2.2264919530364327, 1.8018869939907938, 2.2318394956455836, 2.191045812777718, 2.256525837701183, 2.651635327336065, 0.0, 0.0, 0.0, 0.0, 0.0]"
2,2,CSI_DATA,AP,C8:F0:9E:F2:C2:EC,-76,11,0,0,0,0,0,0,0,0,0,-97,0,6,1,5411872,0,28,0,0,5.80866,128,[28 -64 1 0 0 0 0 0 0 0 0 0 -12 -19 -12 -17 -11 -15 -13 -22 -9 -17 -8 -20 -7 -17 -9 -21 -8 -18 -8 -21 -12 -18 -9 -23 -9 -18 -9 -20 -8 -18 -12 -18 -11 -25 -10 -18 -11 -22 -9 -24 -11 -26 -12 -24 -11 -22 -10 -26 -8 -28 -11 -29 0 0 -8 -30 -5 -26 -8 -28 -6 -25 -3 -32 -4 -28 -3 -25 -3 -25 -1 -25 -4 -24 -2 -22 -4 -24 -3 -20 -4 -20 -4 -20 -5 -17 -6 -15 -10 -17 -7 -17 -8 -13 -9 -16 -12 -14 -12 -13 -12 -14 -14 -13 -13 -13 0 0 0 0 0 0 0 0 0 0 ],1690358415,08:00:15,"[69.85699678629192, 1.0, 0.0, 0.0, 0.0, 0.0, 22.47220505424423, 20.808652046684813, 18.601075237738275, 25.553864678361276, 19.235384061671343, 21.540659228538015, 18.384776310850235, 22.847319317591726, 19.697715603592208, 22.47220505424423, 21.633307652783937, 24.698178070456937, 20.12461179749811, 21.93171219946131, 19.697715603592208, 21.633307652783937, 27.313000567495326, 20.591260281974, 24.596747752497688, 25.632011235952593, 28.231188426986208, 26.832815729997478, 24.596747752497688, 27.85677655436824, 29.120439557122072, 31.016124838541646, 0.0, 31.04834939252005, 26.476404589747453, 29.120439557122072, 25.709920264364882, 32.14031735997639, 28.284271247461902, 25.179356624028344, 25.179356624028344, 25.019992006393608, 24.331050121192877, 22.090722034374522, 24.331050121192877, 20.223748416156685, 20.396078054371138, 20.396078054371138, 17.72004514666935, 16.15549442140351, 19.72308292331602, 18.384776310850235, 15.264337522473747, 18.35755975068582, 18.439088914585774, 17.69180601295413, 18.439088914585774, 19.1049731745428, 18.384776310850235, 0.0, 0.0, 0.0, 0.0, 0.0]","[2.729182211992406, 1.5707963267948966, 0.0, 0.0, 0.0, 0.0, -2.578276392097825, -2.5269297016676275, -2.5088438185876103, -2.6078844619505315, -2.654693421778524, -2.761086276477428, -2.7509856098921066, -2.7367008673047097, -2.723368324010564, -2.7776136970801493, -2.5535900500422257, -2.7686049317897323, -2.677945044588987, -2.7187387274568526, -2.723368324010564, -2.5535900500422257, -2.7270857790050074, -2.6344941491974563, -2.677945044588987, -2.782821983319221, -2.741351996555819, -2.677945044588987, -2.677945044588987, -2.774418819771574, -2.8632929945846817, -2.7790484163252858, 0.0, -2.8809902618424523, -2.9516043656710775, -2.8632929945846817, -2.90604767286893, -3.048115872431204, -2.999695598985629, -3.0221637275714546, -3.0221637275714546, -3.1016139664665032, -2.976443976175166, -3.050932766389048, -2.976443976175166, -2.992702705980296, -2.9441970937399127, -2.9441970937399127, -2.8555412118724752, -2.761086276477428, -2.609868586330988, -2.7509856098921066, -2.5899376710612465, -2.6292031932790554, -2.432966381462123, -2.396173177315635, -2.432966381462123, -2.3191743743184148, -2.356194490192345, 0.0, 0.0, 0.0, 0.0, 0.0]"
3,3,CSI_DATA,AP,C8:F0:9E:F2:C2:EC,-77,11,0,0,0,0,0,0,0,0,0,-97,0,6,1,5414542,0,28,0,0,5.84777,128,[28 -64 1 0 0 0 0 0 0 0 0 0 8 16 9 18 11 18 6 21 4 19 6 18 8 18 5 20 8 19 5 21 6 22 7 19 3 24 7 20 5 21 7 22 7 22 3 21 6 23 6 21 7 25 6 23 6 23 7 25 9 28 6 29 0 0 1 26 2 28 4 30 2 27 -1 26 -1 27 0 25 -1 25 -2 23 -3 22 -3 23 -2 19 0 18 1 16 0 19 2 15 2 16 4 18 4 16 5 12 9 14 9 14 6 11 10 14 11 13 11 13 0 0 0 0 0 0 0 0 0 0 ],1690358415,08:00:15,"[69.85699678629192, 1.0, 0.0, 0.0, 0.0, 0.0, 17.88854381999832, 20.12461179749811, 21.095023109728988, 21.840329667841555, 19.4164878389476, 18.973665961010276, 19.697715603592208, 20.615528128088304, 20.615528128088304, 21.587033144922902, 22.80350850198276, 20.248456731316587, 24.186773244895647, 21.18962010041709, 21.587033144922902, 23.08679276123039, 23.08679276123039, 21.213203435596427, 23.769728648009426, 21.840329667841555, 25.96150997149434, 23.769728648009426, 23.769728648009426, 25.96150997149434, 29.410882339705484, 29.614185789921695, 0.0, 26.019223662515376, 28.071337695236398, 30.265491900843113, 27.073972741361768, 26.019223662515376, 27.018512172212592, 25.0, 25.019992006393608, 23.08679276123039, 22.20360331117452, 23.194827009486403, 19.1049731745428, 18.0, 16.0312195418814, 19.0, 15.132745950421556, 16.1245154965971, 18.439088914585774, 16.492422502470642, 13.0, 16.64331697709324, 16.64331697709324, 12.529964086141668, 17.204650534085253, 17.029386365926403, 17.029386365926403, 0.0, 0.0, 0.0, 0.0, 0.0]","[2.729182211992406, 1.5707963267948966, 0.0, 0.0, 0.0, 0.0, 0.4636476090008061, 0.4636476090008061, 0.5485494024505281, 0.27829965900511133, 0.20749622643520266, 0.3217505543966422, 0.4182243295792291, 0.24497866312686414, 0.39852244566642026, 0.23374318086890142, 0.2662520491509254, 0.35299038782691045, 0.12435499454676144, 0.33667481938672716, 0.23374318086890142, 0.3080527810237764, 0.3080527810237764, 0.14189705460416394, 0.2551823906208184, 0.27829965900511133, 0.2730087030867106, 0.2551823906208184, 0.2551823906208184, 0.2730087030867106, 0.31099828060554097, 0.20401797959254858, 0.0, 0.03844259002118798, 0.07130746478529032, 0.13255153229667402, 0.07393903765794034, -0.03844259002118798, -0.037020115873930025, 0.0, -0.039978687123290044, -0.08673833867598511, -0.13552771398550073, -0.1297025371559121, -0.10487693873023389, 0.0, 0.06241880999595735, 0.0, 0.13255153229667402, 0.12435499454676144, 0.21866894587394195, 0.24497866312686414, 0.3947911196997615, 0.5713374798336268, 0.5713374798336268, 0.4993467216801301, 0.6202494859828215, 0.702256931509007, 0.702256931509007, 0.0, 0.0, 0.0, 0.0, 0.0]"
4,4,CSI_DATA,AP,C8:F0:9E:F2:C2:EC,-75,11,0,0,0,0,0,0,0,0,0,-97,0,6,1,7334589,0,28,0,0,7.73132,128,[28 -64 1 0 0 0 0 0 0 0 0 0 -1 -25 0 -25 -2 -28 2 -24 1 -27 1 -29 4 -29 3 -27 4 -28 8 -28 6 -29 8 -29 9 -30 9 -25 13 -24 10 -24 9 -24 9 -25 9 -22 11 -24 12 -24 10 -26 9 -22 8 -23 10 -27 10 -25 0 0 10 -23 10 -23 9 -24 9 -24 10 -25 10 -24 10 -24 10 -23 8 -21 6 -22 8 -24 8 -20 6 -20 6 -21 5 -20 3 -20 3 -19 -2 -17 -1 -21 -1 -18 -1 -20 -7 -19 -5 -20 -10 -19 -7 -21 -8 -21 0 0 0 0 0 0 0 0 0 0 ],1690358417,08:00:17,"[69.85699678629192, 1.0, 0.0, 0.0, 0.0, 0.0, 25.019992006393608, 25.0, 28.071337695236398, 24.08318915758459, 27.018512172212592, 29.017236257093817, 29.274562336608895, 27.16615541441225, 28.284271247461902, 29.120439557122072, 29.614185789921695, 30.083217912982647, 31.32091952673165, 26.570660511172846, 27.294688127912362, 26.0, 25.632011235952593, 26.570660511172846, 23.769728648009426, 26.40075756488817, 26.832815729997478, 27.85677655436824, 23.769728648009426, 24.351591323771842, 28.792360097775937, 26.92582403567252, 0.0, 25.079872407968907, 25.079872407968907, 25.632011235952593, 25.632011235952593, 26.92582403567252, 26.0, 26.0, 25.079872407968907, 22.47220505424423, 22.80350850198276, 25.298221281347036, 21.540659228538015, 20.8806130178211, 21.840329667841555, 20.615528128088304, 20.223748416156685, 19.235384061671343, 17.11724276862369, 21.02379604162864, 18.027756377319946, 20.024984394500787, 20.248456731316587, 20.615528128088304, 21.470910553583888, 22.135943621178654, 22.47220505424423, 0.0, 0.0, 0.0, 0.0, 0.0]","[2.729182211992406, 1.5707963267948966, 0.0, 0.0, 0.0, 0.0, -3.1016139664665032, 3.141592653589793, -3.070285188804503, 3.058451421701352, 3.104572537715863, 3.107123552590285, 3.0045264792796056, 3.0309354324158977, 2.999695598985629, 2.8632929945846817, 2.937574673997245, 2.872425160804093, 2.8501358591119264, 2.796037073008081, 2.645169900184911, 2.746801533890032, 2.782821983319221, 2.796037073008081, 2.7532739354173272, 2.711830374493105, 2.677945044588987, 2.774418819771574, 2.7532739354173272, 2.8068558162729786, 2.7868870015788527, 2.761086276477428, 0.0, 2.7314653130483024, 2.7314653130483024, 2.782821983319221, 2.782821983319221, 2.761086276477428, 2.746801533890032, 2.746801533890032, 2.7314653130483024, 2.7776136970801493, 2.875340604438868, 2.819842099193151, 2.761086276477428, 2.8501358591119264, 2.8632929945846817, 2.896613990462929, 2.992702705980296, 2.984990776607778, -3.024483909022929, -3.0940095503128098, -3.0860941483440762, -3.0916342578678506, -2.788602265762883, -2.896613990462929, -2.65711472455277, -2.819842099193151, -2.7776136970801493, 0.0, 0.0, 0.0, 0.0, 0.0]"
5,5,CSI_DATA,AP,C8:F0:9E:F2:C2:EC,-77,11,0,0,0,0,0,0,0,0,0,-97,0,6,1,9245855,0,28,0,0,9.64266,128,[28 -64 1 0 0 0 0 0 0 0 0 0 21 -15 23 -13 21 -13 26 -18 24 -13 25 -13 25 -12 21 -13 22 -12 23 -16 24 -14 27 -14 23 -13 25 -12 25 -11 25 -8 28 -9 24 -9 26 -6 26 -9 23 -6 24 -5 20 -6 21 -9 22 -6 24 -9 0 0 20 -6 17 -6 22 -7 17 -7 17 -9 17 -9 13 -7 16 -8 14 -6 14 -6 13 -7 11 -7 11 -5 8 -7 8 -6 8 -9 3 -7 5 -7 0 -10 2 -12 2 -10 1 -11 -1 -11 1 -17 -3 -15 -3 -15 0 0 0 0 0 0 0 0 0 0 ],1690358419,08:00:19,"[69.85699678629192, 1.0, 0.0, 0.0, 0.0, 0.0, 25.80697580112788, 26.419689627245813, 24.698178070456937, 31.622776601683793, 27.294688127912362, 28.178005607210743, 27.730849247724095, 24.698178070456937, 25.059928172283335, 28.0178514522438, 27.784887978899608, 30.4138126514911, 26.419689627245813, 27.730849247724095, 27.313000567495326, 26.248809496813376, 29.410882339705484, 25.632011235952593, 26.68332812825267, 27.51363298439521, 23.769728648009426, 24.515301344262525, 20.8806130178211, 22.847319317591726, 22.80350850198276, 25.632011235952593, 0.0, 20.8806130178211, 18.027756377319946, 23.08679276123039, 18.384776310850235, 19.235384061671343, 19.235384061671343, 14.7648230602334, 17.88854381999832, 15.231546211727817, 15.231546211727817, 14.7648230602334, 13.038404810405298, 12.083045973594572, 10.63014581273465, 10.0, 12.041594578792296, 7.615773105863909, 8.602325267042627, 10.0, 12.165525060596439, 10.198039027185569, 11.045361017187261, 11.045361017187261, 17.029386365926403, 15.297058540778355, 15.297058540778355, 0.0, 0.0, 0.0, 0.0, 0.0]","[2.729182211992406, 1.5707963267948966, 0.0, 0.0, 0.0, 0.0, 2.191045812777718, 2.0852476398539244, 2.125103822996448, 2.1763409903998667, 2.0672190801997785, 2.0503156187874927, 2.0183163019520665, 2.125103822996448, 2.0701430484750265, 2.178598322908857, 2.0988707752212563, 2.0491487581735544, 2.0852476398539244, 2.0183163019520665, 1.9853032013796825, 1.8804992713373527, 1.8817946074004375, 1.9295669970654687, 1.7975951748487824, 1.9040406279065694, 1.825978717415715, 1.776191715984664, 1.8622531212727638, 1.97568811307998, 1.837048375945822, 1.9295669970654687, 0.0, 1.8622531212727638, 1.9100889412489412, 1.878849107818673, 1.9614033704925835, 2.0576955586061656, 2.0576955586061656, 2.0647376957144776, 2.0344439357957027, 1.97568811307998, 1.97568811307998, 2.0647376957144776, 2.137525544318403, 1.9974238199217726, 2.289626326416521, 2.214297435588181, 2.4149503129080676, 2.7367008673047097, 2.5213431676069717, 3.141592653589793, 2.976443976175166, 2.9441970937399127, 3.050932766389048, -3.050932766389048, 3.0828368308740703, -2.9441970937399127, -2.9441970937399127, 0.0, 0.0, 0.0, 0.0, 0.0]"
6,6,CSI_DATA,AP,C8:F0:9E:F2:C2:EC,-78,11,0,0,0,0,0,0,0,0,0,-97,0,6,1,11163823,0,28,0,0,11.5606,128,[28 -64 1 0 0 0 0 0 0 0 0 0 15 21 18 27 15 24 15 28 13 20 10 29 14 23 12 23 8 22 10 20 11 23 9 24 12 21 10 21 10 20 13 21 9 22 9 17 10 21 11 23 10 17 10 17 12 16 11 19 13 19 8 15 0 0 12 18 11 17 10 17 9 14 10 13 12 16 14 16 15 16 13 16 11 13 12 15 16 15 16 12 15 16 12 14 16 17 15 14 15 17 14 14 16 14 15 13 13 13 12 10 15 12 13 10 15 11 0 0 0 0 0 0 0 0 0 0 ],1690358420,08:00:20,"[69.85699678629192, 1.0, 0.0, 0.0, 0.0, 0.0, 25.80697580112788, 32.449961479175904, 28.30194339616981, 31.76476034853718, 23.853720883753127, 30.675723300355934, 26.92582403567252, 25.942243542145693, 23.40939982143925, 22.360679774997898, 25.495097567963924, 25.632011235952593, 24.186773244895647, 23.259406699226016, 22.360679774997898, 24.698178070456937, 23.769728648009426, 19.235384061671343, 23.259406699226016, 25.495097567963924, 19.72308292331602, 19.72308292331602, 20.0, 21.95449840010015, 23.021728866442675, 17.0, 0.0, 21.633307652783937, 20.248456731316587, 19.72308292331602, 16.64331697709324, 16.401219466856727, 20.0, 21.2602916254693, 21.93171219946131, 20.615528128088304, 17.029386365926403, 19.209372712298546, 21.93171219946131, 20.0, 21.93171219946131, 18.439088914585774, 23.345235059857504, 20.518284528683193, 22.67156809750927, 19.79898987322333, 21.2602916254693, 19.849433241279208, 18.384776310850235, 15.620499351813308, 19.209372712298546, 16.401219466856727, 18.601075237738275, 0.0, 0.0, 0.0, 0.0, 0.0]","[2.729182211992406, 1.5707963267948966, 0.0, 0.0, 0.0, 0.0, 0.6202494859828215, 0.5880026035475675, 0.5585993153435624, 0.49180917598869855, 0.5763752205911837, 0.33205946754288546, 0.5467888408892474, 0.48088728019533583, 0.348771003583907, 0.4636476090008061, 0.44610554894340365, 0.35877067027057225, 0.5191461142465229, 0.4444192099010989, 0.4636476090008061, 0.5543074962015512, 0.388318718172466, 0.48689923181126904, 0.4444192099010989, 0.44610554894340365, 0.5317240672588056, 0.5317240672588056, 0.6435011087932844, 0.5247957716501074, 0.6000502134017536, 0.4899573262537283, 0.0, 0.5880026035475675, 0.5743048301747018, 0.5317240672588056, 0.5713374798336268, 0.6556956262415362, 0.6435011087932844, 0.7188299996216245, 0.7531512809621944, 0.6823165548747481, 0.702256931509007, 0.6747409422235526, 0.8176450458327023, 0.9272952180016122, 0.7531512809621944, 0.7086262721276703, 0.7551044034786732, 0.8198672643969563, 0.722979353401491, 0.7853981633974483, 0.8519663271732721, 0.8567056281827387, 0.7853981633974483, 0.8760580505981934, 0.8960553845713439, 0.9151007005533605, 0.9380474917927135, 0.0, 0.0, 0.0, 0.0, 0.0]"
7,7,CSI_DATA,AP,C8:F0:9E:F2:C2:EC,-77,11,0,0,0,0,0,0,0,0,0,-97,0,6,1,11167636,0,28,0,0,11.5934,128,[28 -64 1 0 0 0 0 0 0 0 0 0 -14 -24 -15 -25 -14 -23 -14 -23 -11 -23 -12 -25 -9 -22 -11 -23 -8 -21 -8 -21 -11 -20 -10 -20 -11 -20 -8 -21 -7 -21 -10 -20 -7 -20 -7 -19 -8 -20 -6 -22 -7 -17 -9 -19 -8 -18 -10 -19 -10 -16 -9 -19 0 0 -8 -16 -11 -16 -11 -19 -8 -16 -9 -17 -7 -18 -10 -15 -11 -17 -11 -16 -8 -15 -12 -18 -11 -13 -9 -17 -9 -17 -13 -18 -14 -16 -13 -15 -11 -19 -9 -12 -12 -16 -8 -14 -10 -14 -11 -14 -11 -15 -11 -16 -13 -15 0 0 0 0 0 0 0 0 0 0 ],1690358420,08:00:20,"[69.85699678629192, 1.0, 0.0, 0.0, 0.0, 0.0, 27.784887978899608, 29.154759474226502, 26.92582403567252, 26.92582403567252, 25.495097567963924, 27.730849247724095, 23.769728648009426, 25.495097567963924, 22.47220505424423, 22.47220505424423, 22.825424421026653, 22.360679774997898, 22.825424421026653, 22.47220505424423, 22.135943621178654, 22.360679774997898, 21.18962010041709, 20.248456731316587, 21.540659228538015, 22.80350850198276, 18.384776310850235, 21.02379604162864, 19.697715603592208, 21.470910553583888, 18.867962264113206, 21.02379604162864, 0.0, 17.88854381999832, 19.4164878389476, 21.95449840010015, 17.88854381999832, 19.235384061671343, 19.313207915827967, 18.027756377319946, 20.248456731316587, 19.4164878389476, 17.0, 21.633307652783937, 17.029386365926403, 19.235384061671343, 19.235384061671343, 22.20360331117452, 21.2602916254693, 19.849433241279208, 21.95449840010015, 15.0, 20.0, 16.1245154965971, 17.204650534085253, 17.804493814764857, 18.601075237738275, 19.4164878389476, 19.849433241279208, 0.0, 0.0, 0.0, 0.0, 0.0]","[2.729182211992406, 1.5707963267948966, 0.0, 0.0, 0.0, 0.0, -2.6135182051634334, -2.601173153319209, -2.5948038127005457, -2.5948038127005457, -2.6954871046463897, -2.694072678432623, -2.7532739354173272, -2.6954871046463897, -2.7776136970801493, -2.7776136970801493, -2.6387494426619322, -2.677945044588987, -2.6387494426619322, -2.7776136970801493, -2.819842099193151, -2.677945044588987, -2.804917834203066, -2.788602265762883, -2.761086276477428, -2.875340604438868, -2.7509856098921066, -2.6992184306130484, -2.723368324010564, -2.65711472455277, -2.5829933382462307, -2.6992184306130484, 0.0, -2.677945044588987, -2.539305307454829, -2.616796881939686, -2.677945044588987, -2.654693421778524, -2.770701364777131, -2.5535900500422257, -2.5672878234150915, -2.539305307454829, -2.651635327336065, -2.5535900500422257, -2.439335722080786, -2.654693421778524, -2.654693421778524, -2.516107613350564, -2.4227626539681686, -2.427501954977635, -2.616796881939686, -2.498091544796509, -2.498091544796509, -2.62244653934327, -2.5213431676069717, -2.4756234162106834, -2.5088438185876103, -2.539305307454829, -2.427501954977635, 0.0, 0.0, 0.0, 0.0, 0.0]"
8,8,CSI_DATA,AP,C8:F0:9E:F2:C2:EC,-76,11,0,0,0,0,0,0,0,0,0,-97,0,6,1,12129371,0,28,0,0,12.5261,128,[28 -64 1 0 0 0 0 0 0 0 0 0 -15 -20 -16 -19 -14 -20 -13 -23 -17 -17 -14 -18 -10 -20 -14 -18 -13 -17 -14 -19 -15 -18 -17 -19 -16 -21 -14 -20 -16 -21 -16 -21 -16 -20 -15 -19 -14 -24 -16 -24 -11 -24 -13 -23 -14 -22 -15 -24 -16 -23 -11 -26 0 0 -14 -24 -11 -24 -11 -25 -13 -24 -8 -22 -13 -22 -12 -24 -9 -23 -10 -21 -8 -17 -9 -19 -9 -19 -9 -20 -7 -16 -9 -16 -10 -15 -9 -13 -9 -10 -10 -12 -11 -8 -13 -6 -11 -8 -12 -3 -15 -2 -16 -4 -19 -3 0 0 0 0 0 0 0 0 0 0 ],1690358421,08:00:21,"[69.85699678629192, 1.0, 0.0, 0.0, 0.0, 0.0, 25.0, 24.839484696748443, 24.413111231467404, 26.419689627245813, 24.041630560342615, 22.80350850198276, 22.360679774997898, 22.80350850198276, 21.400934559032695, 23.600847442411894, 23.430749027719962, 25.495097567963924, 26.40075756488817, 24.413111231467404, 26.40075756488817, 26.40075756488817, 25.612496949731394, 24.20743687382041, 27.784887978899608, 28.844410203711913, 26.40075756488817, 26.419689627245813, 26.076809620810597, 28.30194339616981, 28.0178514522438, 28.231188426986208, 0.0, 27.784887978899608, 26.40075756488817, 27.313000567495326, 27.294688127912362, 23.40939982143925, 25.553864678361276, 26.832815729997478, 24.698178070456937, 23.259406699226016, 18.788294228055936, 21.02379604162864, 21.02379604162864, 21.93171219946131, 17.46424919657298, 18.35755975068582, 18.027756377319946, 15.811388300841896, 13.45362404707371, 15.620499351813308, 13.601470508735444, 14.317821063276353, 13.601470508735444, 12.36931687685298, 15.132745950421556, 16.492422502470642, 19.235384061671343, 0.0, 0.0, 0.0, 0.0, 0.0]","[2.729182211992406, 1.5707963267948966, 0.0, 0.0, 0.0, 0.0, -2.498091544796509, -2.4416997838705496, -2.5308666892005847, -2.6271413405307653, -2.356194490192345, -2.4805494847391065, -2.677945044588987, -2.4805494847391065, -2.488746022489019, -2.5065659181994793, -2.44685437739309, -2.4116929954380617, -2.4905159321453136, -2.5308666892005847, -2.4905159321453136, -2.4905159321453136, -2.4668517113662407, -2.473303234759209, -2.6135182051634334, -2.5535900500422257, -2.711830374493105, -2.6271413405307653, -2.5748634360662868, -2.5829933382462307, -2.5337906574758327, -2.741351996555819, 0.0, -2.6135182051634334, -2.711830374493105, -2.7270857790050074, -2.645169900184911, -2.7928216500058864, -2.6078844619505315, -2.677945044588987, -2.7686049317897323, -2.6971734436886945, -2.701750070774057, -2.6992184306130484, -2.6992184306130484, -2.7187387274568526, -2.729182211992406, -2.6292031932790554, -2.5535900500422257, -2.5360479899848234, -2.408777551803287, -2.44685437739309, -2.1995926132103296, -2.0032041023654346, -2.1995926132103296, -1.8157749899217608, -1.7033478590915707, -1.8157749899217608, -1.727398203776912, 0.0, 0.0, 0.0, 0.0, 0.0]"
